DPTR_REGN_NM,DPTR_REGN_DTL_NM,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE,DTL_TOU_NUM,DTL_TOU_NUM_SQRT,DTL_TOU_NUM_RATE,_YEAR
서울특별시,용산구,46010088,6783.0,16.6,2877927,1696.0,6.3,2019
서울특별시,은평구,46010088,6783.0,16.6,753500,868.0,1.6,2019
서울특별시,종로구,46010088,6783.0,16.6,2373156,1541.0,5.2,2019
서울특별시,중구,46010088,6783.0,16.6,3983577,1996.0,8.7,2019
서울특별시,중랑구,46010088,6783.0,16.6,402895,635.0,0.9,2019
세종특별자치시,세종특별자치시,1637805,1280.0,0.6,1637805,1280.0,100.0,2019
울산광역시,남구,3677143,1918.0,1.3,1215468,1102.0,33.1,2019
울산광역시,동구,3677143,1918.0,1.3,340528,584.0,9.3,2019
울산광역시,북구,3677143,1918.0,1.3,550078,742.0,15.0,2019
울산광역시,울주군,3677143,1918.0,1.3,1221430,1105.0,33.2,2019
울산광역시,중구,3677143,1918.0,1.3,349639,591.0,9.5,2019
인천광역시,강화군,19091486,4369.0,6.9,2192164,1481.0,11.5,2019
인천광역시,계양구,19091486,4369.0,6.9,636224,798.0,3.3,2019
인천광역시,남동구,19091486,4369.0,6.9,1954912,1398.0,10.2,2019
인천광역시,동구,19091486,4369.0,6.9,113773,337.0,0.6,2019
인천광역시,미추홀구,19091486,4369.0,6.9,1193437,1092.0,6.3,2019
인천광역시,부평구,19091486,4369.0,6.9,822050,907.0,4.3,2019
인천광역시,서구,19091486,4369.0,6.9,1580820,1257.0,8.3,2019
인천광역시,연수구,19091486,4369.0,6.9,3218111,1794.0,16.9,2019
인천광역시,옹진군,19091486,4369.0,6.9,392270,626.0,2.1,2019
인천광역시,중구,19091486,4369.0,6.9,6987725,2643.0,36.6,2019
전남광주통합특별시,강진군,13714980,3703.0,5.0,170327,413.0,1.2,2019
전남광주통합특별시,고흥군,13714980,3703.0,5.0,199551,447.0,1.5,2019
전남광주통합특별시,곡성군,13714980,3703.0,5.0,137836,371.0,1.0,2019
전남광주통합특별시,광산구,13714980,3703.0,5.0,1128912,1063.0,8.2,2019
전남광주통합특별시,광양시,13714980,3703.0,5.0,411468,641.0,3.0,2019
전남광주통합특별시,구례군,13714980,3703.0,5.0,254444,504.0,1.9,2019
전남광주통합특별시,나주시,13714980,3703.0,5.0,476457,690.0,3.5,2019
전남광주통합특별시,남구,13714980,3703.0,5.0,299022,547.0,2.2,2019
전남광주통합특별시,담양군,13714980,3703.0,5.0,749379,866.0,5.5,2019
전남광주통합특별시,동구,13714980,3703.0,5.0,448629,670.0,3.3,2019
전남광주통합특별시,목포시,13714980,3703.0,5.0,1011314,1006.0,7.4,2019
전남광주통합특별시,무안군,13714980,3703.0,5.0,292665,541.0,2.1,2019
전남광주통합특별시,보성군,13714980,3703.0,5.0,255035,505.0,1.9,2019
전남광주통합특별시,북구,13714980,3703.0,5.0,733752,857.0,5.4,2019
전남광주통합특별시,서구,13714980,3703.0,5.0,1493855,1222.0,10.9,2019
전남광주통합특별시,순천시,13714980,3703.0,5.0,1234875,1111.0,9.0,2019
전남광주통합특별시,신안군,13714980,3703.0,5.0,222338,472.0,1.6,2019
전남광주통합특별시,여수시,13714980,3703.0,5.0,2321728,1524.0,16.9,2019
전남광주통합특별시,영광군,13714980,3703.0,5.0,264519,514.0,1.9,2019
전남광주통합특별시,영암군,13714980,3703.0,5.0,117110,342.0,0.9,2019
전남광주통합특별시,완도군,13714980,3703.0,5.0,251967,502.0,1.8,2019
전남광주통합특별시,장성군,13714980,3703.0,5.0,252938,503.0,1.8,2019
전남광주통합특별시,장흥군,13714980,3703.0,5.0,122330,350.0,0.9,2019
전남광주통합특별시,진도군,13714980,3703.0,5.0,229310,479.0,1.7,2019
전남광주통합특별시,함평군,13714980,3703.0,5.0,126984,356.0,0.9,2019
전남광주통합특별시,해남군,13714980,3703.0,5.0,240893,491.0,1.8,2019
전남광주통합특별시,화순군,13714980,3703.0,5.0,267342,517.0,1.9,2019
전북특별자치도,고창군,7992295,2827.0,2.9,327072,572.0,4.1,2019
전북특별자치도,군산시,7992295,2827.0,2.9,1668303,1292.0,20.9,2019
전북특별자치도,김제시,7992295,2827.0,2.9,218694,468.0,2.7,2019
전북특별자치도,남원시,7992295,2827.0,2.9,351891,593.0,4.4,2019
전북특별자치도,무주군,7992295,2827.0,2.9,322823,568.0,4.0,2019
전북특별자치도,부안군,7992295,2827.0,2.9,599688,774.0,7.5,2019
전북특별자치도,순창군,7992295,2827.0,2.9,100016,316.0,1.3,2019
전북특별자치도,완주군,7992295,2827.0,2.9,417048,646.0,5.2,2019
전북특별자치도,익산시,7992295,2827.0,2.9,679997,825.0,8.5,2019
전북특별자치도,임실군,7992295,2827.0,2.9,116288,341.0,1.5,2019
전북특별자치도,장수군,7992295,2827.0,2.9,47312,218.0,0.6,2019
전북특별자치도,전주시,7992295,2827.0,2.9,2713542,1647.0,34.0,2019
전북특별자치도,정읍시,7992295,2827.0,2.9,312123,559.0,3.9,2019
전북특별자치도,진안군,7992295,2827.0,2.9,117498,343.0,1.5,2019
제주특별자치도,서귀포시,11718744,3423.0,4.2,5277391,2297.0,45.0,2019
제주특별자치도,제주시,11718744,3423.0,4.2,6441353,2538.0,55.0,2019
충청남도,계룡시,13852098,3722.0,5.0,116770,342.0,0.8,2019
충청남도,공주시,13852098,3722.0,5.0,912552,955.0,6.6,2019
충청남도,금산군,13852098,3722.0,5.0,191877,438.0,1.4,2019
충청남도,논산시,13852098,3722.0,5.0,465110,682.0,3.4,2019
충청남도,당진시,13852098,3722.0,5.0,956835,978.0,6.9,2019
충청남도,보령시,13852098,3722.0,5.0,1162107,1078.0,8.4,2019
충청남도,부여군,13852098,3722.0,5.0,508517,713.0,3.7,2019
충청남도,서산시,13852098,3722.0,5.0,902439,950.0,6.5,2019
충청남도,서천군,13852098,3722.0,5.0,452166,672.0,3.3,2019
충청남도,아산시,13852098,3722.0,5.0,1943342,1394.0,14.0,2019
충청남도,예산군,13852098,3722.0,5.0,775408,881.0,5.6,2019
충청남도,천안시,13852098,3722.0,5.0,3390288,1841.0,24.5,2019
충청남도,청양군,13852098,3722.0,5.0,110721,333.0,0.8,2019
충청남도,태안군,13852098,3722.0,5.0,1624543,1275.0,11.7,2019
충청남도,홍성군,13852098,3722.0,5.0,339423,583.0,2.5,2019
충청북도,괴산군,8189002,2862.0,3.0,244186,494.0,3.0,2019
충청북도,단양군,8189002,2862.0,3.0,809573,900.0,9.9,2019
충청북도,보은군,8189002,2862.0,3.0,216967,466.0,2.6,2019
충청북도,영동군,8189002,2862.0,3.0,119797,346.0,1.5,2019
충청북도,옥천군,8189002,2862.0,3.0,132037,363.0,1.6,2019
충청북도,음성군,8189002,2862.0,3.0,420313,648.0,5.1,2019
충청북도,제천시,8189002,2862.0,3.0,799172,894.0,9.8,2019
충청북도,증평군,8189002,2862.0,3.0,138961,373.0,1.7,2019
충청북도,진천군,8189002,2862.0,3.0,464797,682.0,5.7,2019
충청북도,청주시,8189002,2862.0,3.0,3623702,1904.0,44.3,2019
충청북도,충주시,8189002,2862.0,3.0,1219497,1104.0,14.9,2019
강원특별자치도,강릉시,25880521,5087.0,8.4,5139381,2267.0,19.9,2020
강원특별자치도,고성군,25880521,5087.0,8.4,1741923,1320.0,6.7,2020
강원특별자치도,동해시,25880521,5087.0,8.4,659755,812.0,2.5,2020
강원특별자치도,삼척시,25880521,5087.0,8.4,1115338,1056.0,4.3,2020
강원특별자치도,속초시,25880521,5087.0,8.4,4211163,2052.0,16.3,2020
강원특별자치도,양구군,25880521,5087.0,8.4,81312,285.0,0.3,2020
강원특별자치도,양양군,25880521,5087.0,8.4,2066410,1438.0,8.0,2020
강원특별자치도,영월군,25880521,5087.0,8.4,495120,704.0,1.9,2020
강원특별자치도,원주시,25880521,5087.0,8.4,1929016,1389.0,7.5,2020
강원특별자치도,인제군,25880521,5087.0,8.4,441407,664.0,1.7,2020
강원특별자치도,정선군,25880521,5087.0,8.4,700320,837.0,2.7,2020
강원특별자치도,철원군,25880521,5087.0,8.4,343569,586.0,1.3,2020
강원특별자치도,춘천시,25880521,5087.0,8.4,2687793,1639.0,10.4,2020
강원특별자치도,태백시,25880521,5087.0,8.4,234317,484.0,0.9,2020
강원특별자치도,평창군,25880521,5087.0,8.4,1960058,1400.0,7.6,2020
강원특별자치도,홍천군,25880521,5087.0,8.4,1287181,1135.0,5.0,2020
강원특별자치도,화천군,25880521,5087.0,8.4,114148,338.0,0.4,2020
강원특별자치도,횡성군,25880521,5087.0,8.4,672310,820.0,2.6,2020
경기도,가평군,89849809,9479.0,29.2,2710953,1646.0,3.0,2020
경기도,고양시,89849809,9479.0,29.2,7865963,2805.0,8.8,2020
경기도,과천시,89849809,9479.0,29.2,776759,881.0,0.9,2020
경기도,광명시,89849809,9479.0,29.2,1860869,1364.0,2.1,2020
경기도,광주시,89849809,9479.0,29.2,2491490,1578.0,2.8,2020
경기도,구리시,89849809,9479.0,29.2,1347222,1161.0,1.5,2020
경기도,군포시,89849809,9479.0,29.2,487458,698.0,0.5,2020
경기도,김포시,89849809,9479.0,29.2,3088741,1757.0,3.4,2020
경기도,남양주시,89849809,9479.0,29.2,4732370,2175.0,5.3,2020
경기도,동두천시,89849809,9479.0,29.2,291645,540.0,0.3,2020
경기도,부천시,89849809,9479.0,29.2,2504145,1582.0,2.8,2020
경기도,성남시,89849809,9479.0,29.2,5069460,2252.0,5.6,2020
경기도,수원시,89849809,9479.0,29.2,6682076,2585.0,7.4,2020
경기도,시흥시,89849809,9479.0,29.2,3041881,1744.0,3.4,2020
경기도,안산시,89849809,9479.0,29.2,3096353,1760.0,3.4,2020
경기도,안성시,89849809,9479.0,29.2,1973803,1405.0,2.2,2020
경기도,안양시,89849809,9479.0,29.2,1841318,1357.0,2.0,2020
경기도,양주시,89849809,9479.0,29.2,1602889,1266.0,1.8,2020
경기도,양평군,89849809,9479.0,29.2,2346542,1532.0,2.6,2020
경기도,여주시,89849809,9479.0,29.2,2564886,1602.0,2.9,2020
경기도,연천군,89849809,9479.0,29.2,612622,783.0,0.7,2020
경기도,오산시,89849809,9479.0,29.2,935355,967.0,1.0,2020
경기도,용인시,89849809,9479.0,29.2,7756920,2785.0,8.6,2020
경기도,의왕시,89849809,9479.0,29.2,1171733,1082.0,1.3,2020
경기도,의정부시,89849809,9479.0,29.2,1442744,1201.0,1.6,2020
경기도,이천시,89849809,9479.0,29.2,2320980,1523.0,2.6,2020
경기도,파주시,89849809,9479.0,29.2,5536765,2353.0,6.2,2020
경기도,평택시,89849809,9479.0,29.2,2353487,1534.0,2.6,2020
경기도,포천시,89849809,9479.0,29.2,2538993,1593.0,2.8,2020
경기도,하남시,89849809,9479.0,29.2,3401501,1844.0,3.8,2020
경기도,화성시,89849809,9479.0,29.2,5401886,2324.0,6.0,2020
경상남도,거제시,15548967,3943.0,5.0,1906152,1381.0,12.3,2020
경상남도,거창군,15548967,3943.0,5.0,159017,399.0,1.0,2020
경상남도,고성군,15548967,3943.0,5.0,297128,545.0,1.9,2020
경상남도,김해시,15548967,3943.0,5.0,1919738,1386.0,12.3,2020
경상남도,남해군,15548967,3943.0,5.0,936017,967.0,6.0,2020
경상남도,밀양시,15548967,3943.0,5.0,688473,830.0,4.4,2020
경상남도,사천시,15548967,3943.0,5.0,764079,874.0,4.9,2020
경상남도,산청군,15548967,3943.0,5.0,192469,439.0,1.2,2020
경상남도,양산시,15548967,3943.0,5.0,1553693,1246.0,10.0,2020
경상남도,의령군,15548967,3943.0,5.0,118924,345.0,0.8,2020
경상남도,진주시,15548967,3943.0,5.0,923455,961.0,5.9,2020
경상남도,창녕군,15548967,3943.0,5.0,253630,504.0,1.6,2020
경상남도,창원시,15548967,3943.0,5.0,3508406,1873.0,22.6,2020
경상남도,통영시,15548967,3943.0,5.0,1248618,1117.0,8.0,2020
경상남도,하동군,15548967,3943.0,5.0,469236,685.0,3.0,2020
경상남도,함안군,15548967,3943.0,5.0,189424,435.0,1.2,2020
경상남도,함양군,15548967,3943.0,5.0,131904,363.0,0.8,2020
경상남도,합천군,15548967,3943.0,5.0,288604,537.0,1.9,2020
경상북도,경산시,13095789,3619.0,4.2,554584,745.0,4.2,2020
경상북도,경주시,13095789,3619.0,4.2,3651035,1911.0,27.9,2020
경상북도,고령군,13095789,3619.0,4.2,129051,359.0,1.0,2020
경상북도,구미시,13095789,3619.0,4.2,929901,964.0,7.1,2020
경상북도,김천시,13095789,3619.0,4.2,502431,709.0,3.8,2020
경상북도,문경시,13095789,3619.0,4.2,424715,652.0,3.2,2020
경상북도,봉화군,13095789,3619.0,4.2,101185,318.0,0.8,2020
경상북도,상주시,13095789,3619.0,4.2,248912,499.0,1.9,2020
경상북도,성주군,13095789,3619.0,4.2,125893,355.0,1.0,2020
경상북도,안동시,13095789,3619.0,4.2,662296,814.0,5.1,2020
경상북도,영덕군,13095789,3619.0,4.2,582977,764.0,4.5,2020
경상북도,영양군,13095789,3619.0,4.2,13320,115.0,0.1,2020
경상북도,영주시,13095789,3619.0,4.2,354714,596.0,2.7,2020
경상북도,영천시,13095789,3619.0,4.2,339970,583.0,2.6,2020
경상북도,예천군,13095789,3619.0,4.2,168226,410.0,1.3,2020
경상북도,울릉군,13095789,3619.0,4.2,44764,212.0,0.3,2020
경상북도,울진군,13095789,3619.0,4.2,562813,750.0,4.3,2020
경상북도,의성군,13095789,3619.0,4.2,105192,324.0,0.8,2020
경상북도,청도군,13095789,3619.0,4.2,421101,649.0,3.2,2020
경상북도,청송군,13095789,3619.0,4.2,156597,396.0,1.2,2020
경상북도,칠곡군,13095789,3619.0,4.2,453455,673.0,3.5,2020
경상북도,포항시,13095789,3619.0,4.2,2562657,1601.0,19.6,2020
대구광역시,군위군,7466582,2733.0,2.4,246326,496.0,3.3,2020
대구광역시,남구,7466582,2733.0,2.4,458096,677.0,6.1,2020
대구광역시,달서구,7466582,2733.0,2.4,1011911,1006.0,13.6,2020
대구광역시,달성군,7466582,2733.0,2.4,740677,861.0,9.9,2020
대구광역시,동구,7466582,2733.0,2.4,1832736,1354.0,24.5,2020
대구광역시,북구,7466582,2733.0,2.4,849367,922.0,11.4,2020
대구광역시,서구,7466582,2733.0,2.4,211268,460.0,2.8,2020
대구광역시,수성구,7466582,2733.0,2.4,1357894,1165.0,18.2,2020
대구광역시,중구,7466582,2733.0,2.4,758307,871.0,10.2,2020
대전광역시,대덕구,5611618,2369.0,1.8,502752,709.0,9.0,2020
대전광역시,동구,5611618,2369.0,1.8,1005716,1003.0,17.9,2020
대전광역시,서구,5611618,2369.0,1.8,1380092,1175.0,24.6,2020
대전광역시,유성구,5611618,2369.0,1.8,2014139,1419.0,35.9,2020
대전광역시,중구,5611618,2369.0,1.8,708919,842.0,12.6,2020
부산광역시,강서구,15650991,3956.0,5.1,1448251,1203.0,9.3,2020
부산광역시,금정구,15650991,3956.0,5.1,658620,812.0,4.2,2020
부산광역시,기장군,15650991,3956.0,5.1,3033413,1742.0,19.4,2020
부산광역시,남구,15650991,3956.0,5.1,675265,822.0,4.3,2020
부산광역시,동구,15650991,3956.0,5.1,545369,738.0,3.5,2020
부산광역시,동래구,15650991,3956.0,5.1,697335,835.0,4.5,2020
부산광역시,부산진구,15650991,3956.0,5.1,1245936,1116.0,8.0,2020
부산광역시,북구,15650991,3956.0,5.1,374739,612.0,2.4,2020
부산광역시,사상구,15650991,3956.0,5.1,640957,801.0,4.1,2020
부산광역시,사하구,15650991,3956.0,5.1,610158,781.0,3.9,2020
부산광역시,서구,15650991,3956.0,5.1,350175,592.0,2.2,2020
부산광역시,수영구,15650991,3956.0,5.1,871461,934.0,5.6,2020
부산광역시,연제구,15650991,3956.0,5.1,255244,505.0,1.6,2020
부산광역시,영도구,15650991,3956.0,5.1,441224,664.0,2.8,2020
부산광역시,중구,15650991,3956.0,5.1,633955,796.0,4.1,2020
부산광역시,해운대구,15650991,3956.0,5.1,3168889,1780.0,20.2,2020
서울특별시,강남구,46299110,6804.0,15.0,7140234,2672.0,15.4,2020
서울특별시,강동구,46299110,6804.0,15.0,1053740,1027.0,2.3,2020
서울특별시,강북구,46299110,6804.0,15.0,699853,837.0,1.5,2020
서울특별시,강서구,46299110,6804.0,15.0,3695837,1922.0,8.0,2020
서울특별시,관악구,46299110,6804.0,15.0,689592,830.0,1.5,2020
서울특별시,광진구,46299110,6804.0,15.0,1692796,1301.0,3.7,2020
서울특별시,구로구,46299110,6804.0,15.0,700932,837.0,1.5,2020
서울특별시,금천구,46299110,6804.0,15.0,591334,769.0,1.3,2020
서울특별시,노원구,46299110,6804.0,15.0,1002898,1001.0,2.2,2020
서울특별시,도봉구,46299110,6804.0,15.0,374168,612.0,0.8,2020
서울특별시,동대문구,46299110,6804.0,15.0,753722,868.0,1.6,2020
서울특별시,동작구,46299110,6804.0,15.0,830661,911.0,1.8,2020
서울특별시,마포구,46299110,6804.0,15.0,2225455,1492.0,4.8,2020
서울특별시,서대문구,46299110,6804.0,15.0,786083,887.0,1.7,2020
서울특별시,서초구,46299110,6804.0,15.0,3977178,1994.0,8.6,2020
서울특별시,성동구,46299110,6804.0,15.0,1015913,1008.0,2.2,2020
서울특별시,성북구,46299110,6804.0,15.0,777211,882.0,1.7,2020
서울특별시,송파구,46299110,6804.0,15.0,4422817,2103.0,9.6,2020
서울특별시,양천구,46299110,6804.0,15.0,1008495,1004.0,2.2,2020
서울특별시,영등포구,46299110,6804.0,15.0,3045202,1745.0,6.6,2020
서울특별시,용산구,46299110,6804.0,15.0,2812364,1677.0,6.1,2020
서울특별시,은평구,46299110,6804.0,15.0,878740,937.0,1.9,2020
서울특별시,종로구,46299110,6804.0,15.0,2239692,1497.0,4.8,2020
서울특별시,중구,46299110,6804.0,15.0,3449308,1857.0,7.5,2020
서울특별시,중랑구,46299110,6804.0,15.0,434885,659.0,0.9,2020
세종특별자치시,세종특별자치시,1958467,1399.0,0.6,1958467,1399.0,100.0,2020
울산광역시,남구,4192828,2048.0,1.4,1209762,1100.0,28.9,2020
울산광역시,동구,4192828,2048.0,1.4,416293,645.0,9.9,2020
울산광역시,북구,4192828,2048.0,1.4,665827,816.0,15.9,2020
울산광역시,울주군,4192828,2048.0,1.4,1516063,1231.0,36.2,2020
울산광역시,중구,4192828,2048.0,1.4,384883,620.0,9.2,2020
인천광역시,강화군,19619840,4429.0,6.4,2688579,1640.0,13.7,2020
인천광역시,계양구,19619840,4429.0,6.4,752452,867.0,3.8,2020
인천광역시,남동구,19619840,4429.0,6.4,2180498,1477.0,11.1,2020
인천광역시,동구,19619840,4429.0,6.4,107012,327.0,0.5,2020
인천광역시,미추홀구,19619840,4429.0,6.4,1288520,1135.0,6.6,2020
인천광역시,부평구,19619840,4429.0,6.4,965752,983.0,4.9,2020
인천광역시,서구,19619840,4429.0,6.4,1930032,1389.0,9.8,2020
인천광역시,연수구,19619840,4429.0,6.4,3389525,1841.0,17.3,2020
인천광역시,옹진군,19619840,4429.0,6.4,668477,818.0,3.4,2020
인천광역시,중구,19619840,4429.0,6.4,5648993,2377.0,28.8,2020
전남광주통합특별시,강진군,15528298,3941.0,5.0,199350,446.0,1.3,2020
전남광주통합특별시,고흥군,15528298,3941.0,5.0,327799,573.0,2.1,2020
전남광주통합특별시,곡성군,15528298,3941.0,5.0,151692,389.0,1.0,2020
전남광주통합특별시,광산구,15528298,3941.0,5.0,1135251,1065.0,7.3,2020
전남광주통합특별시,광양시,15528298,3941.0,5.0,457735,677.0,2.9,2020
전남광주통합특별시,구례군,15528298,3941.0,5.0,276795,526.0,1.8,2020
전남광주통합특별시,나주시,15528298,3941.0,5.0,558207,747.0,3.6,2020
전남광주통합특별시,남구,15528298,3941.0,5.0,338387,582.0,2.2,2020
전남광주통합특별시,담양군,15528298,3941.0,5.0,940846,970.0,6.1,2020
전남광주통합특별시,동구,15528298,3941.0,5.0,442376,665.0,2.8,2020
전남광주통합특별시,목포시,15528298,3941.0,5.0,1142962,1069.0,7.4,2020
전남광주통합특별시,무안군,15528298,3941.0,5.0,340695,584.0,2.2,2020
전남광주통합특별시,보성군,15528298,3941.0,5.0,293364,542.0,1.9,2020
전남광주통합특별시,북구,15528298,3941.0,5.0,724175,851.0,4.7,2020
전남광주통합특별시,서구,15528298,3941.0,5.0,1410070,1187.0,9.1,2020
전남광주통합특별시,순천시,15528298,3941.0,5.0,1228289,1108.0,7.9,2020
전남광주통합특별시,신안군,15528298,3941.0,5.0,286005,535.0,1.8,2020
전남광주통합특별시,여수시,15528298,3941.0,5.0,2814552,1678.0,18.1,2020
전남광주통합특별시,영광군,15528298,3941.0,5.0,373194,611.0,2.4,2020
전남광주통합특별시,영암군,15528298,3941.0,5.0,159539,399.0,1.0,2020
전남광주통합특별시,완도군,15528298,3941.0,5.0,320863,566.0,2.1,2020
전남광주통합특별시,장성군,15528298,3941.0,5.0,309013,556.0,2.0,2020
전남광주통합특별시,장흥군,15528298,3941.0,5.0,136177,369.0,0.9,2020
전남광주통합특별시,진도군,15528298,3941.0,5.0,362806,602.0,2.3,2020
전남광주통합특별시,함평군,15528298,3941.0,5.0,162418,403.0,1.0,2020
전남광주통합특별시,해남군,15528298,3941.0,5.0,302134,550.0,1.9,2020
전남광주통합특별시,화순군,15528298,3941.0,5.0,333604,578.0,2.1,2020
전북특별자치도,고창군,8731045,2955.0,2.8,410363,641.0,4.7,2020
전북특별자치도,군산시,8731045,2955.0,2.8,1781810,1335.0,20.4,2020
전북특별자치도,김제시,8731045,2955.0,2.8,307709,555.0,3.5,2020
전북특별자치도,남원시,8731045,2955.0,2.8,404033,636.0,4.6,2020
전북특별자치도,무주군,8731045,2955.0,2.8,337899,581.0,3.9,2020
전북특별자치도,부안군,8731045,2955.0,2.8,766497,875.0,8.8,2020
전북특별자치도,순창군,8731045,2955.0,2.8,163891,405.0,1.9,2020
전북특별자치도,완주군,8731045,2955.0,2.8,493637,703.0,5.7,2020
전북특별자치도,익산시,8731045,2955.0,2.8,748392,865.0,8.6,2020
전북특별자치도,임실군,8731045,2955.0,2.8,151200,389.0,1.7,2020
전북특별자치도,장수군,8731045,2955.0,2.8,49136,222.0,0.6,2020
전북특별자치도,전주시,8731045,2955.0,2.8,2613519,1617.0,29.9,2020
전북특별자치도,정읍시,8731045,2955.0,2.8,352091,593.0,4.0,2020
전북특별자치도,진안군,8731045,2955.0,2.8,150868,388.0,1.7,2020
제주특별자치도,서귀포시,14000514,3742.0,4.5,6123801,2475.0,43.7,2020
제주특별자치도,제주시,14000514,3742.0,4.5,7876713,2807.0,56.3,2020
충청남도,계룡시,15480306,3935.0,5.0,137883,371.0,0.9,2020
충청남도,공주시,15480306,3935.0,5.0,1022622,1011.0,6.6,2020
충청남도,금산군,15480306,3935.0,5.0,202184,450.0,1.3,2020
충청남도,논산시,15480306,3935.0,5.0,513348,716.0,3.3,2020
충청남도,당진시,15480306,3935.0,5.0,1310559,1145.0,8.5,2020
충청남도,보령시,15480306,3935.0,5.0,1367516,1169.0,8.8,2020
충청남도,부여군,15480306,3935.0,5.0,539746,735.0,3.5,2020
충청남도,서산시,15480306,3935.0,5.0,1075662,1037.0,6.9,2020
충청남도,서천군,15480306,3935.0,5.0,482156,694.0,3.1,2020
충청남도,아산시,15480306,3935.0,5.0,1996060,1413.0,12.9,2020
충청남도,예산군,15480306,3935.0,5.0,702682,838.0,4.5,2020
충청남도,천안시,15480306,3935.0,5.0,3389967,1841.0,21.9,2020
충청남도,청양군,15480306,3935.0,5.0,112757,336.0,0.7,2020
충청남도,태안군,15480306,3935.0,5.0,2232356,1494.0,14.4,2020
충청남도,홍성군,15480306,3935.0,5.0,394808,628.0,2.6,2020
충청북도,괴산군,9225772,3037.0,3.0,297682,546.0,3.2,2020
충청북도,단양군,9225772,3037.0,3.0,797270,893.0,8.6,2020
충청북도,보은군,9225772,3037.0,3.0,260356,510.0,2.8,2020
충청북도,영동군,9225772,3037.0,3.0,131778,363.0,1.4,2020
충청북도,옥천군,9225772,3037.0,3.0,218699,468.0,2.4,2020
충청북도,음성군,9225772,3037.0,3.0,512393,716.0,5.6,2020
충청북도,제천시,9225772,3037.0,3.0,851833,923.0,9.2,2020
충청북도,증평군,9225772,3037.0,3.0,214085,463.0,2.3,2020
충청북도,진천군,9225772,3037.0,3.0,586514,766.0,6.4,2020
충청북도,청주시,9225772,3037.0,3.0,3890010,1972.0,42.2,2020
충청북도,충주시,9225772,3037.0,3.0,1465152,1210.0,15.9,2020
강원특별자치도,강릉시,29440143,5426.0,7.8,5569772,2360.0,18.9,2021
강원특별자치도,고성군,29440143,5426.0,7.8,2037239,1427.0,6.9,2021
강원특별자치도,동해시,29440143,5426.0,7.8,763217,874.0,2.6,2021
강원특별자치도,삼척시,29440143,5426.0,7.8,1259026,1122.0,4.3,2021
강원특별자치도,속초시,29440143,5426.0,7.8,4382012,2093.0,14.9,2021
강원특별자치도,양구군,29440143,5426.0,7.8,117582,343.0,0.4,2021
강원특별자치도,양양군,29440143,5426.0,7.8,2316838,1522.0,7.9,2021
강원특별자치도,영월군,29440143,5426.0,7.8,593809,771.0,2.0,2021
강원특별자치도,원주시,29440143,5426.0,7.8,2416666,1555.0,8.2,2021
강원특별자치도,인제군,29440143,5426.0,7.8,489351,700.0,1.7,2021
강원특별자치도,정선군,29440143,5426.0,7.8,851305,923.0,2.9,2021
강원특별자치도,철원군,29440143,5426.0,7.8,547521,740.0,1.9,2021
강원특별자치도,춘천시,29440143,5426.0,7.8,3212003,1792.0,10.9,2021
강원특별자치도,태백시,29440143,5426.0,7.8,275300,525.0,0.9,2021
강원특별자치도,평창군,29440143,5426.0,7.8,2116144,1455.0,7.2,2021
강원특별자치도,홍천군,29440143,5426.0,7.8,1514684,1231.0,5.1,2021
강원특별자치도,화천군,29440143,5426.0,7.8,148787,386.0,0.5,2021
강원특별자치도,횡성군,29440143,5426.0,7.8,828887,910.0,2.8,2021
경기도,가평군,111095609,10540.0,29.4,3119667,1766.0,2.8,2021
경기도,고양시,111095609,10540.0,29.4,9729595,3119.0,8.8,2021
경기도,과천시,111095609,10540.0,29.4,1086884,1043.0,1.0,2021
경기도,광명시,111095609,10540.0,29.4,2338155,1529.0,2.1,2021
경기도,광주시,111095609,10540.0,29.4,2950441,1718.0,2.7,2021
경기도,구리시,111095609,10540.0,29.4,1514569,1231.0,1.4,2021
경기도,군포시,111095609,10540.0,29.4,583611,764.0,0.5,2021
경기도,김포시,111095609,10540.0,29.4,3839607,1959.0,3.5,2021
경기도,남양주시,111095609,10540.0,29.4,5981894,2446.0,5.4,2021
경기도,동두천시,111095609,10540.0,29.4,393909,628.0,0.4,2021
경기도,부천시,111095609,10540.0,29.4,2954059,1719.0,2.7,2021
경기도,성남시,111095609,10540.0,29.4,6335205,2517.0,5.7,2021
경기도,수원시,111095609,10540.0,29.4,8365510,2892.0,7.5,2021
경기도,시흥시,111095609,10540.0,29.4,3840458,1960.0,3.5,2021
경기도,안산시,111095609,10540.0,29.4,3503422,1872.0,3.2,2021
경기도,안성시,111095609,10540.0,29.4,2665801,1633.0,2.4,2021
경기도,안양시,111095609,10540.0,29.4,2238099,1496.0,2.0,2021
경기도,양주시,111095609,10540.0,29.4,2067402,1438.0,1.9,2021
경기도,양평군,111095609,10540.0,29.4,2590377,1609.0,2.3,2021
경기도,여주시,111095609,10540.0,29.4,2929188,1711.0,2.6,2021
경기도,연천군,111095609,10540.0,29.4,787533,887.0,0.7,2021
경기도,오산시,111095609,10540.0,29.4,1151979,1073.0,1.0,2021
경기도,용인시,111095609,10540.0,29.4,9727573,3119.0,8.8,2021
경기도,의왕시,111095609,10540.0,29.4,1753984,1324.0,1.6,2021
경기도,의정부시,111095609,10540.0,29.4,1816177,1348.0,1.6,2021
