DPTR_REGN_NM,DPTR_REGN_DTL_NM,TMAP_CATE_MCLS_NM,SRCH_CNT,SPPY_SRCH_CNT,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE,DTL_TOU_NUM,DTL_TOU_NUM_SQRT,DTL_TOU_NUM_RATE,_YEAR
목포시,자연관광,자연관광,73550,0,1142962,1069.0,0.4,73550,271.0,6.4,2020
무안군,기타관광,기타관광,60297,0,340695,584.0,0.1,60297,246.0,17.7,2020
무안군,레저스포츠,레저스포츠,33173,0,340695,584.0,0.1,33173,182.0,9.7,2020
무안군,문화관광,문화관광,24185,0,340695,584.0,0.1,24185,156.0,7.1,2020
무안군,쇼핑,쇼핑,53839,0,340695,584.0,0.1,53839,232.0,15.8,2020
무안군,숙박,숙박,31629,0,340695,584.0,0.1,31629,178.0,9.3,2020
무안군,역사관광,역사관광,2310,0,340695,584.0,0.1,2310,48.0,0.7,2020
무안군,음식,음식,86194,0,340695,584.0,0.1,86194,294.0,25.3,2020
무안군,자연관광,자연관광,48385,0,340695,584.0,0.1,48385,220.0,14.2,2020
무안군,체험관광,체험관광,683,0,340695,584.0,0.1,683,26.0,0.2,2020
무주군,기타관광,기타관광,32728,0,337899,581.0,0.1,32728,181.0,9.7,2020
무주군,레저스포츠,레저스포츠,69253,0,337899,581.0,0.1,69253,263.0,20.5,2020
무주군,문화관광,문화관광,19948,0,337899,581.0,0.1,19948,141.0,5.9,2020
무주군,쇼핑,쇼핑,3960,0,337899,581.0,0.1,3960,63.0,1.2,2020
무주군,숙박,숙박,121245,0,337899,581.0,0.1,121245,348.0,35.9,2020
무주군,역사관광,역사관광,12791,0,337899,581.0,0.1,12791,113.0,3.8,2020
무주군,음식,음식,52818,0,337899,581.0,0.1,52818,230.0,15.6,2020
무주군,자연관광,자연관광,25046,0,337899,581.0,0.1,25046,158.0,7.4,2020
무주군,체험관광,체험관광,110,0,337899,581.0,0.1,110,10.0,0.0,2020
문경시,기타관광,기타관광,81181,0,424715,652.0,0.1,81181,285.0,19.1,2020
문경시,레저스포츠,레저스포츠,27580,0,424715,652.0,0.1,27580,166.0,6.5,2020
문경시,문화관광,문화관광,32282,0,424715,652.0,0.1,32282,180.0,7.6,2020
문경시,쇼핑,쇼핑,7330,0,424715,652.0,0.1,7330,86.0,1.7,2020
문경시,숙박,숙박,71150,0,424715,652.0,0.1,71150,267.0,16.8,2020
문경시,역사관광,역사관광,80274,0,424715,652.0,0.1,80274,283.0,18.9,2020
문경시,음식,음식,91027,0,424715,652.0,0.1,91027,302.0,21.4,2020
문경시,자연관광,자연관광,17599,0,424715,652.0,0.1,17599,133.0,4.1,2020
문경시,체험관광,체험관광,16292,0,424715,652.0,0.1,16292,128.0,3.8,2020
미추홀구,기타관광,기타관광,177131,0,1288520,1135.0,0.4,177131,421.0,13.7,2020
미추홀구,레저스포츠,레저스포츠,3897,0,1288520,1135.0,0.4,3897,62.0,0.3,2020
미추홀구,문화관광,문화관광,80207,0,1288520,1135.0,0.4,80207,283.0,6.2,2020
미추홀구,쇼핑,쇼핑,522204,0,1288520,1135.0,0.4,522204,723.0,40.5,2020
미추홀구,숙박,숙박,40225,0,1288520,1135.0,0.4,40225,201.0,3.1,2020
미추홀구,역사관광,역사관광,26384,0,1288520,1135.0,0.4,26384,162.0,2.0,2020
미추홀구,음식,음식,427512,0,1288520,1135.0,0.4,427512,654.0,33.2,2020
미추홀구,자연관광,자연관광,10949,0,1288520,1135.0,0.4,10949,105.0,0.8,2020
미추홀구,체험관광,체험관광,11,0,1288520,1135.0,0.4,11,3.0,0.0,2020
밀양시,기타관광,기타관광,135954,0,688473,830.0,0.2,135954,369.0,19.7,2020
밀양시,레저스포츠,레저스포츠,48510,0,688473,830.0,0.2,48510,220.0,7.0,2020
밀양시,문화관광,문화관광,67263,0,688473,830.0,0.2,67263,259.0,9.8,2020
밀양시,쇼핑,쇼핑,4651,0,688473,830.0,0.2,4651,68.0,0.7,2020
밀양시,숙박,숙박,89316,0,688473,830.0,0.2,89316,299.0,13.0,2020
밀양시,역사관광,역사관광,98164,0,688473,830.0,0.2,98164,313.0,14.3,2020
밀양시,음식,음식,164470,0,688473,830.0,0.2,164470,406.0,23.9,2020
밀양시,자연관광,자연관광,75072,0,688473,830.0,0.2,75072,274.0,10.9,2020
밀양시,체험관광,체험관광,5073,0,688473,830.0,0.2,5073,71.0,0.7,2020
보령시,기타관광,기타관광,108849,0,1367516,1169.0,0.4,108849,330.0,8.0,2020
보령시,레저스포츠,레저스포츠,53721,0,1367516,1169.0,0.4,53721,232.0,3.9,2020
보령시,문화관광,문화관광,79445,0,1367516,1169.0,0.4,79445,282.0,5.8,2020
보령시,쇼핑,쇼핑,57351,0,1367516,1169.0,0.4,57351,239.0,4.2,2020
보령시,숙박,숙박,233302,0,1367516,1169.0,0.4,233302,483.0,17.1,2020
보령시,역사관광,역사관광,8102,0,1367516,1169.0,0.4,8102,90.0,0.6,2020
보령시,음식,음식,239842,0,1367516,1169.0,0.4,239842,490.0,17.5,2020
보령시,자연관광,자연관광,585957,0,1367516,1169.0,0.4,585957,765.0,42.8,2020
보령시,체험관광,체험관광,947,0,1367516,1169.0,0.4,947,31.0,0.1,2020
보성군,기타관광,기타관광,99828,0,293364,542.0,0.1,99828,316.0,34.0,2020
보성군,레저스포츠,레저스포츠,14616,0,293364,542.0,0.1,14616,121.0,5.0,2020
보성군,문화관광,문화관광,20664,0,293364,542.0,0.1,20664,144.0,7.0,2020
보성군,쇼핑,쇼핑,10523,0,293364,542.0,0.1,10523,103.0,3.6,2020
보성군,숙박,숙박,29218,0,293364,542.0,0.1,29218,171.0,10.0,2020
보성군,역사관광,역사관광,5602,0,293364,542.0,0.1,5602,75.0,1.9,2020
보성군,음식,음식,48809,0,293364,542.0,0.1,48809,221.0,16.6,2020
보성군,자연관광,자연관광,49891,0,293364,542.0,0.1,49891,223.0,17.0,2020
보성군,체험관광,체험관광,14213,0,293364,542.0,0.1,14213,119.0,4.8,2020
보은군,기타관광,기타관광,21823,0,260356,510.0,0.1,21823,148.0,8.4,2020
보은군,레저스포츠,레저스포츠,48705,0,260356,510.0,0.1,48705,221.0,18.7,2020
보은군,문화관광,문화관광,22007,0,260356,510.0,0.1,22007,148.0,8.5,2020
보은군,쇼핑,쇼핑,3098,0,260356,510.0,0.1,3098,56.0,1.2,2020
보은군,숙박,숙박,28995,0,260356,510.0,0.1,28995,170.0,11.1,2020
보은군,역사관광,역사관광,56575,0,260356,510.0,0.1,56575,238.0,21.7,2020
보은군,음식,음식,44164,0,260356,510.0,0.1,44164,210.0,17.0,2020
보은군,자연관광,자연관광,34844,0,260356,510.0,0.1,34844,187.0,13.4,2020
보은군,체험관광,체험관광,145,0,260356,510.0,0.1,145,12.0,0.1,2020
봉화군,기타관광,기타관광,39832,0,101185,318.0,0.0,39832,200.0,39.4,2020
봉화군,레저스포츠,레저스포츠,285,0,101185,318.0,0.0,285,17.0,0.3,2020
봉화군,문화관광,문화관광,4689,0,101185,318.0,0.0,4689,68.0,4.6,2020
봉화군,쇼핑,쇼핑,1878,0,101185,318.0,0.0,1878,43.0,1.9,2020
봉화군,숙박,숙박,11208,0,101185,318.0,0.0,11208,106.0,11.1,2020
봉화군,역사관광,역사관광,14000,0,101185,318.0,0.0,14000,118.0,13.8,2020
봉화군,음식,음식,14660,0,101185,318.0,0.0,14660,121.0,14.5,2020
봉화군,자연관광,자연관광,14381,0,101185,318.0,0.0,14381,120.0,14.2,2020
봉화군,체험관광,체험관광,252,0,101185,318.0,0.0,252,16.0,0.2,2020
부산진구,기타관광,기타관광,57493,0,1245936,1116.0,0.4,57493,240.0,4.6,2020
부산진구,레저스포츠,레저스포츠,10043,0,1245936,1116.0,0.4,10043,100.0,0.8,2020
부산진구,문화관광,문화관광,177489,0,1245936,1116.0,0.4,177489,421.0,14.2,2020
부산진구,쇼핑,쇼핑,516687,0,1245936,1116.0,0.4,516687,719.0,41.5,2020
부산진구,숙박,숙박,123571,0,1245936,1116.0,0.4,123571,352.0,9.9,2020
부산진구,역사관광,역사관광,27638,0,1245936,1116.0,0.4,27638,166.0,2.2,2020
부산진구,음식,음식,327804,0,1245936,1116.0,0.4,327804,573.0,26.3,2020
부산진구,자연관광,자연관광,4683,0,1245936,1116.0,0.4,4683,68.0,0.4,2020
부산진구,체험관광,체험관광,528,0,1245936,1116.0,0.4,528,23.0,0.0,2020
부안군,기타관광,기타관광,137982,0,766497,875.0,0.2,137982,371.0,18.0,2020
부안군,레저스포츠,레저스포츠,9143,0,766497,875.0,0.2,9143,96.0,1.2,2020
부안군,문화관광,문화관광,33464,0,766497,875.0,0.2,33464,183.0,4.4,2020
부안군,쇼핑,쇼핑,32870,0,766497,875.0,0.2,32870,181.0,4.3,2020
부안군,숙박,숙박,171698,0,766497,875.0,0.2,171698,414.0,22.4,2020
부안군,역사관광,역사관광,38745,0,766497,875.0,0.2,38745,197.0,5.1,2020
부안군,음식,음식,114687,0,766497,875.0,0.2,114687,339.0,15.0,2020
부안군,자연관광,자연관광,227773,0,766497,875.0,0.2,227773,477.0,29.7,2020
부안군,체험관광,체험관광,135,0,766497,875.0,0.2,135,12.0,0.0,2020
부여군,기타관광,기타관광,25065,0,539746,735.0,0.2,25065,158.0,4.6,2020
부여군,레저스포츠,레저스포츠,50814,0,539746,735.0,0.2,50814,225.0,9.4,2020
부여군,문화관광,문화관광,63852,0,539746,735.0,0.2,63852,253.0,11.8,2020
부여군,쇼핑,쇼핑,100294,0,539746,735.0,0.2,100294,317.0,18.6,2020
부여군,숙박,숙박,70780,0,539746,735.0,0.2,70780,266.0,13.1,2020
부여군,역사관광,역사관광,100743,0,539746,735.0,0.2,100743,317.0,18.7,2020
부여군,음식,음식,121203,0,539746,735.0,0.2,121203,348.0,22.5,2020
부여군,자연관광,자연관광,6030,0,539746,735.0,0.2,6030,78.0,1.1,2020
부여군,체험관광,체험관광,965,0,539746,735.0,0.2,965,31.0,0.2,2020
부천시,기타관광,기타관광,127736,0,2504145,1582.0,0.8,127736,357.0,5.1,2020
부천시,레저스포츠,레저스포츠,10733,0,2504145,1582.0,0.8,10733,104.0,0.4,2020
부천시,문화관광,문화관광,364485,0,2504145,1582.0,0.8,364485,604.0,14.6,2020
부천시,쇼핑,쇼핑,890378,0,2504145,1582.0,0.8,890378,944.0,35.6,2020
부천시,숙박,숙박,105203,0,2504145,1582.0,0.8,105203,324.0,4.2,2020
부천시,역사관광,역사관광,22786,0,2504145,1582.0,0.8,22786,151.0,0.9,2020
부천시,음식,음식,973105,0,2504145,1582.0,0.8,973105,986.0,38.9,2020
부천시,자연관광,자연관광,6325,0,2504145,1582.0,0.8,6325,80.0,0.3,2020
부천시,체험관광,체험관광,3394,0,2504145,1582.0,0.8,3394,58.0,0.1,2020
부평구,기타관광,기타관광,184,0,965752,983.0,0.3,184,14.0,0.0,2020
부평구,레저스포츠,레저스포츠,8077,0,965752,983.0,0.3,8077,90.0,0.8,2020
부평구,문화관광,문화관광,129130,0,965752,983.0,0.3,129130,359.0,13.4,2020
부평구,쇼핑,쇼핑,356414,0,965752,983.0,0.3,356414,597.0,36.9,2020
부평구,숙박,숙박,41466,0,965752,983.0,0.3,41466,204.0,4.3,2020
부평구,역사관광,역사관광,3331,0,965752,983.0,0.3,3331,58.0,0.3,2020
부평구,음식,음식,427104,0,965752,983.0,0.3,427104,654.0,44.2,2020
부평구,자연관광,자연관광,9,0,965752,983.0,0.3,9,3.0,0.0,2020
부평구,체험관광,체험관광,37,0,965752,983.0,0.3,37,6.0,0.0,2020
북구,기타관광,기타관광,219092,0,2614108,1617.0,0.8,219092,468.0,8.4,2020
북구,레저스포츠,레저스포츠,33594,0,2614108,1617.0,0.8,33594,183.0,1.3,2020
북구,문화관광,문화관광,343440,0,2614108,1617.0,0.8,343440,586.0,13.1,2020
북구,쇼핑,쇼핑,470600,0,2614108,1617.0,0.8,470600,686.0,18.0,2020
북구,숙박,숙박,161643,0,2614108,1617.0,0.8,161643,402.0,6.2,2020
북구,역사관광,역사관광,21270,0,2614108,1617.0,0.8,21270,146.0,0.8,2020
북구,음식,음식,1239301,0,2614108,1617.0,0.8,1239301,1113.0,47.4,2020
북구,자연관광,자연관광,122738,0,2614108,1617.0,0.8,122738,350.0,4.7,2020
북구,체험관광,체험관광,2430,0,2614108,1617.0,0.8,2430,49.0,0.1,2020
사상구,기타관광,기타관광,146270,0,640957,801.0,0.2,146270,382.0,22.8,2020
사상구,레저스포츠,레저스포츠,5768,0,640957,801.0,0.2,5768,76.0,0.9,2020
사상구,문화관광,문화관광,67193,0,640957,801.0,0.2,67193,259.0,10.5,2020
사상구,쇼핑,쇼핑,142956,0,640957,801.0,0.2,142956,378.0,22.3,2020
사상구,숙박,숙박,56533,0,640957,801.0,0.2,56533,238.0,8.8,2020
사상구,역사관광,역사관광,4985,0,640957,801.0,0.2,4985,71.0,0.8,2020
사상구,음식,음식,216088,0,640957,801.0,0.2,216088,465.0,33.7,2020
사상구,자연관광,자연관광,500,0,640957,801.0,0.2,500,22.0,0.1,2020
사상구,체험관광,체험관광,664,0,640957,801.0,0.2,664,26.0,0.1,2020
사천시,기타관광,기타관광,142606,0,764079,874.0,0.2,142606,378.0,18.7,2020
사천시,레저스포츠,레저스포츠,47639,0,764079,874.0,0.2,47639,218.0,6.2,2020
사천시,문화관광,문화관광,49278,0,764079,874.0,0.2,49278,222.0,6.4,2020
사천시,쇼핑,쇼핑,83562,0,764079,874.0,0.2,83562,289.0,10.9,2020
사천시,숙박,숙박,78159,0,764079,874.0,0.2,78159,280.0,10.2,2020
사천시,역사관광,역사관광,26074,0,764079,874.0,0.2,26074,161.0,3.4,2020
사천시,음식,음식,243806,0,764079,874.0,0.2,243806,494.0,31.9,2020
사천시,자연관광,자연관광,92157,0,764079,874.0,0.2,92157,304.0,12.1,2020
사천시,체험관광,체험관광,798,0,764079,874.0,0.2,798,28.0,0.1,2020
사하구,기타관광,기타관광,53463,0,610158,781.0,0.2,53463,231.0,8.8,2020
사하구,레저스포츠,레저스포츠,2257,0,610158,781.0,0.2,2257,48.0,0.4,2020
사하구,문화관광,문화관광,73516,0,610158,781.0,0.2,73516,271.0,12.0,2020
사하구,쇼핑,쇼핑,99915,0,610158,781.0,0.2,99915,316.0,16.4,2020
사하구,숙박,숙박,15352,0,610158,781.0,0.2,15352,124.0,2.5,2020
사하구,역사관광,역사관광,2672,0,610158,781.0,0.2,2672,52.0,0.4,2020
사하구,음식,음식,192126,0,610158,781.0,0.2,192126,438.0,31.5,2020
사하구,자연관광,자연관광,170857,0,610158,781.0,0.2,170857,413.0,28.0,2020
산청군,기타관광,기타관광,37150,0,192469,439.0,0.1,37150,193.0,19.3,2020
산청군,레저스포츠,레저스포츠,3414,0,192469,439.0,0.1,3414,58.0,1.8,2020
산청군,문화관광,문화관광,9605,0,192469,439.0,0.1,9605,98.0,5.0,2020
산청군,쇼핑,쇼핑,1942,0,192469,439.0,0.1,1942,44.0,1.0,2020
산청군,숙박,숙박,41798,0,192469,439.0,0.1,41798,204.0,21.7,2020
산청군,역사관광,역사관광,45910,0,192469,439.0,0.1,45910,214.0,23.9,2020
산청군,음식,음식,40803,0,192469,439.0,0.1,40803,202.0,21.2,2020
산청군,자연관광,자연관광,10738,0,192469,439.0,0.1,10738,104.0,5.6,2020
산청군,체험관광,체험관광,1109,0,192469,439.0,0.1,1109,33.0,0.6,2020
삼척시,기타관광,기타관광,100837,0,1115338,1056.0,0.4,100837,318.0,9.0,2020
삼척시,레저스포츠,레저스포츠,60058,0,1115338,1056.0,0.4,60058,245.0,5.4,2020
삼척시,문화관광,문화관광,52812,0,1115338,1056.0,0.4,52812,230.0,4.7,2020
삼척시,쇼핑,쇼핑,31257,0,1115338,1056.0,0.4,31257,177.0,2.8,2020
삼척시,숙박,숙박,322227,0,1115338,1056.0,0.4,322227,568.0,28.9,2020
삼척시,역사관광,역사관광,13764,0,1115338,1056.0,0.4,13764,117.0,1.2,2020
삼척시,음식,음식,200793,0,1115338,1056.0,0.4,200793,448.0,18.0,2020
삼척시,자연관광,자연관광,333500,0,1115338,1056.0,0.4,333500,577.0,29.9,2020
삼척시,체험관광,체험관광,90,0,1115338,1056.0,0.4,90,9.0,0.0,2020
상주시,기타관광,기타관광,50898,0,248912,499.0,0.1,50898,226.0,20.4,2020
상주시,레저스포츠,레저스포츠,31015,0,248912,499.0,0.1,31015,176.0,12.5,2020
상주시,문화관광,문화관광,39456,0,248912,499.0,0.1,39456,199.0,15.9,2020
상주시,쇼핑,쇼핑,3758,0,248912,499.0,0.1,3758,61.0,1.5,2020
상주시,숙박,숙박,25793,0,248912,499.0,0.1,25793,161.0,10.4,2020
상주시,역사관광,역사관광,7110,0,248912,499.0,0.1,7110,84.0,2.9,2020
상주시,음식,음식,68585,0,248912,499.0,0.1,68585,262.0,27.6,2020
상주시,자연관광,자연관광,21825,0,248912,499.0,0.1,21825,148.0,8.8,2020
상주시,체험관광,체험관광,472,0,248912,499.0,0.1,472,22.0,0.2,2020
서구,기타관광,기타관광,390721,0,5281637,2298.0,1.7,390721,625.0,7.4,2020
서구,레저스포츠,레저스포츠,259344,0,5281637,2298.0,1.7,259344,509.0,4.9,2020
서구,문화관광,문화관광,581670,0,5281637,2298.0,1.7,581670,763.0,11.0,2020
서구,쇼핑,쇼핑,1051991,0,5281637,2298.0,1.7,1051991,1026.0,19.9,2020
서구,숙박,숙박,283989,0,5281637,2298.0,1.7,283989,533.0,5.4,2020
서구,역사관광,역사관광,28159,0,5281637,2298.0,1.7,28159,168.0,0.5,2020
서구,음식,음식,2450299,0,5281637,2298.0,1.7,2450299,1565.0,46.4,2020
서구,자연관광,자연관광,234450,0,5281637,2298.0,1.7,234450,484.0,4.4,2020
서구,체험관광,체험관광,1014,0,5281637,2298.0,1.7,1014,32.0,0.0,2020
서귀포시,기타관광,기타관광,663032,0,6123801,2475.0,2.0,663032,814.0,10.8,2020
서귀포시,레저스포츠,레저스포츠,238383,0,6123801,2475.0,2.0,238383,488.0,3.9,2020
서귀포시,문화관광,문화관광,655637,0,6123801,2475.0,2.0,655637,810.0,10.7,2020
서귀포시,쇼핑,쇼핑,294695,0,6123801,2475.0,2.0,294695,543.0,4.8,2020
서귀포시,숙박,숙박,1425429,0,6123801,2475.0,2.0,1425429,1194.0,23.3,2020
서귀포시,역사관광,역사관광,54410,0,6123801,2475.0,2.0,54410,233.0,0.9,2020
서귀포시,음식,음식,1908975,0,6123801,2475.0,2.0,1908975,1382.0,31.2,2020
서귀포시,자연관광,자연관광,823112,0,6123801,2475.0,2.0,823112,907.0,13.4,2020
서귀포시,체험관광,체험관광,60128,0,6123801,2475.0,2.0,60128,245.0,1.0,2020
서대문구,기타관광,기타관광,215,0,786083,887.0,0.3,215,15.0,0.0,2020
서대문구,레저스포츠,레저스포츠,4292,0,786083,887.0,0.3,4292,66.0,0.5,2020
서대문구,문화관광,문화관광,98369,0,786083,887.0,0.3,98369,314.0,12.5,2020
서대문구,쇼핑,쇼핑,208332,0,786083,887.0,0.3,208332,456.0,26.5,2020
서대문구,숙박,숙박,101871,0,786083,887.0,0.3,101871,319.0,13.0,2020
서대문구,역사관광,역사관광,34221,0,786083,887.0,0.3,34221,185.0,4.4,2020
서대문구,음식,음식,338214,0,786083,887.0,0.3,338214,582.0,43.0,2020
서대문구,자연관광,자연관광,569,0,786083,887.0,0.3,569,24.0,0.1,2020
서산시,기타관광,기타관광,112276,0,1075662,1037.0,0.3,112276,335.0,10.4,2020
서산시,레저스포츠,레저스포츠,41956,0,1075662,1037.0,0.3,41956,205.0,3.9,2020
서산시,문화관광,문화관광,39702,0,1075662,1037.0,0.3,39702,199.0,3.7,2020
서산시,쇼핑,쇼핑,41938,0,1075662,1037.0,0.3,41938,205.0,3.9,2020
서산시,숙박,숙박,81836,0,1075662,1037.0,0.3,81836,286.0,7.6,2020
서산시,역사관광,역사관광,199712,0,1075662,1037.0,0.3,199712,447.0,18.6,2020
서산시,음식,음식,297239,0,1075662,1037.0,0.3,297239,545.0,27.6,2020
서산시,자연관광,자연관광,258659,0,1075662,1037.0,0.3,258659,509.0,24.0,2020
서산시,체험관광,체험관광,2344,0,1075662,1037.0,0.3,2344,48.0,0.2,2020
서천군,기타관광,기타관광,78165,0,482156,694.0,0.2,78165,280.0,16.2,2020
서천군,레저스포츠,레저스포츠,7486,0,482156,694.0,0.2,7486,87.0,1.6,2020
서천군,문화관광,문화관광,47568,0,482156,694.0,0.2,47568,218.0,9.9,2020
서천군,쇼핑,쇼핑,69585,0,482156,694.0,0.2,69585,264.0,14.4,2020
서천군,숙박,숙박,47536,0,482156,694.0,0.2,47536,218.0,9.9,2020
서천군,역사관광,역사관광,15967,0,482156,694.0,0.2,15967,126.0,3.3,2020
서천군,음식,음식,51211,0,482156,694.0,0.2,51211,226.0,10.6,2020
서천군,자연관광,자연관광,163261,0,482156,694.0,0.2,163261,404.0,33.9,2020
서천군,체험관광,체험관광,1377,0,482156,694.0,0.2,1377,37.0,0.3,2020
서초구,기타관광,기타관광,660830,0,3977178,1994.0,1.3,660830,813.0,16.6,2020
서초구,레저스포츠,레저스포츠,16763,0,3977178,1994.0,1.3,16763,129.0,0.4,2020
서초구,문화관광,문화관광,576997,0,3977178,1994.0,1.3,576997,760.0,14.5,2020
서초구,쇼핑,쇼핑,648708,0,3977178,1994.0,1.3,648708,805.0,16.3,2020
서초구,숙박,숙박,381819,0,3977178,1994.0,1.3,381819,618.0,9.6,2020
서초구,역사관광,역사관광,119598,0,3977178,1994.0,1.3,119598,346.0,3.0,2020
서초구,음식,음식,1503588,0,3977178,1994.0,1.3,1503588,1226.0,37.8,2020
서초구,자연관광,자연관광,62662,0,3977178,1994.0,1.3,62662,250.0,1.6,2020
서초구,체험관광,체험관광,6213,0,3977178,1994.0,1.3,6213,79.0,0.2,2020
성남시,기타관광,기타관광,102952,0,5069460,2252.0,1.6,102952,321.0,2.0,2020
성남시,레저스포츠,레저스포츠,128897,0,5069460,2252.0,1.6,128897,359.0,2.5,2020
성남시,문화관광,문화관광,488506,0,5069460,2252.0,1.6,488506,699.0,9.6,2020
성남시,쇼핑,쇼핑,1342794,0,5069460,2252.0,1.6,1342794,1159.0,26.5,2020
성남시,숙박,숙박,192206,0,5069460,2252.0,1.6,192206,438.0,3.8,2020
성남시,역사관광,역사관광,40467,0,5069460,2252.0,1.6,40467,201.0,0.8,2020
