시군,업종,2024,2026
논산시,대형쇼핑몰,543.6726417432668,226.74731627448315
논산시,제과음료업,508.08894232882085,624.114388148978
논산시,골프장,579.9149355820294,602.8193366393776
논산시,기타숙박,101.69408100017051,116.4335003267934
논산시,뷰티,132.580867449632,147.16682199281072
논산시,레저용품쇼핑,88.61905239047012,75.35574886427935
논산시,기타레저,106.98577689179996,111.24174467398737
논산시,문화서비스,24.964886097355603,18.285861012783595
논산시,여행업,0.43876996746140984,0.0
논산시,호텔,0.0,0.0
논산시,캠핑장/펜션,13.604330040800685,13.06496563826875
논산시,렌터카,1.14465169996994,3.4318021666582963
단양군,일반외식업,4507.4851513519125,4716.004838962444
단양군,육상운송,5460.0914476646885,5903.021679868033
단양군,기타관광쇼핑,2164.200596628321,2322.6996927265363
단양군,대형쇼핑몰,0.0,0.0
단양군,제과음료업,567.7030819485062,600.8618383691406
단양군,골프장,591.5898317568725,539.2997905353518
단양군,기타숙박,142.7429944455437,118.44429247116481
단양군,뷰티,14.040773073273318,17.57186520628961
단양군,레저용품쇼핑,28.63412003318599,12.134222887458284
단양군,기타레저,204.98629294873433,198.6854781929023
단양군,문화서비스,5.511853514587666,6.12624635375448
단양군,여행업,0.0,5.321327371839337
단양군,호텔,0.0,0.0
단양군,캠핑장/펜션,25.32135911085781,27.528522412456713
단양군,렌터카,0.20023308456463268,0.0
달성군,일반외식업,3500.0232604104986,3702.5397702758282
달성군,육상운송,4643.420240548888,4751.601052429515
달성군,기타관광쇼핑,2698.3893816548793,2911.447403635566
달성군,대형쇼핑몰,0.0,0.0
달성군,제과음료업,622.6473782836339,684.7032237303862
달성군,골프장,100.45637570830681,93.52661164192774
달성군,기타숙박,70.79093687025293,68.52699335360742
달성군,뷰티,158.41436785378502,150.60139035238373
달성군,레저용품쇼핑,109.37099629873993,79.09267661895447
달성군,기타레저,110.05426154799943,107.8169846621045
달성군,문화서비스,30.84265888784257,32.20849543275973
달성군,여행업,0.0,0.0
달성군,호텔,0.0,0.0
달성군,캠핑장/펜션,4.274255581220066,2.173355871767538
달성군,렌터카,4.358062567177778,2.827211174136484
담양군,일반외식업,5039.444673524348,5162.241593594541
담양군,육상운송,1377.5840229040157,1758.7818934733518
담양군,기타관광쇼핑,2602.0435851421503,2587.1988792371835
담양군,대형쇼핑몰,0.0,0.0
담양군,제과음료업,1049.486587218331,1323.8165968533954
담양군,골프장,324.52715085257364,290.52049453791426
담양군,기타숙박,61.13201795588967,59.1698505589797
담양군,뷰티,81.34951933496761,100.06368571219024
담양군,레저용품쇼핑,27.608864383787637,26.29190105956903
담양군,기타레저,51.42709591779611,75.61429999566745
담양군,문화서비스,59.139847350962064,40.1618317472001
담양군,여행업,0.47494702038295267,0.0
담양군,호텔,0.0,0.0
담양군,캠핑장/펜션,20.435280571717477,18.17983081895748
담양군,렌터카,0.25954636851055585,0.7974164763347688
당진시,일반외식업,5105.951025624573,5187.104781227507
당진시,육상운송,8668.768731945109,11251.13368306507
당진시,기타관광쇼핑,4235.804649397216,4358.783750311462
당진시,대형쇼핑몰,774.3311208883146,654.2003035489323
당진시,제과음료업,799.0374014891265,992.7869421269434
당진시,골프장,747.6367229678125,802.6286390996793
당진시,기타숙박,221.65976130926012,182.22555491596498
당진시,뷰티,165.1258479673558,168.8612772262752
당진시,레저용품쇼핑,168.39583174820035,263.94713226299075
당진시,기타레저,199.91181158729592,222.5878696129902
당진시,문화서비스,36.43198066444373,42.00910217771321
당진시,여행업,2.4607246513278995,0.33678499971409476
당진시,호텔,0.0,0.0
당진시,캠핑장/펜션,26.72997327233432,15.282222679104562
당진시,렌터카,0.4783122078774854,0.18112919371566163
동두천시,일반외식업,4813.860692804407,4828.528858279058
동두천시,육상운송,1909.4820471971955,1399.5050644944397
동두천시,기타관광쇼핑,3212.786401055365,3027.6581781285217
동두천시,대형쇼핑몰,381.3506970981056,544.2838285617765
동두천시,제과음료업,607.7075477001205,606.0457560635855
동두천시,골프장,521.9977299610457,562.9137681977573
동두천시,기타숙박,153.67957407467208,166.03680110915124
동두천시,뷰티,320.77919864515275,311.1588980103378
동두천시,레저용품쇼핑,63.9586166396965,91.15032437132854
동두천시,기타레저,146.70814451225857,192.90255812006728
동두천시,문화서비스,48.1242577223783,36.51378202044149
동두천시,여행업,0.0,23.909221905022072
동두천시,호텔,0.0,0.0
동두천시,캠핑장/펜션,3.0987287542652933,8.242520185140554
동두천시,렌터카,3.016502633029904,0.03991895855607765
동해시,일반외식업,5681.480882709563,6462.091803786609
동해시,육상운송,3157.38776933863,3077.9799212992025
동해시,기타관광쇼핑,4779.32630096931,4710.433102070557
동해시,대형쇼핑몰,1027.4017784798968,922.9039765608886
동해시,제과음료업,926.2565423198909,1300.234129918462
동해시,골프장,25.65054034804537,23.697041559749287
동해시,기타숙박,329.5101510581325,289.33553758012613
동해시,뷰티,267.17717394694347,286.63914810755114
동해시,레저용품쇼핑,272.56366012206604,206.79044314006995
동해시,기타레저,147.53261533036687,126.3018100823125
동해시,문화서비스,91.99556748478949,117.20580195464031
동해시,여행업,7.346620270800965,3.640294664143582
동해시,호텔,247.6107126331139,245.4709663589668
동해시,캠핑장/펜션,39.03668536461638,52.95506272736361
동해시,렌터카,9.407447058366754,6.051621166173248
목포시,일반외식업,5350.167085904233,5606.782816511643
목포시,육상운송,2244.900379552822,2905.0461635153
목포시,기타관광쇼핑,3593.2612922263015,3693.9230637205833
목포시,대형쇼핑몰,1338.2726210694843,1063.9577248960381
목포시,제과음료업,818.3695866884437,970.2116354690074
목포시,골프장,47.83519271438371,41.31642450814232
목포시,기타숙박,301.5133883724142,249.27429932836932
목포시,뷰티,313.2384114731746,325.1048878528048
목포시,레저용품쇼핑,214.87581606415557,180.15600579098665
목포시,기타레저,461.76187918114584,449.6601782504078
목포시,문화서비스,75.72888454770934,98.04365970440644
목포시,여행업,10.600844505167556,11.007447132350908
목포시,호텔,61.80128578796052,38.3521243262823
목포시,캠핑장/펜션,6.280302798942697,4.689967164514264
목포시,렌터카,9.73255296681295,14.05000686144977
무안군,일반외식업,3696.9311376955266,3469.4670814265323
무안군,육상운송,2110.87788028172,2457.841466665738
무안군,기타관광쇼핑,3062.390189350301,2889.836776243766
무안군,대형쇼핑몰,4200.923485509745,3734.7534948268403
무안군,제과음료업,668.8823326176455,697.3561826236187
무안군,골프장,803.5661729493255,616.2728429960347
무안군,기타숙박,99.31138471059623,116.1142814492454
무안군,뷰티,453.69194504106645,421.1781265774687
무안군,레저용품쇼핑,48.66383390251005,51.73677569022931
무안군,기타레저,177.7683916721697,157.18940016059713
무안군,문화서비스,17.47945127926135,34.872112434421496
무안군,여행업,0.03518981755969958,0.0
무안군,호텔,0.0,0.0
무안군,캠핑장/펜션,14.54619094945036,16.03775050447749
무안군,렌터카,0.0,0.0
무주군,일반외식업,2368.4824838902373,3010.937997219381
무주군,육상운송,1570.3438918703657,2128.831216794149
무주군,기타관광쇼핑,2084.39651506726,2149.993142574394
무주군,대형쇼핑몰,429.4763906018491,16.393998094263157
무주군,제과음료업,243.562752722262,296.6029299583445
무주군,골프장,750.8959862321207,593.6978017693054
무주군,기타숙박,145.8341600515978,141.1910765620364
무주군,뷰티,19.383390749467946,42.54974322750787
무주군,레저용품쇼핑,268.64225435973736,347.26343898549544
무주군,기타레저,99.08008964359668,166.93573471712895
무주군,문화서비스,29.594662019054997,28.2882700373528
무주군,여행업,2.166839594081773,0.0
무주군,호텔,0.0,0.0
무주군,캠핑장/펜션,62.47468037528688,80.7750952644322
무주군,렌터카,0.0,0.0
문경시,일반외식업,4130.118804952452,4380.9935322877345
문경시,육상운송,8889.500092797394,9181.295707479947
문경시,기타관광쇼핑,3802.460709697892,3549.2591258569696
문경시,대형쇼핑몰,773.8375358384391,333.2706957995547
문경시,제과음료업,595.8172735740027,607.517530364135
문경시,골프장,696.3799301026315,487.88232517041644
문경시,기타숙박,175.02931440371282,177.1104368955763
문경시,뷰티,120.50516643594715,147.95343872729654
문경시,레저용품쇼핑,85.55419617811899,81.6595101858893
문경시,기타레저,154.90978221687615,126.0183690065899
문경시,문화서비스,13.328391759019956,7.049288326839882
문경시,여행업,0.0,0.0
문경시,호텔,16.00258546825679,9.211993760030966
문경시,캠핑장/펜션,32.99686717714044,26.979020254485956
문경시,렌터카,0.5917887665576196,2.0006949589573466
밀양시,일반외식업,2640.5006730836076,2836.907358897771
밀양시,육상운송,1734.6408364248832,2977.2347792163227
밀양시,기타관광쇼핑,2312.1901208390477,2472.8204914028133
밀양시,대형쇼핑몰,288.0342601136342,73.0739461894067
밀양시,제과음료업,429.18935295493185,502.5261276009838
밀양시,골프장,1366.3598224386483,1215.546272627778
밀양시,기타숙박,166.09335401037748,174.57047266170926
밀양시,뷰티,76.77675902342837,85.12935980869928
밀양시,레저용품쇼핑,29.70277670688315,26.322325625214297
밀양시,기타레저,153.30674047412893,118.81109323234918
밀양시,문화서비스,24.31050405430173,29.71160255733551
밀양시,여행업,0.0,0.0
밀양시,호텔,0.0,0.0
밀양시,캠핑장/펜션,9.064409835236717,24.724303684987014
밀양시,렌터카,0.9031723410037478,0.30033882183845273
보령시,일반외식업,5473.8494498290065,5962.162555013
보령시,육상운송,1804.1734634392735,1966.7548421866425
보령시,기타관광쇼핑,4228.852018619841,4494.170321112856
보령시,대형쇼핑몰,702.9888789520026,480.8982752770575
보령시,제과음료업,502.3008408681648,654.9341370831966
보령시,골프장,119.03742131456357,100.80530578211139
보령시,기타숙박,394.40764721247274,395.04130702766076
보령시,뷰티,74.28112777701858,85.99734993577255
보령시,레저용품쇼핑,124.28761462256072,121.08308702556508
보령시,기타레저,207.007868976099,287.4122647178071
보령시,문화서비스,38.073199294923135,35.41640619567462
보령시,여행업,0.002508246942965924,0.0
보령시,호텔,0.07542039083676848,0.0
보령시,캠핑장/펜션,67.6657562018568,87.7955267886036
보령시,렌터카,3.9344015582267904,4.048907967459019
보성군,일반외식업,3221.6098716970782,3279.867421047973
보성군,육상운송,5237.795795229566,5034.544590715298
보성군,기타관광쇼핑,3057.8018804048784,3136.591890957611
보성군,대형쇼핑몰,4.088209330030769,3.900007180872827
보성군,제과음료업,569.3326448228871,586.3282861260527
보성군,골프장,16.463613222828837,16.307052452101072
보성군,기타숙박,110.82518405512654,111.79846629916184
보성군,뷰티,29.558953349846156,33.478523345351554
보성군,레저용품쇼핑,27.106027751827696,23.719842421590712
보성군,기타레저,74.76323525630588,77.15263362685847
보성군,문화서비스,58.558884784490516,70.52577348855152
보성군,여행업,0.0,4.160522567145335
보성군,호텔,520.672668992175,371.05093743789797
보성군,캠핑장/펜션,8.172776125543166,11.312170911453158
보성군,렌터카,2.3157948867386033,1.941131872554537
보은군,일반외식업,2469.719506586696,2520.680328855334
보은군,육상운송,3606.2496294432754,4324.158483080148
보은군,기타관광쇼핑,2512.791417826142,2402.9001182186184
보은군,대형쇼핑몰,0.0,0.0
보은군,제과음료업,290.60600646411166,289.81482019897874
보은군,골프장,1692.476977410862,1156.3765015429742
보은군,기타숙박,103.46704889425874,138.75683492687943
보은군,뷰티,34.245450364627814,30.912521217766308
보은군,레저용품쇼핑,17.64210549930215,41.207532088980614
보은군,기타레저,51.1560568598262,71.07936294807526
보은군,문화서비스,4.923797513384108,6.440086560909549
보은군,여행업,0.5155745992779552,0.0
보은군,호텔,40.22683679960773,38.0842275499601
보은군,캠핑장/펜션,18.721527222499084,28.461277807762677
보은군,렌터카,0.0,0.07541745233854895
봉화군,일반외식업,2224.8186368256124,2524.8249007090267
봉화군,육상운송,2895.5137973463948,3691.1451636351085
봉화군,기타관광쇼핑,2459.402932208699,2496.1750654361203
봉화군,대형쇼핑몰,0.42358824843285564,108.025857141814
봉화군,제과음료업,260.17173496724297,357.8129366695189
봉화군,골프장,2.111663413209345,12.191398079301342
봉화군,기타숙박,79.38843372793343,78.28868365029663
봉화군,뷰티,12.94323124482079,15.331269736217589
봉화군,레저용품쇼핑,4.328397858401255,3.125267602698033
봉화군,기타레저,23.28116347334434,33.76158615960505
봉화군,문화서비스,0.25739098715225783,0.6545271572345498
봉화군,여행업,0.0,0.0
봉화군,호텔,29.999762103323814,40.69784809261095
봉화군,캠핑장/펜션,14.891010281101355,27.13731993035194
봉화군,렌터카,0.0,0.0
부안군,일반외식업,3403.318654075173,3808.261442871424
부안군,육상운송,4606.316313624497,5055.104051302792
부안군,기타관광쇼핑,3916.781597330461,4259.387198297
부안군,대형쇼핑몰,1.1590817316109228,0.0
부안군,제과음료업,481.9155390851744,547.4666040613124
부안군,골프장,9.338489108737262,11.272043643435628
부안군,기타숙박,245.82517968332803,233.38679707395565
부안군,뷰티,63.53263478558967,75.01918968904374
부안군,레저용품쇼핑,42.326204455272645,46.985654386245635
부안군,기타레저,92.05205706582382,82.11282991180792
부안군,문화서비스,18.510410621382178,18.705169519536103
부안군,여행업,0.0,0.0
부안군,호텔,0.0,0.20089151032477368
부안군,캠핑장/펜션,23.639988774282433,28.93551718504376
부안군,렌터카,0.0,0.0
부여군,일반외식업,3089.4239622422533,3525.3786584374902
부여군,육상운송,3219.1442608998414,5367.100680151651
부여군,기타관광쇼핑,2355.0200007737244,2149.0365798012067
부여군,대형쇼핑몰,4664.366435838911,4417.119796188197
부여군,제과음료업,368.3449263027583,324.7072802653998
부여군,골프장,1309.6819219312158,1071.515476377907
부여군,기타숙박,80.78935355332895,88.94225087424319
부여군,뷰티,62.79159735386282,63.25638711316066
부여군,레저용품쇼핑,14.540755928662618,10.96457931298981
부여군,기타레저,38.360323416766605,33.80954498491482
부여군,문화서비스,7.7856783627993345,6.860941149982834
부여군,여행업,0.0,0.0036055395509661044
부여군,호텔,1537.9661882471275,909.1522882423221
부여군,캠핑장/펜션,9.486014932879415,12.046508255283417
부여군,렌터카,0.0,0.7069528289931317
사천시,일반외식업,4300.528230817768,4480.769882214158
사천시,육상운송,6630.503359472538,8148.2251421261235
사천시,기타관광쇼핑,3438.27223417222,3538.253995771586
사천시,대형쇼핑몰,559.9016425068442,373.50047724089006
사천시,제과음료업,554.7278630979567,626.8513260123186
사천시,골프장,999.6375950552265,991.6102247117126
사천시,기타숙박,276.4345398588132,233.4997200319622
사천시,뷰티,150.9041815728902,156.65955288805463
사천시,레저용품쇼핑,298.41526697519265,259.16800672720353
사천시,기타레저,95.59000955154595,106.83759661886288
사천시,문화서비스,308.72195000434624,369.8943693545591
사천시,여행업,0.0,4.81475282110142
사천시,호텔,0.0,0.17405842066144192
사천시,캠핑장/펜션,28.10438682412061,21.97798913205923
사천시,렌터카,4.328066442326544,4.333925151890133
산청군,일반외식업,2735.2484833178323,2780.68592768069
산청군,육상운송,9156.509565622544,11328.706767982434
산청군,기타관광쇼핑,2736.1514364416603,2612.1870118013717
산청군,대형쇼핑몰,203.74676064082357,167.29516808789444
산청군,제과음료업,397.00248064697524,487.16487685097377
산청군,골프장,38.45685667410419,28.545232033306707
산청군,기타숙박,91.41460214939262,76.14619692038895
산청군,뷰티,29.774889154685845,29.620301979749964
산청군,레저용품쇼핑,1.440330969332648,5.92213219582643
산청군,기타레저,66.14062356810577,96.81433793871471
산청군,문화서비스,5.175453371734242,22.16682472660877
산청군,여행업,0.35290780793185533,0.0
산청군,호텔,0.0,0.0
산청군,캠핑장/펜션,34.08717317678979,28.360085470421804
산청군,렌터카,0.0,0.0
삼척시,일반외식업,5480.021881692418,5589.12699217771
삼척시,육상운송,1147.1674524348527,1098.5131656669844
삼척시,기타관광쇼핑,3071.0358645537763,3383.964044397391
삼척시,대형쇼핑몰,1475.8882024637478,451.66180161553143
삼척시,제과음료업,662.0634024458359,773.9713477723608
삼척시,골프장,716.8767998993055,644.350296865164
삼척시,기타숙박,252.76900835873388,237.7387100723709
삼척시,뷰티,159.61278602476335,153.10659546150725
삼척시,레저용품쇼핑,115.19403965935724,115.69715371010349
삼척시,기타레저,115.39010349629022,115.2207192707416
삼척시,문화서비스,75.52802593367838,71.82905293060891
삼척시,여행업,0.04320666036115685,0.0
삼척시,호텔,0.0,0.0
삼척시,캠핑장/펜션,51.1294547791468,40.56870378704955
삼척시,렌터카,1.7845439972696295,2.486907208075875
상주시,일반외식업,2585.850268093861,2402.5741504424786
상주시,육상운송,5735.540229514787,5536.045215800189
상주시,기타관광쇼핑,2058.33548369922,2057.247167209424
상주시,대형쇼핑몰,448.74249175562585,435.30070780908954
상주시,제과음료업,253.0429774530921,320.1630670300274
상주시,골프장,349.02591501284235,282.89722554368313
상주시,기타숙박,114.42496755436231,97.65328164223497
상주시,뷰티,74.24942163826226,90.72480438097978
상주시,레저용품쇼핑,73.49721302514368,64.75656700061018
상주시,기타레저,58.595876509828095,42.802729098969905
상주시,문화서비스,5.7893777853390125,22.65823739220101
상주시,여행업,0.0,0.0
상주시,호텔,0.0,0.0
상주시,캠핑장/펜션,3.851643656912786,7.368390823080425
상주시,렌터카,0.10279252274438364,0.19392766551855323
서귀포시,일반외식업,7459.378210655883,7129.571338870932
서귀포시,육상운송,1368.056435697882,1437.4431545805842
서귀포시,기타관광쇼핑,4870.927663312567,4944.597561483681
서귀포시,대형쇼핑몰,1069.7343460117422,836.7138829702621
서귀포시,제과음료업,1329.9680125470034,1443.2733100712364
서귀포시,골프장,912.6340163539738,895.0251093758624
서귀포시,기타숙박,753.6868626564108,553.797375466261
서귀포시,뷰티,238.52330168670844,263.6866253042126
서귀포시,레저용품쇼핑,150.1054500620879,149.66587337829927
서귀포시,기타레저,630.8015410638694,647.5639117007013
서귀포시,문화서비스,258.3662569312801,280.9718936768145
서귀포시,여행업,9.593790089409627,5.544711002080928
서귀포시,호텔,2158.013839545718,1892.52577082524
서귀포시,캠핑장/펜션,37.29611671675198,36.92845498410898
서귀포시,렌터카,0.0,0.0
서산시,일반외식업,5544.443482486656,4945.010359216012
서산시,육상운송,4690.591310428765,5333.433635408877
서산시,기타관광쇼핑,4647.905224346233,4756.46658815692
서산시,대형쇼핑몰,1035.6179849414345,991.1809737911256
서산시,제과음료업,621.7445590123145,706.4089303209727
서산시,골프장,81.93717347626723,70.23500470181492
서산시,기타숙박,261.9150287242084,226.32293252932823
서산시,뷰티,336.10086914467735,310.1816176328236
서산시,레저용품쇼핑,248.54486673461028,207.36021428957918
서산시,기타레저,190.93711285618068,179.12930297145107
서산시,문화서비스,43.91079603551332,25.72868203072735
서산시,여행업,0.6644765288067656,0.0
서산시,호텔,9.811243786859775,17.695966731370746
서산시,캠핑장/펜션,29.734989746497515,20.24477567387027
서산시,렌터카,10.532237661551694,6.559044221880656
서천군,일반외식업,3072.2678478821954,3008.8273586468295
서천군,육상운송,2989.0607854839645,2422.326596106539
서천군,기타관광쇼핑,3291.781571433282,3582.709659959383
서천군,대형쇼핑몰,2.4136959867896928,19.566002861349833
서천군,제과음료업,321.75242693569953,346.32989401104777
서천군,골프장,6.804855484431454,9.55914557725201
서천군,기타숙박,98.38783836387698,89.45308510556127
서천군,뷰티,20.301939678584027,21.757072486098767
서천군,레저용품쇼핑,67.80988314936437,62.30759482119138
서천군,기타레저,171.21924835831132,176.0639875865135
서천군,문화서비스,42.65771210055501,23.150414254911883
서천군,여행업,0.0,3.0252723960987002
서천군,호텔,0.0,0.0
서천군,캠핑장/펜션,21.34684207513619,23.10950513409466
서천군,렌터카,0.0,0.0
성주군,일반외식업,2228.7557737223165,2202.825651954392
성주군,육상운송,20544.113029575987,19653.28517177399
성주군,기타관광쇼핑,2487.1839924530614,2922.349358964431
성주군,대형쇼핑몰,367.8462227183428,425.39365840966184
성주군,제과음료업,300.35163147116674,319.35969235248746
성주군,골프장,10.182523769795155,5.9693436625913385
성주군,기타숙박,51.68428292775275,52.11008186793955
성주군,뷰티,89.38155406661566,87.63478163903146
성주군,레저용품쇼핑,44.38569355610464,146.36410944222627
성주군,기타레저,79.92306573173106,44.390048228672676
성주군,문화서비스,6.1963264707395025,4.044610747838693
성주군,여행업,0.00020012035237992128,0.0
성주군,호텔,93.80101192857384,101.57273639638579
성주군,캠핑장/펜션,19.971811047163765,24.7994731087205
성주군,렌터카,0.0,0.0
세종특별자치시,일반외식업,4817.228559510724,4718.628064286688
세종특별자치시,육상운송,3371.0170077141734,3912.2564664937986
세종특별자치시,기타관광쇼핑,2848.020965180671,2798.124086676191
세종특별자치시,대형쇼핑몰,1421.9078421635568,842.7152705488083
세종특별자치시,제과음료업,955.4432468745091,999.1996365831501
세종특별자치시,골프장,637.6019727114126,560.3003754759709
세종특별자치시,기타숙박,212.10376628995246,214.69656998844357
세종특별자치시,뷰티,399.5265247523795,376.39135973258965
세종특별자치시,레저용품쇼핑,179.30639552511514,125.6054186710354
세종특별자치시,기타레저,259.63304710942765,233.07648141883817
세종특별자치시,문화서비스,46.5389328942467,62.81750715794966
세종특별자치시,여행업,1.6010042393152377,0.0
세종특별자치시,호텔,0.0,0.0
세종특별자치시,캠핑장/펜션,9.056640587041908,6.4321495988288255
세종특별자치시,렌터카,0.11804330724604964,0.6554331022252126
속초시,일반외식업,12361.784058421128,13345.734879240063
속초시,육상운송,1339.5336880877267,1725.234246487311
속초시,기타관광쇼핑,4791.357273792963,4907.57136168559
속초시,대형쇼핑몰,1250.143999336151,1071.919325902024
속초시,제과음료업,1248.0826997252302,1544.5298531607455
속초시,골프장,22.980724623781253,20.21865509230345
속초시,기타숙박,573.8326793557657,546.8281268821578
속초시,뷰티,257.2634804514775,278.8281124160584
속초시,레저용품쇼핑,194.14568060619527,193.22330010117923
속초시,기타레저,491.75669569102394,487.3601621983575
속초시,문화서비스,47.064978140783516,50.85724157634859
속초시,여행업,8.256322726880507,3.6388916631034625
속초시,호텔,987.6307591842233,908.318257524945
속초시,캠핑장/펜션,18.605574107719743,10.21735036141602
속초시,렌터카,2.168754173485301,0.7353229598418299
순창군,일반외식업,2882.5846519549646,2345.5949090899835
순창군,육상운송,2837.5857838943452,2354.0042288465384
순창군,기타관광쇼핑,1799.2604223976582,2320.9493391313426
순창군,대형쇼핑몰,0.36458977727118375,0.21895292130297356
순창군,제과음료업,366.5887690554097,458.87090306623196
순창군,골프장,281.64823535915383,101.3946155403109
순창군,기타숙박,69.65408722251033,96.28772959823412
순창군,뷰티,101.98543483582931,79.77428754374284
순창군,레저용품쇼핑,13.423682277777925,8.424277296236937
순창군,기타레저,79.8366058666049,80.2564295143446
순창군,문화서비스,15.74086748675236,9.39842684872008
순창군,여행업,0.0,0.0
순창군,호텔,0.0,0.0
순창군,캠핑장/펜션,28.520265663540233,16.305945972093685
순창군,렌터카,0.0,5.032416489191745
순천시,일반외식업,4453.829645381327,4431.393505122252
순천시,육상운송,3333.2505735512937,3938.337923117747
순천시,기타관광쇼핑,3081.5671822575478,2925.8136715471414
순천시,대형쇼핑몰,2254.8845459670506,1624.5768727316097
순천시,제과음료업,745.568515082069,745.1611934389823
순천시,골프장,577.4667906428296,517.0759676334504
순천시,기타숙박,186.30844308755962,149.33330692670233
순천시,뷰티,461.2383105255372,398.80485691940606
순천시,레저용품쇼핑,203.79053591755826,189.96440654560894
순천시,기타레저,132.68826013387226,139.5304436716636
순천시,문화서비스,87.81240364843573,50.817276161091044
순천시,여행업,3.6500787183230337,7.779981111278812
순천시,호텔,9.395786414043073,4.175095115560387
순천시,캠핑장/펜션,7.001465740552988,4.320095812543099
순천시,렌터카,12.484355475741584,12.74401060066634
시흥시,일반외식업,6332.994053370765,6111.112087971453
시흥시,육상운송,6056.425821202011,6926.953167152618
시흥시,기타관광쇼핑,4238.640340486275,4257.274313373473
시흥시,대형쇼핑몰,3618.155052600735,3248.608170415758
시흥시,제과음료업,1242.474256220096,1169.4146645479977
시흥시,골프장,441.76288035611765,390.3746037260837
시흥시,기타숙박,127.93916006526939,131.86160790123483
시흥시,뷰티,321.26525645678555,309.80871206127847
시흥시,레저용품쇼핑,273.45600816820144,212.75491255194774
시흥시,기타레저,311.5306746648369,290.4388072835354
시흥시,문화서비스,36.22859530467565,35.36338299917869
시흥시,여행업,2.4064307765633846,3.09604409959509
시흥시,호텔,5.994157116221651,3.8788799690064577
시흥시,캠핑장/펜션,12.88586750774717,8.282298633003117
시흥시,렌터카,1.009010487120545,1.2030123371723502
신안군,일반외식업,1716.4287644911738,1777.5838997294604
신안군,육상운송,705.7175517360754,831.8708820003752
신안군,기타관광쇼핑,2504.2355390302328,2610.3057204514917
신안군,대형쇼핑몰,0.0,15.656913936870387
신안군,제과음료업,193.14820824075272,250.163435210936
신안군,골프장,2.5603752119124827,0.989773995296731
신안군,기타숙박,284.37648358099375,289.1420856524003
신안군,뷰티,1.0569485996544346,2.5502266978836885
신안군,레저용품쇼핑,13.443325173073156,16.876951312839893
신안군,기타레저,19.638643233476635,25.00389416011432
신안군,문화서비스,26.430491544023972,26.461963318007673
신안군,여행업,0.0,8.790643179801839
신안군,호텔,163.07348029029978,1.5012933392134156
신안군,캠핑장/펜션,28.511861290549923,39.60689499392272
신안군,렌터카,1.7597739187138954,0.9590987698437834
아산시,일반외식업,5019.418277066232,4499.905219199523
아산시,육상운송,4904.061615491571,6389.321630352874
아산시,기타관광쇼핑,4541.70018983699,4045.675256034309
아산시,대형쇼핑몰,1213.0280242575063,1063.971081853501
아산시,제과음료업,785.4127655626762,864.2548552480489
아산시,골프장,411.0558562955279,327.86466425391046
아산시,기타숙박,165.18666882605734,137.7024210670253
아산시,뷰티,297.6812877670295,279.6756861176242
아산시,레저용품쇼핑,290.80393932596905,243.82596219511117
아산시,기타레저,270.9775959004345,237.53897294544052
아산시,문화서비스,76.08959901356042,55.41057013666507
아산시,여행업,0.24445261086411885,1.213559269385143
아산시,호텔,232.51236318980668,231.42347306555823
아산시,캠핑장/펜션,11.575089919405709,13.453040452488587
아산시,렌터카,0.35196118596695825,2.0938737534052287
안동시,일반외식업,4253.694340746549,4527.93580795053
안동시,육상운송,4127.280815662149,3998.0447390449785
안동시,기타관광쇼핑,3497.821097962664,3442.2112425458236
안동시,대형쇼핑몰,1427.1794831139146,968.84024576525
안동시,제과음료업,808.228602913527,850.9518593740299
안동시,골프장,563.0899616453422,380.3147144643601
안동시,기타숙박,229.95632646449766,360.7975806886257
안동시,뷰티,257.75962456507096,257.35840902067076
안동시,레저용품쇼핑,199.78710074858878,160.7326327322691
안동시,기타레저,136.70713902576972,126.30910724531293
안동시,문화서비스,46.097480686185676,26.251646724051007
안동시,여행업,3.6406925135534984,15.41891431850014
안동시,호텔,9.466323053713278,10.009370380047878
안동시,캠핑장/펜션,6.854181129767824,6.17372282095172
안동시,렌터카,3.637629474222092,2.5642333241687583
안성시,일반외식업,4484.371628892469,4543.921877993477
안성시,육상운송,11452.00179006505,12986.672494135544
안성시,기타관광쇼핑,3849.6958357410685,3448.3323130848453
안성시,대형쇼핑몰,6016.614597304315,5661.666873873289
안성시,제과음료업,565.5671378932839,598.8313787287861
안성시,골프장,2705.756455955903,2590.898241108729
안성시,기타숙박,196.12591488383038,116.26558875347199
안성시,뷰티,249.6985493088632,258.7186700978692
안성시,레저용품쇼핑,249.96697009692775,212.80889270359535
안성시,기타레저,169.4285003801219,212.551054895736
안성시,문화서비스,42.07942924327491,37.5733694036053
안성시,여행업,0.9643397155558165,0.0
안성시,호텔,0.0,0.0
안성시,캠핑장/펜션,14.80900708775011,12.39515632515671
안성시,렌터카,4.427341553219515,5.533580595443611
양구군,일반외식업,3815.277123327071,4369.566447058533
양구군,육상운송,1619.1305970834276,2058.1824427308197
양구군,기타관광쇼핑,3182.7386161274335,3583.8005919752186
양구군,대형쇼핑몰,0.0,0.0
양구군,제과음료업,612.8310415659492,693.7536124269544
양구군,골프장,27.17126346043616,24.641636961632685
양구군,기타숙박,247.8892689802604,290.49106380703006
양구군,뷰티,86.11772361305746,108.06581661932373
양구군,레저용품쇼핑,32.87773364910155,24.405607926461787
양구군,기타레저,110.80241436215024,134.35194345999025
