관리번호,사업장명,업태구분명,인허가일자,소재지면적,시설총규모,남성종사자수,여성종사자수,전통업소주된음식,도로명주소,지번주소,전화번호,경도,위도,데이터갱신시점
5070000-101-2000-00279,경일大반점,중국식,2000-03-11,70.76,70.76,0.0,0.0,,경상북도 안동시 태화길 52 (태화동),경상북도 안동시 태화동 245-24 ,548529924.0,128.71308374990682,36.561918252482904,2026-05-07 22:02:39
5070000-101-2000-01102,초당산장,한식,2000-03-11,52.74,52.74,0.0,0.0,,경상북도 안동시 임동면 임예로 596-9,경상북도 안동시 임동면 마령리 1448-1 ,548222757.0,128.9418812533945,36.60328991673114,2026-05-07 22:03:15
5070000-101-2000-00591,신동해회식당,횟집,2000-03-11,66.12,66.12,0.0,0.0,,경상북도 안동시 대안로 61 (당북동),경상북도 안동시 당북동 97-2 ,548521428.0,128.7194630190544,36.56540103764432,2026-05-07 22:02:57
5070000-101-2000-00780,종점식육식당,식육(숯불구이),2000-03-11,46.6,46.6,0.0,0.0,,경상북도 안동시 풍산읍 풍산중앙길 6,경상북도 안동시 풍산읍 안교리 351-19 ,548583853.0,128.56184313272365,36.58290282995881,2026-05-07 22:03:03
5070000-101-2000-00906,와룡식당,한식,2000-03-11,18.72,18.72,0.0,0.0,,,경상북도 안동시 녹전면 원천리 823-3 ,548544268.0,,,2026-05-07 22:03:11
5070000-101-2000-01412,카페강노을,탕류(보신용),2000-03-11,95.0,95.0,0.0,0.0,,경상북도 안동시 풍산읍 풍산태사로 1796,경상북도 안동시 풍산읍 회곡리 491 ,548525359.0,128.63468262521266,36.55829474306555,2026-05-07 22:03:28
5070000-101-2000-00797,논두렁 밭두렁,한식,2000-03-11,23.47,23.47,0.0,0.0,,경상북도 안동시 북후면 북평로 873,경상북도 안동시 북후면 옹천리 555-25 ,,128.70235899632937,36.684647035478676,2026-05-07 22:03:06
5070000-101-2000-00246,새목화식당,한식,2000-03-11,35.78,35.78,0.0,0.0,,"경상북도 안동시 중앙시장4길 24, 109,110호 (옥야동)",경상북도 안동시 옥야동 284-15 ,548523792.0,128.7231668046228,36.56459716951811,2026-05-07 22:02:34
5070000-101-2000-00842,안동식당,한식,2000-03-11,26.76,26.76,0.0,0.0,,경상북도 안동시 도산면 청계길 9,경상북도 안동시 도산면 온혜리 337-11 ,548561181.0,128.83287924075864,36.74775707941963,2026-05-07 22:03:09
5070000-101-2000-00537,롬멜식당,호프/통닭,2000-03-11,32.5,32.5,0.0,0.0,,경상북도 안동시 광석4길 31 (광석동),경상북도 안동시 광석동 199-5 ,548543999.0,128.72331524610968,36.566204778848764,2026-05-07 22:02:50
5070000-101-2000-01036,일석이조,한식,2000-03-11,82.91,82.91,0.0,0.0,,"경상북도 안동시 문화광장길 28-12, 2층 (남부동)",경상북도 안동시 남부동 160-8 ,548413584.0,128.7312116803812,36.564458967545974,2026-05-07 22:03:14
5070000-101-2000-01005,중앙찜닭,통닭(치킨),2000-03-11,33.88,33.88,0.0,0.0,,경상북도 안동시 번영1길 51 (서부동),경상북도 안동시 서부동 181-2 ,548557272.0,128.72789344185955,36.56558976670095,2026-05-07 22:03:14
5070000-101-2000-01660,낙동반점,중국식,2000-03-11,29.3,29.3,,,,경상북도 안동시 운동장길 3 (정하동),경상북도 안동시 정하동 376-2 ,548587949.0,128.72075559600276,36.55171343778185,2026-05-07 22:03:42
5070000-101-2000-00779,현대반점,중국식,2000-03-11,44.9,44.9,0.0,0.0,,경상북도 안동시 풍산읍 풍산중앙길 153-1,경상북도 안동시 풍산읍 상리리 459-4 ,548585966.0,128.57721643086774,36.57815196749368,2026-05-07 22:03:03
5070000-101-2000-00992,제비원산장가든,한식,2000-03-11,182.0,182.0,0.0,0.0,,경상북도 안동시 북후면 제비원로 726-21,경상북도 안동시 북후면 오산리 596-1 ,548580095.0,128.70443353130173,36.61022463111892,2026-05-07 22:03:13
5070000-101-2000-01241,국빈초밥,횟집,2000-03-11,24.01,24.01,0.0,0.0,,"경상북도 안동시 경동로 981, 5주공상가동 105호 (용상동)",경상북도 안동시 용상동 1626 5주공상가동 105호,548229982.0,128.7612817875688,36.55317317968394,2026-05-07 22:03:20
5070000-101-2000-01123,정원식당,한식,2000-03-11,77.35,77.35,0.0,0.0,,경상북도 안동시 일직면 경북대로 7636,경상북도 안동시 일직면 원호리 478 ,548571455.0,128.66559676621722,36.49619839111545,2026-05-07 22:03:16
5070000-101-2000-01379,혜화동돈까스극장 안동태화점,경양식,2000-03-11,55.79,55.79,0.0,0.0,,경상북도 안동시 대안로 28 (태화동),경상북도 안동시 태화동 59-4 ,548521656.0,128.71572740685883,36.56522633014959,2026-07-29 21:47:50
5070000-101-2000-00864,삼거리식당,한식,2000-03-11,35.72,35.72,0.0,0.0,,경상북도 안동시 풍천면 구담배나들길 55,경상북도 안동시 풍천면 구담리 441-1 ,548532089.0,128.46747127433215,36.54187243579108,2026-05-07 22:03:09
5070000-101-2000-01472,고향찜닭,통닭(치킨),2000-03-11,23.32,23.32,0.0,0.0,,경상북도 안동시 단원로 122 (평화동),경상북도 안동시 평화동 100-36 ,548570025.0,128.7170181864733,36.570460126302514,2026-05-07 22:03:34
5070000-101-2000-01344,까치밥,식육(숯불구이),2000-03-11,177.4,177.4,0.0,0.0,,경상북도 안동시 와룡면 동악골길 92,경상북도 안동시 와룡면 중가구리 436 ,548571925.0,128.77676297029734,36.59385302211216,2026-05-07 22:03:25
5070000-101-2000-01689,구서울갈비,식육(숯불구이),2000-03-11,92.3,92.3,0.0,0.0,,경상북도 안동시 음식의길 14 (운흥동),경상북도 안동시 운흥동 171-7 ,548575981.0,128.73199899405947,36.563731143801334,2026-06-09 03:03:03
5070000-101-2000-01050,황경섭안동황우촌,식육(숯불구이),2000-03-11,184.48,184.48,0.0,0.0,,경상북도 안동시 송하1길 16 (송현동),경상북도 안동시 송현동 339-9 ,548571519.0,128.69625071788528,36.57142411411438,2026-05-07 22:03:14
5070000-101-2000-00664,서울갈비식당,식육(숯불구이),2000-03-11,196.5,196.5,0.0,0.0,,경상북도 안동시 동흥1길 19 (동부동),경상북도 안동시 동부동 136-3 ,548596264.0,128.73411251152604,36.56465397772946,2026-05-07 22:03:00
5070000-101-2000-00940,삼보잡탕,탕류(보신용),2000-03-11,118.43,118.43,0.0,0.0,,"경상북도 안동시 영가로 19, 2층 (동부동)",경상북도 안동시 동부동 118-3 ,548576255.0,128.73293205084565,36.56489056778432,2026-05-07 22:03:12
5070000-101-2000-01679,잇다,경양식,2000-03-11,36.08,36.08,0.0,0.0,,경상북도 안동시 태사길 14-2 (삼산동),경상북도 안동시 삼산동 54-2 ,548578437.0,128.7316526277734,36.56656648997686,2026-05-07 22:03:43
5070000-101-2000-01084,청계식당,한식,2000-03-11,38.4,38.4,0.0,0.0,,경상북도 안동시 도산면 퇴계로 2607,경상북도 안동시 도산면 온혜리 566-12 ,548561389.0,128.83269889638305,36.74701666695524,2026-05-07 22:03:15
5070000-101-2000-01026,자네한잔하고가세나,정종/대포집/소주방,2000-03-11,36.24,36.24,0.0,0.0,,경상북도 안동시 서동문로 22 (태화동),경상북도 안동시 태화동 194-4 ,548417936.0,128.71402238996004,36.566253180610545,2026-05-07 22:03:14
5070000-101-2000-01134,고센피제리아 시내점,한식,2000-03-11,96.81,96.81,0.0,0.0,,경상북도 안동시 번영1길 58-9 (서부동),경상북도 안동시 서부동 156-4 ,548524150.0,128.7286253937421,36.5657728362076,2026-05-07 22:03:16
5070000-101-2000-01143,일미식당,한식,2000-03-11,30.99,30.99,0.0,0.0,,경상북도 안동시 도산면 선성중앙길 14,경상북도 안동시 도산면 서부리 184-75 ,548560054.0,128.81083768624217,36.69810031377717,2026-05-07 22:03:16
5070000-101-2000-01684,호박넝쿨,한식,2000-03-11,67.98,67.98,0.0,0.0,,경상북도 안동시 중앙로 20 (서부동),경상북도 안동시 서부동 157-4 ,548541008.0,128.72880701383167,36.565872293361956,2026-05-07 22:03:43
5070000-101-2000-00339,안동한우갈비,식육(숯불구이),2000-03-11,65.0,65.0,0.0,0.0,,경상북도 안동시 경동로 677-10 (운흥동),경상북도 안동시 운흥동 171-10 ,548576337.0,128.73230773933258,36.563747468724955,2026-05-07 22:02:44
5070000-101-2000-00724,토담포차식당,한식,2000-03-11,20.1,20.1,0.0,0.0,,경상북도 안동시 당북길 55-8 (당북동),경상북도 안동시 당북동 87-11 ,548420045.0,128.71869415433326,36.56639409841142,2026-05-07 22:03:02
5070000-101-2000-00904,영이네,한식,2000-03-11,39.88,39.88,0.0,0.0,,경상북도 안동시 도산면 선성3길 29,경상북도 안동시 도산면 서부리 179-18 ,548565020.0,128.81082485924406,36.69783418845805,2026-05-07 22:03:11
5070000-101-2000-01707,새강골식당,중국식,2000-03-11,29.79,29.79,0.0,0.0,,경상북도 안동시 태화중앙로 23 (태화동),경상북도 안동시 태화동 233-5 ,548556654.0,128.70717154351235,36.558918313229526,2026-05-07 22:03:44
5070000-101-2000-01109,율이네 집밥,한식,2000-03-11,144.0,144.0,0.0,0.0,,"경상북도 안동시 풍산읍 유통단지길 100, 2층",경상북도 안동시 풍산읍 노리 953-7 ,548597030.0,128.60866904517752,36.58992033511753,2026-05-07 22:03:15
5070000-101-2000-01235,책바위식당,한식,2000-03-11,51.06,51.06,0.0,0.0,,경상북도 안동시 길안면 충효로 1927,경상북도 안동시 길안면 만음리 1022-33 ,548221288.0,128.90938813469933,36.43196584741574,2026-05-07 22:03:20
5070000-101-2000-01708,다래원,중국식,2000-03-11,48.95,48.95,0.0,0.0,,경상북도 안동시 경동로 852 (용상동),경상북도 안동시 용상동 1248-2 ,548218490.0,128.7496068076235,36.56016176552663,2026-05-07 22:03:44
5070000-101-2000-01489,댐매점회식당,횟집,2000-03-11,115.26,115.26,0.0,0.0,,"경상북도 안동시 석주로 500, 1,2호 (석동동)","경상북도 안동시 석동동 1664-4 1,2호",548217378.0,128.78191133557053,36.5760633090084,2026-05-07 22:03:35
5070000-101-2000-01326,동성루,중국식,2000-03-11,52.0,52.0,,,,"경상북도 안동시 황토마을1길 6-2, B동 4호 (송현동)",경상북도 안동시 송현동 586-19 외 1필지 B동4호 ,548521254.0,128.6862010338433,36.57596899151265,2026-05-07 22:03:24
5070000-101-2000-00804,신신통닭식당,통닭(치킨),2000-03-11,43.46,43.46,0.0,0.0,,,경상북도 안동시 풍천면 구담리 484 ,548532832.0,128.46508728599866,36.54230568949714,2026-05-07 22:03:07
5070000-101-2000-00262,시골갈비,식육(숯불구이),2000-03-11,45.2,45.2,0.0,0.0,,경상북도 안동시 음식의길 14 (운흥동),경상북도 안동시 운흥동 171-7 ,548576667.0,128.73199899405947,36.563731143801334,2026-05-07 22:02:38
5070000-101-2000-01395,설악추어탕,탕류(보신용),2000-03-11,79.0,79.0,,,,경상북도 안동시 광석1길 8 (광석동),경상북도 안동시 광석동 20-30 ,548573066.0,128.7212774402767,36.565487569177456,2026-05-07 22:03:27
5070000-101-2000-00879,육교식당,한식,2000-03-11,31.96,31.96,0.0,0.0,,경상북도 안동시 임동면 챗거리길 35,경상북도 안동시 임동면 중평리 916 ,548573046.0,128.91932657393772,36.56762618716239,2026-05-07 22:03:10
5070000-101-2000-00810,중앙식당,한식,2000-03-11,59.5,59.5,0.0,0.0,,,경상북도 안동시 일직면 운산리 95 ,548581548.0,,,2026-05-07 22:03:07
5070000-101-2000-00903,하회터줏대감,한식,2000-03-11,133.18,133.18,0.0,0.0,,경상북도 안동시 풍천면 전서로 217,경상북도 안동시 풍천면 하회리 301-2 ,548231500.0,128.52789460159525,36.547441809431746,2026-05-07 22:03:11
5070000-101-2000-00469,싱싱횟집,횟집,2000-03-11,11.1,11.1,0.0,0.0,,경상북도 안동시 중앙시장2길 46 (옥야동),경상북도 안동시 옥야동 307-14 ,548412973.0,128.72354394501366,36.56386334766984,2026-05-07 22:02:48
5070000-101-2000-00955,삼일가든,탕류(보신용),2000-03-11,155.0,155.0,0.0,0.0,,경상북도 안동시 석주로 207 (상아동),경상북도 안동시 상아동 510 ,548591887.0,128.75845279386303,36.57798122998501,2026-05-07 22:03:12
5070000-101-2000-00812,백수장가든,한식,2000-03-11,87.36,87.36,0.0,0.0,,경상북도 안동시 임하면 임하길 590-8,경상북도 안동시 임하면 천전리 218-3 ,,128.8576591376569,36.531999907410054,2026-05-07 22:03:08
5070000-101-2000-00346,산청,식육(숯불구이),2000-03-11,37.86,37.86,0.0,0.0,,경상북도 안동시 음식의길 32-7 (동부동),경상북도 안동시 동부동 115-2 ,548529997.0,128.73236236790598,36.564728165604315,2026-05-07 22:02:44
5070000-101-2000-01260,남방숯불식당,식육(숯불구이),2000-03-11,58.46,58.46,0.0,0.0,,"경상북도 안동시 대석길 5 (대석동,외)",경상북도 안동시 대석동 263-1 외 ,548551271.0,128.72525170046046,36.565602801316814,2026-05-07 22:03:21
5070000-101-2000-01282,월드치킨,통닭(치킨),2000-03-11,38.96,38.96,0.0,0.0,,경상북도 안동시 태화길 38 (태화동),경상북도 안동시 태화동 247-25 ,548551731.0,128.7133449049876,36.562429447043904,2026-05-07 22:03:21
5070000-101-2000-00763,풍산식육식당,한식,2000-03-11,34.4,34.4,,,,경상북도 안동시 풍산읍 장터중앙길 23,경상북도 안동시 풍산읍 안교리 123-227 ,,128.5738816385052,36.578217882585314,2026-05-07 22:03:03
5070000-101-2000-00523,장군왕족발,식육(숯불구이),2000-03-11,25.15,25.15,0.0,0.0,,"경상북도 안동시 단원로 128, 1층 (평화동)",경상북도 안동시 평화동 100-63 ,548573318.0,128.7176711702997,36.57031677498497,2026-05-07 22:02:50
5070000-101-2000-01107,전통뚝배기,한식,2000-03-11,58.99,58.99,0.0,0.0,,경상북도 안동시 영가로 20-1 (동부동),경상북도 안동시 동부동 125-5 ,548550663.0,128.73329942679695,36.56485911215168,2026-05-07 22:03:15
5070000-101-2000-00709,귀빈,호프/통닭,2000-03-11,60.72,60.72,0.0,0.0,,경상북도 안동시 서부시장길 28 (태화동),경상북도 안동시 태화동 59-9 ,,128.71560183600448,36.56500833565214,2026-05-07 22:03:01
5070000-101-2000-00647,극동대반점,중국식,2000-03-11,16.65,16.65,0.0,0.0,,경상북도 안동시 중앙로 79-2 (동문동),경상북도 안동시 동문동 158-3 ,548580526.0,128.73543889074085,36.56494702540904,2026-05-07 22:02:59
5070000-101-2000-01305,호박터소주방,호프/통닭,2000-03-11,27.38,27.38,,,,경상북도 안동시 경동로 551 (당북동),경상북도 안동시 당북동 48-54 ,548562922.0,128.71803384505773,36.563784188749125,2026-05-07 22:03:22
5070000-101-2000-01291,대풍참숯불구이,식육(숯불구이),2000-03-11,42.25,42.25,0.0,0.0,,"경상북도 안동시 경북대로 480 (송현동,106호)",경상북도 안동시 송현동 301-1 106호 ,548522378.0,128.69778917696092,36.57124413953472,2026-05-07 22:03:21
5070000-101-2000-00318,회령곰탕,한식,2000-03-11,66.0,66.0,0.0,0.0,,경상북도 안동시 광명로 195 (옥동),경상북도 안동시 옥동 616-6 ,548526792.0,128.7042105879451,36.563929678971995,2026-05-07 22:02:42
5070000-101-2000-00839,화로식육식당,식육(숯불구이),2000-03-11,99.6,99.6,0.0,0.0,,"경상북도 안동시 도산면 퇴계로 2603, 1층",경상북도 안동시 도산면 온혜리 566-14 ,548415989.0,128.83263529179422,36.74688295422566,2026-05-07 22:03:08
5070000-101-2000-00360,이정식당,한식,2000-03-11,166.16,166.16,0.0,0.0,,경상북도 안동시 석주로 191 (상아동),경상북도 안동시 상아동 520 ,548522478.0,128.7575073287356,36.57678566836535,2026-05-07 22:02:45
5070000-101-2000-01378,만천가든,한식,2000-03-11,370.5,370.5,0.0,0.0,,"경상북도 안동시 북후면 북평로 666-11 (, 139-3,6)","경상북도 안동시 북후면 도촌리 6 , 139-3,6 ",548597000.0,128.7050591567711,36.666577546082365,2026-09-08 21:47:50
5070000-101-2000-00299,신 우정식당,한식,2000-03-11,20.8,20.8,0.0,0.0,,,경상북도 안동시 옥야동 307 (시영A 11호) ,,,,2026-05-07 22:02:41
5070000-101-2000-00911,한잔에생구이,호프/통닭,2000-03-11,50.4,50.4,0.0,0.0,,,경상북도 안동시 옥동 산 22 주공APT상가 205호 ,548573332.0,,,2026-05-07 22:03:11
5070000-101-2000-01077,어뱅이매운탕,한식,2000-03-11,165.0,165.0,0.0,0.0,,경상북도 안동시 거북골길 20 (정상동),경상북도 안동시 정상동 145 1필지 ,548593373.0,128.7501066497117,36.549024436057344,2026-05-07 22:03:15
5070000-101-2000-01227,옹천21세기찐방,분식,2000-03-11,155.55,155.55,0.0,0.0,,경상북도 안동시 북후면 경북대로 959-7,경상북도 안동시 북후면 오산리 628-4 ,548416747.0,128.70311319347343,36.61433999665514,2026-05-07 22:03:20
5070000-101-2000-00478,까투리식당,한식,2000-03-11,44.64,44.64,0.0,0.0,,"경상북도 안동시 성곡1길 12, 1층 (용상동)",경상북도 안동시 용상동 1197-6 ,548544433.0,128.75273918348682,36.55907977271669,2026-05-07 22:02:48
5070000-101-2000-00783,수동반점황궁쟁반짜장,중국식,2000-03-11,35.96,35.96,0.0,0.0,,경상북도 안동시 풍산읍 장터중앙길 11,경상북도 안동시 풍산읍 하리리 240-2 ,548597926.0,128.5749589412017,36.57758795676498,2026-05-07 22:03:04
5070000-101-2000-00397,뮤즈,경양식,2000-03-11,178.53,178.53,0.0,0.0,,"경상북도 안동시 석주로 231, 2층 (상아동)",경상북도 안동시 상아동 553 ,548416006.0,128.7602701396726,36.57967594232982,2026-05-07 22:02:46
5070000-101-2000-01289,태화청운식당,한식,2000-03-11,26.04,26.04,0.0,0.0,,경상북도 안동시 서악길 8 (태화동),경상북도 안동시 태화동 231-7 ,548556357.0,128.71018172062892,36.55907459328596,2026-05-07 22:03:21
5070000-101-2000-00649,송천기사식당,한식,2000-03-11,42.54,42.54,0.0,0.0,,경상북도 안동시 경동로 1282 (송천동),경상북도 안동시 송천동 826-3 ,,128.78747147886952,36.54537545183905,2026-05-07 22:02:59
5070000-101-2000-00835,민속식당,한식,2000-03-11,44.18,44.18,0.0,0.0,,경상북도 안동시 도산면 선성4길 12-1,경상북도 안동시 도산면 서부리 174-124 ,548560105.0,128.8116696229565,36.69747038529588,2026-05-07 22:03:08
5070000-101-2000-00923,구름산추어탕,한식,2000-03-11,134.4,134.4,0.0,0.0,,경상북도 안동시 앙실로 194 (수하동),경상북도 안동시 수하동 519-2 ,548593330.0,128.6831452362135,36.54237820069089,2026-05-07 22:03:12
5070000-101-2000-00310,불로집,한식,2000-03-11,18.4,18.4,0.0,0.0,,,경상북도 안동시 옥야동 288-3 ,,128.72325662300256,36.564867595130984,2026-05-07 22:02:42
5070000-101-2000-00737,안동댐간고등어직영식당,한식,2000-03-11,155.36,155.36,0.0,0.0,,경상북도 안동시 석주로 197 (상아동),경상북도 안동시 상아동 511 ,548592767.0,128.75793960159135,36.57723974924793,2026-05-07 22:03:02
5070000-101-2000-01666,얼음고을,한식,2000-03-11,198.0,198.0,0.0,0.0,,경상북도 안동시 영가로 10 (운흥동),경상북도 안동시 운흥동 141-44 ,548544355.0,128.7332361519833,36.563939584762544,2026-05-07 22:03:42
5070000-101-2000-01411,핸즈안동댐점,경양식,2000-03-11,221.85,221.85,0.0,0.0,,경상북도 안동시 석주로 205 (상아동),경상북도 안동시 상아동 513 ,548583476.0,128.75816602031924,36.57792324752276,2026-05-07 22:03:28
5070000-101-2001-00076,백년백세전통삼계탕,탕류(보신용),2000-03-11,71.5,71.5,0.0,0.0,,경상북도 안동시 동흥길 26 (운흥동),경상북도 안동시 운흥동 206-2 ,548592304.0,128.7344613363478,36.56420615899317,2026-05-07 22:03:54
5070000-101-2000-00426,토우식당,한식,2000-03-11,23.94,23.94,0.0,0.0,,경상북도 안동시 일직면 중앙통길 21,경상북도 안동시 일직면 운산리 88-15 ,548583706.0,128.6585985223429,36.47439598888528,2026-05-07 22:02:47
5070000-101-2000-00920,카페반,한식,2000-03-11,96.2,96.2,0.0,0.0,,경상북도 안동시 풍산읍 풍산태사로 2061,경상북도 안동시 풍산읍 계평리 103-2 ,548557831.0,128.65889235159275,36.54813356595634,2026-05-07 22:03:12
5070000-101-2000-00768,단골식당,한식,2000-03-11,16.2,16.2,0.0,0.0,,경상북도 안동시 풍산읍 장터중앙길 11,경상북도 안동시 풍산읍 하리리 240-2 ,,128.5749589412017,36.57758795676498,2026-05-07 22:03:03
5070000-101-2000-00714,고향식당,한식,2000-03-11,31.32,31.32,0.0,0.0,,경상북도 안동시 안기천로 102 (당북동),경상북도 안동시 당북동 86-15 ,548552733.0,128.7182140217919,36.56623018230382,2026-05-07 22:03:02
5070000-101-2000-01417,거북골 안동국시,한식,2000-03-11,99.4,99.4,0.0,0.0,,경상북도 안동시 거북골길 21-7 (정상동),경상북도 안동시 정상동 132-1 ,548592588.0,128.75097778447778,36.54924590715418,2026-05-07 22:03:28
5070000-101-2000-01314,패밀리김밥천국,김밥(도시락),2000-03-11,51.26,51.26,0.0,0.0,,"경상북도 안동시 퇴계로 209 (안막동,,45,46,57)","경상북도 안동시 안막동 64-44 ,45,46,57 ",548410807.0,128.73361740503273,36.57583376976565,2026-05-07 22:03:23
