SGG_CD,SGG_NM,BASE_YM,TOU_NUM,PREV_TOU_NUM,TOU_NUM_PER
11620,서울특별시 관악구,202002,3879197.0,4223289.0,-8.1
11620,서울특별시 관악구,202003,3549193.0,5634853.0,-37.0
11620,서울특별시 관악구,202004,3684372.0,4100379.0,-10.1
11620,서울특별시 관악구,202005,4238917.0,4689576.0,-9.6
11620,서울특별시 관악구,202006,3784530.0,4598062.0,-17.7
11620,서울특별시 관악구,202007,4053658.0,4992827.0,-18.8
11620,서울특별시 관악구,202008,3737570.0,5261371.0,-29.0
11620,서울특별시 관악구,202009,3561632.0,4992505.0,-28.7
11620,서울특별시 관악구,202010,4412824.0,4689653.0,-5.9
11620,서울특별시 관악구,202011,4232255.0,5121620.0,-17.4
11620,서울특별시 관악구,202012,3491073.0,4816171.0,-27.5
11620,서울특별시 관악구,202101,3738157.0,4666333.0,-19.9
11620,서울특별시 관악구,202102,3856684.0,3879197.0,-0.6
11620,서울특별시 관악구,202103,4793812.0,3549193.0,35.1
11620,서울특별시 관악구,202104,4185343.0,3684372.0,13.6
11620,서울특별시 관악구,202105,4421987.0,4238917.0,4.3
11620,서울특별시 관악구,202106,4192153.0,3784530.0,10.8
11620,서울특별시 관악구,202107,3972648.0,4053658.0,-2.0
11620,서울특별시 관악구,202108,3956470.0,3737570.0,5.8
11620,서울특별시 관악구,202109,4254915.0,3561632.0,19.5
11620,서울특별시 관악구,202110,4497827.0,4412824.0,1.9
11620,서울특별시 관악구,202111,4509386.0,4232255.0,6.5
11620,서울특별시 관악구,202112,4348306.0,3491073.0,24.6
11620,서울특별시 관악구,202201,4499146.0,3738157.0,20.4
11620,서울특별시 관악구,202202,3873334.0,3856684.0,0.4
11620,서울특별시 관악구,202203,4686912.0,4793812.0,-2.2
11620,서울특별시 관악구,202204,4871621.0,4185343.0,16.4
11620,서울특별시 관악구,202205,5131144.0,4421987.0,16.0
11620,서울특별시 관악구,202206,4700644.0,4192153.0,12.1
11620,서울특별시 관악구,202207,4928456.0,3972648.0,24.0
11620,서울특별시 관악구,202208,4859042.0,3956470.0,22.8
11620,서울특별시 관악구,202209,5109596.0,4254915.0,20.1
11620,서울특별시 관악구,202210,5066176.0,4497827.0,12.6
11620,서울특별시 관악구,202211,4760442.0,4509386.0,5.6
11620,서울특별시 관악구,202212,4747723.0,4348306.0,9.2
11620,서울특별시 관악구,202301,4680114.0,4499146.0,4.0
11620,서울특별시 관악구,202302,4708875.0,3873334.0,21.6
11620,서울특별시 관악구,202303,5576886.0,4686912.0,19.0
11620,서울특별시 관악구,202304,4641190.0,4871621.0,-4.7
11620,서울특별시 관악구,202305,4995867.0,5131144.0,-2.6
11620,서울특별시 관악구,202306,4723989.0,4700644.0,0.5
11620,서울특별시 관악구,202307,4928998.0,4928456.0,0.0
11620,서울특별시 관악구,202308,4841754.0,4859042.0,-0.4
11620,서울특별시 관악구,202309,5191691.0,5109596.0,1.6
11620,서울특별시 관악구,202310,5119942.0,5066176.0,1.1
11620,서울특별시 관악구,202311,4974423.0,4760442.0,4.5
11620,서울특별시 관악구,202312,5174979.0,4747723.0,9.0
11620,서울특별시 관악구,202401,4979416.0,4680114.0,6.4
11620,서울특별시 관악구,202402,4842828.0,4708875.0,2.8
11620,서울특별시 관악구,202403,6010941.0,5576886.0,7.8
11620,서울특별시 관악구,202404,4966784.0,4641190.0,7.0
11620,서울특별시 관악구,202405,5213518.0,4995867.0,4.4
11620,서울특별시 관악구,202406,5097742.0,4723989.0,7.9
11620,서울특별시 관악구,202407,5296338.0,4928998.0,7.4
11620,서울특별시 관악구,202408,5378646.0,4841754.0,11.1
11620,서울특별시 관악구,202409,5543013.0,5191691.0,6.8
11620,서울특별시 관악구,202410,5678191.0,5119942.0,10.9
11620,서울특별시 관악구,202411,5234636.0,4974423.0,5.2
11620,서울특별시 관악구,202412,5492471.0,5174979.0,6.1
11620,서울특별시 관악구,202501,5147234.0,4979416.0,3.4
11620,서울특별시 관악구,202502,4975174.0,4842828.0,2.7
11620,서울특별시 관악구,202503,6267791.0,6010941.0,4.3
11620,서울특별시 관악구,202504,5283899.0,4966784.0,6.4
11620,서울특별시 관악구,202505,6297478.0,5213518.0,20.8
11620,서울특별시 관악구,202506,5644002.0,5097742.0,10.7
11620,서울특별시 관악구,202507,6013837.0,5296338.0,13.5
11620,서울특별시 관악구,202508,5827510.0,5378646.0,8.3
11620,서울특별시 관악구,202509,6041306.0,5543013.0,9.0
11620,서울특별시 관악구,202510,5748322.0,5678191.0,1.2
11620,서울특별시 관악구,202511,6023467.0,5234636.0,15.1
11620,서울특별시 관악구,202512,5964411.0,5492471.0,8.6
11620,서울특별시 관악구,202601,5678788.0,5147234.0,10.3
11620,서울특별시 관악구,202602,5513803.0,4975174.0,10.8
11620,서울특별시 관악구,202603,6954328.0,6267791.0,11.0
11620,서울특별시 관악구,202604,5740479.0,5283899.0,8.6
11620,서울특별시 관악구,202605,6532950.0,6297478.0,3.7
11620,서울특별시 관악구,202606,6167797.0,5644002.0,9.3
11620,서울특별시 관악구,202607,6112991.0,6013837.0,1.6
11620,서울특별시 관악구,202608,6151878.0,5827510.0,5.6
11215,서울특별시 광진구,201801,5487212.0,0.0,
11215,서울특별시 광진구,201802,5174169.0,0.0,
11215,서울특별시 광진구,201803,6883516.0,0.0,
11215,서울특별시 광진구,201804,6030122.0,0.0,
11215,서울특별시 광진구,201805,6583279.0,0.0,
11215,서울특별시 광진구,201806,6294774.0,0.0,
11215,서울특별시 광진구,201807,6002685.0,0.0,
11215,서울특별시 광진구,201808,6228316.0,0.0,
11215,서울특별시 광진구,201809,6696385.0,0.0,
11215,서울특별시 광진구,201810,6349549.0,0.0,
11215,서울특별시 광진구,201811,5814494.0,0.0,
11215,서울특별시 광진구,201812,5943619.0,0.0,
11215,서울특별시 광진구,201901,5535078.0,5487212.0,0.9
11215,서울특별시 광진구,201902,5120692.0,5174169.0,-1.0
11215,서울특별시 광진구,201903,6676946.0,6883516.0,-3.0
11215,서울특별시 광진구,201904,5589255.0,6030122.0,-7.3
11215,서울특별시 광진구,201905,6094816.0,6583279.0,-7.4
11215,서울특별시 광진구,201906,5808393.0,6294774.0,-7.7
11215,서울특별시 광진구,201907,5897440.0,6002685.0,-1.8
11215,서울특별시 광진구,201908,6414663.0,6228316.0,3.0
11215,서울특별시 광진구,201909,6336225.0,6696385.0,-5.4
11215,서울특별시 광진구,201910,6130183.0,6349549.0,-3.4
11215,서울특별시 광진구,201911,6750411.0,5814494.0,16.1
11215,서울특별시 광진구,201912,6361785.0,5943619.0,7.0
11215,서울특별시 광진구,202001,5807086.0,5535078.0,4.9
11215,서울특별시 광진구,202002,4622084.0,5120692.0,-9.7
11215,서울특별시 광진구,202003,4475118.0,6676946.0,-33.0
11215,서울특별시 광진구,202004,5122496.0,5589255.0,-8.4
11215,서울특별시 광진구,202005,5543643.0,6094816.0,-9.0
11215,서울특별시 광진구,202006,5154681.0,5808393.0,-11.2
11215,서울특별시 광진구,202007,5574139.0,5897440.0,-5.5
11215,서울특별시 광진구,202008,4795303.0,6414663.0,-25.2
11215,서울특별시 광진구,202009,4670486.0,6336225.0,-26.3
11215,서울특별시 광진구,202010,5569994.0,6130183.0,-9.1
11215,서울특별시 광진구,202011,4944212.0,6750411.0,-26.8
11215,서울특별시 광진구,202012,3854687.0,6361785.0,-39.4
11215,서울특별시 광진구,202101,4020176.0,5807086.0,-30.8
11215,서울특별시 광진구,202102,4329545.0,4622084.0,-6.3
11215,서울특별시 광진구,202103,5288347.0,4475118.0,18.2
11215,서울특별시 광진구,202104,4983148.0,5122496.0,-2.7
11215,서울특별시 광진구,202105,5297163.0,5543643.0,-4.4
11215,서울특별시 광진구,202106,5088874.0,5154681.0,-1.3
11215,서울특별시 광진구,202107,4591423.0,5574139.0,-17.6
11215,서울특별시 광진구,202108,4561303.0,4795303.0,-4.9
11215,서울특별시 광진구,202109,5170996.0,4670486.0,10.7
11215,서울특별시 광진구,202110,5294165.0,5569994.0,-5.0
11215,서울특별시 광진구,202111,5284979.0,4944212.0,6.9
11215,서울특별시 광진구,202112,4943602.0,3854687.0,28.2
11215,서울특별시 광진구,202201,4895459.0,4020176.0,21.8
11215,서울특별시 광진구,202202,4213137.0,4329545.0,-2.7
11215,서울특별시 광진구,202203,5181954.0,5288347.0,-2.0
11215,서울특별시 광진구,202204,5857299.0,4983148.0,17.5
11215,서울특별시 광진구,202205,6283533.0,5297163.0,18.6
11215,서울특별시 광진구,202206,5550371.0,5088874.0,9.1
11215,서울특별시 광진구,202207,5789057.0,4591423.0,26.1
11215,서울특별시 광진구,202208,5657872.0,4561303.0,24.0
11215,서울특별시 광진구,202209,6158972.0,5170996.0,19.1
11215,서울특별시 광진구,202210,6029686.0,5294165.0,13.9
11215,서울특별시 광진구,202211,5647988.0,5284979.0,6.9
11215,서울특별시 광진구,202212,5543274.0,4943602.0,12.1
11215,서울특별시 광진구,202301,5344124.0,4895459.0,9.2
11215,서울특별시 광진구,202302,5345135.0,4213137.0,26.9
11215,서울특별시 광진구,202303,6541770.0,5181954.0,26.2
11215,서울특별시 광진구,202304,5719406.0,5857299.0,-2.4
11215,서울특별시 광진구,202305,6236539.0,6283533.0,-0.7
11215,서울특별시 광진구,202306,5826596.0,5550371.0,5.0
11215,서울특별시 광진구,202307,5672406.0,5789057.0,-2.0
11215,서울특별시 광진구,202308,5707312.0,5657872.0,0.9
11215,서울특별시 광진구,202309,6238174.0,6158972.0,1.3
11215,서울특별시 광진구,202310,6292849.0,6029686.0,4.4
11215,서울특별시 광진구,202311,5714490.0,5647988.0,1.2
11215,서울특별시 광진구,202312,5932318.0,5543274.0,7.0
11215,서울특별시 광진구,202401,5521350.0,5344124.0,3.3
11215,서울특별시 광진구,202402,5394497.0,5345135.0,0.9
11215,서울특별시 광진구,202403,6817328.0,6541770.0,4.2
11215,서울특별시 광진구,202404,6106416.0,5719406.0,6.8
11215,서울특별시 광진구,202405,6666135.0,6236539.0,6.9
11215,서울특별시 광진구,202406,6240252.0,5826596.0,7.1
11215,서울특별시 광진구,202407,5757358.0,5672406.0,1.5
11215,서울특별시 광진구,202408,5780983.0,5707312.0,1.3
11215,서울특별시 광진구,202409,6213806.0,6238174.0,-0.4
11215,서울특별시 광진구,202410,6415328.0,6292849.0,1.9
11215,서울특별시 광진구,202411,5915762.0,5714490.0,3.5
11215,서울특별시 광진구,202412,5882039.0,5932318.0,-0.8
11215,서울특별시 광진구,202501,5452427.0,5521350.0,-1.2
11215,서울특별시 광진구,202502,5438936.0,5394497.0,0.8
11215,서울특별시 광진구,202503,6905746.0,6817328.0,1.3
11215,서울특별시 광진구,202504,6012543.0,6106416.0,-1.5
11215,서울특별시 광진구,202505,7242697.0,6666135.0,8.6
11215,서울특별시 광진구,202506,6272289.0,6240252.0,0.5
11215,서울특별시 광진구,202507,6354755.0,5757358.0,10.4
11215,서울특별시 광진구,202508,6392785.0,5780983.0,10.6
11215,서울특별시 광진구,202509,6940732.0,6213806.0,11.7
11215,서울특별시 광진구,202510,6653270.0,6415328.0,3.7
11215,서울특별시 광진구,202511,6770450.0,5915762.0,14.4
11215,서울특별시 광진구,202512,6578793.0,5882039.0,11.8
11215,서울특별시 광진구,202601,6025294.0,5452427.0,10.5
11215,서울특별시 광진구,202602,5806781.0,5438936.0,6.8
11215,서울특별시 광진구,202603,7602073.0,6905746.0,10.1
11215,서울특별시 광진구,202604,6565788.0,6012543.0,9.2
11215,서울특별시 광진구,202605,7234311.0,7242697.0,-0.1
11215,서울특별시 광진구,202606,6348864.0,6272289.0,1.2
11215,서울특별시 광진구,202607,5931394.0,6354755.0,-6.7
11215,서울특별시 광진구,202608,6057783.0,6392785.0,-5.2
11545,서울특별시 금천구,201801,2424821.0,0.0,
11545,서울특별시 금천구,201802,2204426.0,0.0,
11545,서울특별시 금천구,201803,2652328.0,0.0,
11545,서울특별시 금천구,201804,2359570.0,0.0,
11545,서울특별시 금천구,201805,2480439.0,0.0,
11545,서울특별시 금천구,201806,2373710.0,0.0,
11545,서울특별시 금천구,201807,2716931.0,0.0,
11545,서울특별시 금천구,201808,2505156.0,0.0,
11545,서울특별시 금천구,201809,2597259.0,0.0,
11545,서울특별시 금천구,201810,2705241.0,0.0,
11545,서울특별시 금천구,201811,2440242.0,0.0,
11545,서울특별시 금천구,201812,2420596.0,0.0,
11545,서울특별시 금천구,201901,2317448.0,2424821.0,-4.4
11545,서울특별시 금천구,201902,2003319.0,2204426.0,-9.1
11545,서울특별시 금천구,201903,2566147.0,2652328.0,-3.2
11545,서울특별시 금천구,201904,2037388.0,2359570.0,-13.6
11545,서울특별시 금천구,201905,2231827.0,2480439.0,-10.0
11545,서울특별시 금천구,201906,2202690.0,2373710.0,-7.2
11545,서울특별시 금천구,201907,2556060.0,2716931.0,-5.9
11545,서울특별시 금천구,201908,2505580.0,2505156.0,0.0
11545,서울특별시 금천구,201909,2413761.0,2597259.0,-7.1
11545,서울특별시 금천구,201910,2370784.0,2705241.0,-12.4
11545,서울특별시 금천구,201911,2696211.0,2440242.0,10.5
11545,서울특별시 금천구,201912,2382145.0,2420596.0,-1.6
11545,서울특별시 금천구,202001,2513694.0,2317448.0,8.5
11545,서울특별시 금천구,202002,2082094.0,2003319.0,3.9
11545,서울특별시 금천구,202003,1930747.0,2566147.0,-24.8
11545,서울특별시 금천구,202004,2029060.0,2037388.0,-0.4
11545,서울특별시 금천구,202005,2156234.0,2231827.0,-3.4
11545,서울특별시 금천구,202006,2086373.0,2202690.0,-5.3
11545,서울특별시 금천구,202007,2184868.0,2556060.0,-14.5
11545,서울특별시 금천구,202008,1959903.0,2505580.0,-21.8
11545,서울특별시 금천구,202009,2045801.0,2413761.0,-15.2
11545,서울특별시 금천구,202010,2310574.0,2370784.0,-2.5
11545,서울특별시 금천구,202011,2196429.0,2696211.0,-18.5
11545,서울특별시 금천구,202012,1893429.0,2382145.0,-20.5
11545,서울특별시 금천구,202101,2012205.0,2513694.0,-20.0
11545,서울특별시 금천구,202102,2005387.0,2082094.0,-3.7
11545,서울특별시 금천구,202103,2437417.0,1930747.0,26.2
11545,서울특별시 금천구,202104,2143220.0,2029060.0,5.6
11545,서울특별시 금천구,202105,2275936.0,2156234.0,5.6
11545,서울특별시 금천구,202106,2318423.0,2086373.0,11.1
11545,서울특별시 금천구,202107,2121082.0,2184868.0,-2.9
11545,서울특별시 금천구,202108,2128442.0,1959903.0,8.6
11545,서울특별시 금천구,202109,2281037.0,2045801.0,11.5
11545,서울특별시 금천구,202110,2393314.0,2310574.0,3.6
11545,서울특별시 금천구,202111,2359432.0,2196429.0,7.4
11545,서울특별시 금천구,202112,2200537.0,1893429.0,16.2
11545,서울특별시 금천구,202201,2364986.0,2012205.0,17.5
11545,서울특별시 금천구,202202,1971587.0,2005387.0,-1.7
11545,서울특별시 금천구,202203,2394520.0,2437417.0,-1.8
11545,서울특별시 금천구,202204,2616727.0,2143220.0,22.1
11545,서울특별시 금천구,202205,2631690.0,2275936.0,15.6
11545,서울특별시 금천구,202206,2415670.0,2318423.0,4.2
11545,서울특별시 금천구,202207,2612286.0,2121082.0,23.2
11545,서울특별시 금천구,202208,2430002.0,2128442.0,14.2
11545,서울특별시 금천구,202209,2594924.0,2281037.0,13.8
11545,서울특별시 금천구,202210,2627710.0,2393314.0,9.8
11545,서울특별시 금천구,202211,2485876.0,2359432.0,5.4
11545,서울특별시 금천구,202212,2443629.0,2200537.0,11.0
11545,서울특별시 금천구,202301,2445413.0,2364986.0,3.4
11545,서울특별시 금천구,202302,2369960.0,1971587.0,20.2
11545,서울특별시 금천구,202303,2614687.0,2394520.0,9.2
11545,서울특별시 금천구,202304,2383731.0,2616727.0,-8.9
11545,서울특별시 금천구,202305,2624849.0,2631690.0,-0.2
11545,서울특별시 금천구,202306,2493021.0,2415670.0,3.2
11545,서울특별시 금천구,202307,2491200.0,2612286.0,-4.6
11545,서울특별시 금천구,202308,2383593.0,2430002.0,-1.9
11545,서울특별시 금천구,202309,2425070.0,2594924.0,-6.5
11545,서울특별시 금천구,202310,2456461.0,2627710.0,-6.5
11545,서울특별시 금천구,202311,2399023.0,2485876.0,-3.5
11545,서울특별시 금천구,202312,2431897.0,2443629.0,-0.5
11545,서울특별시 금천구,202401,2510018.0,2445413.0,2.6
11545,서울특별시 금천구,202402,2337568.0,2369960.0,-1.4
11545,서울특별시 금천구,202403,2701252.0,2614687.0,3.3
11545,서울특별시 금천구,202404,2449446.0,2383731.0,2.8
11545,서울특별시 금천구,202405,2456872.0,2624849.0,-6.4
11545,서울특별시 금천구,202406,2379079.0,2493021.0,-4.6
11545,서울특별시 금천구,202407,2591300.0,2491200.0,4.0
11545,서울특별시 금천구,202408,2356125.0,2383593.0,-1.2
11545,서울특별시 금천구,202409,2356221.0,2425070.0,-2.8
