SGG_CD,SGG_NM,BASE_DATE,SGG_NM,COMPT_AMT,COMP_CNT
27110,대구광역시 중구,202509,대구광역시 중구,3727,43
27110,대구광역시 중구,202510,대구광역시 중구,4443,34
27110,대구광역시 중구,202511,대구광역시 중구,3608,29
27110,대구광역시 중구,202512,대구광역시 중구,2421,17
27110,대구광역시 중구,202601,대구광역시 중구,226,2
27110,대구광역시 중구,202603,대구광역시 중구,1149,13
27110,대구광역시 중구,202604,대구광역시 중구,261,5
27110,대구광역시 중구,202605,대구광역시 중구,1505,12
28710,인천광역시 강화군,202501,인천광역시 강화군,48,5
28710,인천광역시 강화군,202502,인천광역시 강화군,1056427,44327
28710,인천광역시 강화군,202503,인천광역시 강화군,1910049,79846
28710,인천광역시 강화군,202504,인천광역시 강화군,1903313,81501
28710,인천광역시 강화군,202505,인천광역시 강화군,2230418,90332
28710,인천광역시 강화군,202506,인천광역시 강화군,1998069,84734
28710,인천광역시 강화군,202507,인천광역시 강화군,3003892,114549
28710,인천광역시 강화군,202508,인천광역시 강화군,4244781,162505
28710,인천광역시 강화군,202509,인천광역시 강화군,2942161,120011
28710,인천광역시 강화군,202510,인천광역시 강화군,3313984,121040
28710,인천광역시 강화군,202511,인천광역시 강화군,2271480,89070
28710,인천광역시 강화군,202512,인천광역시 강화군,1630974,62674
28710,인천광역시 강화군,202601,인천광역시 강화군,1959737,75418
28710,인천광역시 강화군,202602,인천광역시 강화군,2336106,79923
28710,인천광역시 강화군,202603,인천광역시 강화군,1858693,75798
28710,인천광역시 강화군,202604,인천광역시 강화군,2536581,103865
28710,인천광역시 강화군,202605,인천광역시 강화군,5684529,198044
28710,인천광역시 강화군,202606,인천광역시 강화군,1882448,72577
27260,대구광역시 수성구,202501,대구광역시 수성구,151187,5570
27260,대구광역시 수성구,202502,대구광역시 수성구,151633,6076
27260,대구광역시 수성구,202503,대구광역시 수성구,196025,7374
27260,대구광역시 수성구,202504,대구광역시 수성구,171605,6489
27260,대구광역시 수성구,202505,대구광역시 수성구,162499,6191
27260,대구광역시 수성구,202506,대구광역시 수성구,152205,5880
27260,대구광역시 수성구,202507,대구광역시 수성구,345756,13589
27260,대구광역시 수성구,202508,대구광역시 수성구,436065,17684
27260,대구광역시 수성구,202509,대구광역시 수성구,280882,11204
27260,대구광역시 수성구,202510,대구광역시 수성구,160,8
27260,대구광역시 수성구,202511,대구광역시 수성구,5,1
27260,대구광역시 수성구,202512,대구광역시 수성구,37,2
27260,대구광역시 수성구,202601,대구광역시 수성구,87,4
27260,대구광역시 수성구,202602,대구광역시 수성구,154,4
27260,대구광역시 수성구,202603,대구광역시 수성구,201,8
27260,대구광역시 수성구,202604,대구광역시 수성구,384710,14105
27260,대구광역시 수성구,202605,대구광역시 수성구,436012,16824
27260,대구광역시 수성구,202606,대구광역시 수성구,125007,4855
28245,인천광역시 계양구,202501,인천광역시 계양구,70,1
28245,인천광역시 계양구,202502,인천광역시 계양구,5769633,370400
28245,인천광역시 계양구,202503,인천광역시 계양구,9821820,624220
28245,인천광역시 계양구,202504,인천광역시 계양구,9412694,612659
28245,인천광역시 계양구,202505,인천광역시 계양구,9860790,625502
28245,인천광역시 계양구,202506,인천광역시 계양구,9472362,613752
28245,인천광역시 계양구,202507,인천광역시 계양구,12442917,748302
28245,인천광역시 계양구,202508,인천광역시 계양구,13807695,860834
28245,인천광역시 계양구,202509,인천광역시 계양구,11550078,747525
28245,인천광역시 계양구,202510,인천광역시 계양구,10905783,665642
28245,인천광역시 계양구,202511,인천광역시 계양구,8115270,507559
28245,인천광역시 계양구,202512,인천광역시 계양구,7199161,427974
28245,인천광역시 계양구,202601,인천광역시 계양구,8479614,505507
28245,인천광역시 계양구,202602,인천광역시 계양구,8743699,483372
28245,인천광역시 계양구,202603,인천광역시 계양구,7667262,479704
28245,인천광역시 계양구,202604,인천광역시 계양구,9610728,613657
28245,인천광역시 계양구,202605,인천광역시 계양구,17514184,964311
28245,인천광역시 계양구,202606,인천광역시 계양구,5572070,306961
28200,인천광역시 남동구,202501,인천광역시 남동구,2,1
28200,인천광역시 남동구,202502,인천광역시 남동구,11972852,745029
28200,인천광역시 남동구,202503,인천광역시 남동구,20142424,1253087
28200,인천광역시 남동구,202504,인천광역시 남동구,19648356,1256142
28200,인천광역시 남동구,202505,인천광역시 남동구,20642298,1285356
28200,인천광역시 남동구,202506,인천광역시 남동구,19803021,1265678
28200,인천광역시 남동구,202507,인천광역시 남동구,25553978,1525293
28200,인천광역시 남동구,202508,인천광역시 남동구,28615075,1741949
28200,인천광역시 남동구,202509,인천광역시 남동구,23973869,1501831
28200,인천광역시 남동구,202510,인천광역시 남동구,22003341,1311301
28200,인천광역시 남동구,202511,인천광역시 남동구,17125024,1043186
28200,인천광역시 남동구,202512,인천광역시 남동구,14867947,864963
28200,인천광역시 남동구,202601,인천광역시 남동구,17103290,988565
28200,인천광역시 남동구,202602,인천광역시 남동구,18552564,980430
28200,인천광역시 남동구,202603,인천광역시 남동구,15549431,954329
28200,인천광역시 남동구,202604,인천광역시 남동구,19884808,1239748
28200,인천광역시 남동구,202605,인천광역시 남동구,37413080,1986665
28200,인천광역시 남동구,202606,인천광역시 남동구,7682600,467713
28177,인천광역시 미추홀구,202501,인천광역시 미추홀구,22,1
28177,인천광역시 미추홀구,202502,인천광역시 미추홀구,8999418,592993
28177,인천광역시 미추홀구,202503,인천광역시 미추홀구,15222200,1009994
28177,인천광역시 미추홀구,202504,인천광역시 미추홀구,14737789,1009991
28177,인천광역시 미추홀구,202505,인천광역시 미추홀구,15486785,1030691
28177,인천광역시 미추홀구,202506,인천광역시 미추홀구,14839451,1006009
28177,인천광역시 미추홀구,202507,인천광역시 미추홀구,19950969,1242197
28177,인천광역시 미추홀구,202508,인천광역시 미추홀구,21807545,1405009
28177,인천광역시 미추홀구,202509,인천광역시 미추홀구,18815112,1249885
28177,인천광역시 미추홀구,202510,인천광역시 미추홀구,17260087,1097730
28177,인천광역시 미추홀구,202511,인천광역시 미추홀구,12916591,849372
28177,인천광역시 미추홀구,202512,인천광역시 미추홀구,11451709,724689
28177,인천광역시 미추홀구,202601,인천광역시 미추홀구,13054806,821493
28177,인천광역시 미추홀구,202602,인천광역시 미추홀구,14008327,800798
28177,인천광역시 미추홀구,202603,인천광역시 미추홀구,12095932,798345
28177,인천광역시 미추홀구,202604,인천광역시 미추홀구,15149915,1026535
28177,인천광역시 미추홀구,202605,인천광역시 미추홀구,28478790,1639976
28177,인천광역시 미추홀구,202606,인천광역시 미추홀구,8565562,502680
28237,인천광역시 부평구,202502,인천광역시 부평구,10890348,684100
28237,인천광역시 부평구,202503,인천광역시 부평구,18163458,1145651
28237,인천광역시 부평구,202504,인천광역시 부평구,17421812,1134494
28237,인천광역시 부평구,202505,인천광역시 부평구,18378864,1167446
28237,인천광역시 부평구,202506,인천광역시 부평구,17582169,1145599
28237,인천광역시 부평구,202507,인천광역시 부평구,23001064,1401093
28237,인천광역시 부평구,202508,인천광역시 부평구,25944438,1627543
28237,인천광역시 부평구,202509,인천광역시 부평구,21838515,1410016
28237,인천광역시 부평구,202510,인천광역시 부평구,19883560,1212352
28237,인천광역시 부평구,202511,인천광역시 부평구,15112087,945746
28237,인천광역시 부평구,202512,인천광역시 부평구,13452312,796115
28237,인천광역시 부평구,202601,인천광역시 부평구,15629164,926051
28237,인천광역시 부평구,202602,인천광역시 부평구,16442857,897466
28237,인천광역시 부평구,202603,인천광역시 부평구,14104667,884793
28237,인천광역시 부평구,202604,인천광역시 부평구,17721667,1131411
28237,인천광역시 부평구,202605,인천광역시 부평구,32644822,1804776
28237,인천광역시 부평구,202606,인천광역시 부평구,9365643,547079
28185,인천광역시 연수구,202501,인천광역시 연수구,65,11
28185,인천광역시 연수구,202502,인천광역시 연수구,8527083,494382
28185,인천광역시 연수구,202503,인천광역시 연수구,14193500,820223
28185,인천광역시 연수구,202504,인천광역시 연수구,13499491,816910
28185,인천광역시 연수구,202505,인천광역시 연수구,14352641,832083
28185,인천광역시 연수구,202506,인천광역시 연수구,13754321,827015
28185,인천광역시 연수구,202507,인천광역시 연수구,17287347,971674
28185,인천광역시 연수구,202508,인천광역시 연수구,19337753,1096921
28185,인천광역시 연수구,202509,인천광역시 연수구,16498427,976877
28185,인천광역시 연수구,202510,인천광역시 연수구,14892011,836816
28185,인천광역시 연수구,202511,인천광역시 연수구,11816761,683714
28185,인천광역시 연수구,202512,인천광역시 연수구,11106082,595841
28185,인천광역시 연수구,202601,인천광역시 연수구,12695455,677658
28185,인천광역시 연수구,202602,인천광역시 연수구,12727864,626560
28185,인천광역시 연수구,202603,인천광역시 연수구,11490262,641287
28185,인천광역시 연수구,202604,인천광역시 연수구,14241483,829396
28185,인천광역시 연수구,202605,인천광역시 연수구,27852663,1345965
28185,인천광역시 연수구,202606,인천광역시 연수구,8598120,478320
28720,인천광역시 옹진군,202502,인천광역시 옹진군,171589,7286
28720,인천광역시 옹진군,202503,인천광역시 옹진군,330503,13694
28720,인천광역시 옹진군,202504,인천광역시 옹진군,359745,15008
28720,인천광역시 옹진군,202505,인천광역시 옹진군,428480,17344
28720,인천광역시 옹진군,202506,인천광역시 옹진군,408035,17118
28720,인천광역시 옹진군,202507,인천광역시 옹진군,589653,22903
28720,인천광역시 옹진군,202508,인천광역시 옹진군,758939,29562
28720,인천광역시 옹진군,202509,인천광역시 옹진군,547243,22687
28720,인천광역시 옹진군,202510,인천광역시 옹진군,561175,22009
