SGG_CD,SGG_NM,BASE_YM,SIDO_NM,LODG_TOU_NUM_RATE,AVG_LODG_DAYS
51790,강원특별자치도 화천군,202204,화천군,13.8,3.4
51790,강원특별자치도 화천군,202205,화천군,13.4,3.56
51790,강원특별자치도 화천군,202206,화천군,14.8,4.06
51790,강원특별자치도 화천군,202207,화천군,17.1,3.65
51790,강원특별자치도 화천군,202208,화천군,17.7,3.92
51790,강원특별자치도 화천군,202209,화천군,14.3,3.74
51790,강원특별자치도 화천군,202210,화천군,15.1,3.08
51790,강원특별자치도 화천군,202211,화천군,13.6,3.3
51790,강원특별자치도 화천군,202212,화천군,13.9,3.91
51790,강원특별자치도 화천군,202301,화천군,15.6,2.73
51790,강원특별자치도 화천군,202302,화천군,12.5,4.77
51790,강원특별자치도 화천군,202303,화천군,11.1,4.14
51790,강원특별자치도 화천군,202304,화천군,13.6,4.75
51790,강원특별자치도 화천군,202305,화천군,14.4,4.2
51790,강원특별자치도 화천군,202306,화천군,14.4,3.99
51790,강원특별자치도 화천군,202307,화천군,16.7,3.39
51790,강원특별자치도 화천군,202308,화천군,15.3,4.31
51790,강원특별자치도 화천군,202309,화천군,16.1,3.03
51790,강원특별자치도 화천군,202310,화천군,13.7,3.45
51790,강원특별자치도 화천군,202311,화천군,13.4,3.23
51790,강원특별자치도 화천군,202312,화천군,14.4,4.35
51790,강원특별자치도 화천군,202401,화천군,14.8,2.53
51790,강원특별자치도 화천군,202402,화천군,16.3,3.29
51790,강원특별자치도 화천군,202403,화천군,11.4,3.07
51790,강원특별자치도 화천군,202404,화천군,11.8,4.29
51790,강원특별자치도 화천군,202405,화천군,13.7,3.66
51790,강원특별자치도 화천군,202406,화천군,14.4,3.49
51790,강원특별자치도 화천군,202407,화천군,13.5,3.52
51790,강원특별자치도 화천군,202408,화천군,16.4,3.14
51790,강원특별자치도 화천군,202409,화천군,14.3,3.38
51790,강원특별자치도 화천군,202410,화천군,11.6,3.88
51790,강원특별자치도 화천군,202411,화천군,12.8,3.87
51790,강원특별자치도 화천군,202412,화천군,10.6,4.2
51790,강원특별자치도 화천군,202501,화천군,15.2,2.55
51790,강원특별자치도 화천군,202502,화천군,10.9,4.06
51790,강원특별자치도 화천군,202503,화천군,10.7,3.99
51790,강원특별자치도 화천군,202504,화천군,10.5,3.99
51790,강원특별자치도 화천군,202505,화천군,13.2,4.23
51790,강원특별자치도 화천군,202506,화천군,12.0,3.76
51790,강원특별자치도 화천군,202507,화천군,13.7,4.31
51790,강원특별자치도 화천군,202508,화천군,15.7,3.34
51790,강원특별자치도 화천군,202509,화천군,10.5,3.22
51790,강원특별자치도 화천군,202510,화천군,15.7,3.2
51790,강원특별자치도 화천군,202511,화천군,11.5,4.99
51790,강원특별자치도 화천군,202512,화천군,10.8,5.18
51790,강원특별자치도 화천군,202601,화천군,13.2,2.49
51790,강원특별자치도 화천군,202602,화천군,13.7,3.06
51790,강원특별자치도 화천군,202603,화천군,10.0,4.15
51790,강원특별자치도 화천군,202604,화천군,11.1,4.14
51790,강원특별자치도 화천군,202605,화천군,13.3,4.42
51790,강원특별자치도 화천군,202606,화천군,11.5,3.53
51790,강원특별자치도 화천군,202607,화천군,13.9,3.66
51730,강원특별자치도 횡성군,201801,횡성군,17.5,3.11
51730,강원특별자치도 횡성군,201802,횡성군,20.1,2.79
51730,강원특별자치도 횡성군,201803,횡성군,13.4,2.69
51730,강원특별자치도 횡성군,201804,횡성군,11.8,3.59
51730,강원특별자치도 횡성군,201805,횡성군,14.0,3.35
51730,강원특별자치도 횡성군,201806,횡성군,13.6,3.53
51730,강원특별자치도 횡성군,201807,횡성군,17.4,3.4
51730,강원특별자치도 횡성군,201808,횡성군,19.1,3.38
51730,강원특별자치도 횡성군,201809,횡성군,15.6,3.85
51730,강원특별자치도 횡성군,201810,횡성군,11.2,3.21
51730,강원특별자치도 횡성군,201811,횡성군,14.5,3.12
51730,강원특별자치도 횡성군,201812,횡성군,18.9,2.53
51730,강원특별자치도 횡성군,201901,횡성군,14.5,2.51
51730,강원특별자치도 횡성군,201902,횡성군,19.3,2.55
51730,강원특별자치도 횡성군,201903,횡성군,11.9,2.66
51730,강원특별자치도 횡성군,201904,횡성군,10.8,3.8
51730,강원특별자치도 횡성군,201905,횡성군,12.8,3.3
51730,강원특별자치도 횡성군,201906,횡성군,12.7,3.63
51730,강원특별자치도 횡성군,201907,횡성군,15.4,4.01
51730,강원특별자치도 횡성군,201908,횡성군,16.4,3.74
51730,강원특별자치도 횡성군,201909,횡성군,13.0,3.26
51730,강원특별자치도 횡성군,201910,횡성군,12.1,3.12
51730,강원특별자치도 횡성군,201911,횡성군,14.3,3.27
51730,강원특별자치도 횡성군,201912,횡성군,15.3,2.58
51730,강원특별자치도 횡성군,202001,횡성군,17.4,2.63
51730,강원특별자치도 횡성군,202002,횡성군,13.7,2.83
51730,강원특별자치도 횡성군,202003,횡성군,10.2,3.61
51730,강원특별자치도 횡성군,202004,횡성군,11.8,3.93
51730,강원특별자치도 횡성군,202005,횡성군,13.1,3.75
51730,강원특별자치도 횡성군,202006,횡성군,12.0,3.53
51730,강원특별자치도 횡성군,202007,횡성군,14.4,4.46
51730,강원특별자치도 횡성군,202008,횡성군,16.5,4.24
51730,강원특별자치도 횡성군,202009,횡성군,12.8,4.12
51730,강원특별자치도 횡성군,202010,횡성군,13.9,3.17
51730,강원특별자치도 횡성군,202011,횡성군,12.1,4.51
51730,강원특별자치도 횡성군,202012,횡성군,12.9,4.17
51730,강원특별자치도 횡성군,202101,횡성군,11.8,5.06
51730,강원특별자치도 횡성군,202102,횡성군,13.5,6.56
51730,강원특별자치도 횡성군,202103,횡성군,9.3,4.49
51730,강원특별자치도 횡성군,202104,횡성군,11.5,3.65
51730,강원특별자치도 횡성군,202105,횡성군,13.5,5.59
51730,강원특별자치도 횡성군,202106,횡성군,12.8,4.66
51730,강원특별자치도 횡성군,202107,횡성군,16.8,4.41
51730,강원특별자치도 횡성군,202108,횡성군,15.7,2.98
51730,강원특별자치도 횡성군,202109,횡성군,14.9,3.65
51730,강원특별자치도 횡성군,202110,횡성군,14.5,3.48
51730,강원특별자치도 횡성군,202111,횡성군,12.9,2.99
51730,강원특별자치도 횡성군,202112,횡성군,16.0,3.24
51730,강원특별자치도 횡성군,202201,횡성군,19.1,3.68
51730,강원특별자치도 횡성군,202202,횡성군,14.6,3.43
51730,강원특별자치도 횡성군,202203,횡성군,9.8,4.47
51730,강원특별자치도 횡성군,202204,횡성군,13.4,2.87
51730,강원특별자치도 횡성군,202205,횡성군,13.9,3.48
51730,강원특별자치도 횡성군,202206,횡성군,14.2,3.5
51730,강원특별자치도 횡성군,202207,횡성군,17.5,3.19
51730,강원특별자치도 횡성군,202208,횡성군,15.9,2.85
51730,강원특별자치도 횡성군,202209,횡성군,14.9,3.7
51730,강원특별자치도 횡성군,202210,횡성군,15.1,3.72
51730,강원특별자치도 횡성군,202211,횡성군,13.6,3.16
51730,강원특별자치도 횡성군,202212,횡성군,19.0,2.58
51730,강원특별자치도 횡성군,202301,횡성군,19.2,2.72
51730,강원특별자치도 횡성군,202302,횡성군,15.5,3.23
51730,강원특별자치도 횡성군,202303,횡성군,11.1,3.29
51730,강원특별자치도 횡성군,202304,횡성군,14.0,3.43
51730,강원특별자치도 횡성군,202305,횡성군,15.3,3.33
51730,강원특별자치도 횡성군,202306,횡성군,15.3,3.7
51730,강원특별자치도 횡성군,202307,횡성군,17.9,3.4
51730,강원특별자치도 횡성군,202308,횡성군,16.8,3.49
51730,강원특별자치도 횡성군,202309,횡성군,17.0,3.33
51730,강원특별자치도 횡성군,202310,횡성군,13.7,2.95
51730,강원특별자치도 횡성군,202311,횡성군,13.6,3.25
51730,강원특별자치도 횡성군,202312,횡성군,18.1,2.62
51730,강원특별자치도 횡성군,202401,횡성군,15.2,2.69
51730,강원특별자치도 횡성군,202402,횡성군,18.9,2.54
51730,강원특별자치도 횡성군,202403,횡성군,10.5,2.89
51730,강원특별자치도 횡성군,202404,횡성군,11.0,3.39
51730,강원특별자치도 횡성군,202405,횡성군,12.5,4.02
51730,강원특별자치도 횡성군,202406,횡성군,12.9,3.88
51730,강원특별자치도 횡성군,202407,횡성군,14.3,3.36
51730,강원특별자치도 횡성군,202408,횡성군,14.9,3.34
51730,강원특별자치도 횡성군,202409,횡성군,12.9,3.32
51730,강원특별자치도 횡성군,202410,횡성군,10.7,3.24
51730,강원특별자치도 횡성군,202411,횡성군,11.9,4.32
51730,강원특별자치도 횡성군,202412,횡성군,13.0,2.58
51730,강원특별자치도 횡성군,202501,횡성군,15.2,2.65
51730,강원특별자치도 횡성군,202502,횡성군,12.5,2.54
51730,강원특별자치도 횡성군,202503,횡성군,11.0,3.62
51730,강원특별자치도 횡성군,202504,횡성군,9.9,3.65
51730,강원특별자치도 횡성군,202505,횡성군,12.7,4.25
51730,강원특별자치도 횡성군,202506,횡성군,11.0,4.57
51730,강원특별자치도 횡성군,202507,횡성군,13.3,3.62
51730,강원특별자치도 횡성군,202508,횡성군,14.1,2.9
51730,강원특별자치도 횡성군,202509,횡성군,9.7,3.82
51730,강원특별자치도 횡성군,202510,횡성군,13.7,3.8
51730,강원특별자치도 횡성군,202511,횡성군,10.0,3.66
51730,강원특별자치도 횡성군,202512,횡성군,12.8,2.59
51730,강원특별자치도 횡성군,202601,횡성군,13.3,2.51
51730,강원특별자치도 횡성군,202602,횡성군,14.0,2.6
51730,강원특별자치도 횡성군,202603,횡성군,8.9,4.16
51730,강원특별자치도 횡성군,202604,횡성군,10.2,4.07
51730,강원특별자치도 횡성군,202605,횡성군,12.5,4.13
51730,강원특별자치도 횡성군,202606,횡성군,10.3,3.92
51730,강원특별자치도 횡성군,202607,횡성군,13.6,3.48
52790,전북특별자치도 고창군,201801,고창군,15.0,3.01
52790,전북특별자치도 고창군,201802,고창군,19.5,4.0
52790,전북특별자치도 고창군,201803,고창군,11.6,4.02
52790,전북특별자치도 고창군,201804,고창군,10.1,3.45
52790,전북특별자치도 고창군,201805,고창군,11.9,3.42
52790,전북특별자치도 고창군,201806,고창군,11.8,3.41
52790,전북특별자치도 고창군,201807,고창군,12.6,3.23
52790,전북특별자치도 고창군,201808,고창군,14.4,4.04
52790,전북특별자치도 고창군,201809,고창군,14.3,3.92
52790,전북특별자치도 고창군,201810,고창군,10.0,3.61
52790,전북특별자치도 고창군,201811,고창군,12.3,3.26
52790,전북특별자치도 고창군,201812,고창군,13.8,4.1
52790,전북특별자치도 고창군,201901,고창군,10.6,4.04
52790,전북특별자치도 고창군,201902,고창군,19.1,3.71
52790,전북특별자치도 고창군,201903,고창군,11.2,3.93
52790,전북특별자치도 고창군,201904,고창군,10.5,3.71
52790,전북특별자치도 고창군,201905,고창군,11.5,3.73
52790,전북특별자치도 고창군,201906,고창군,12.5,4.13
52790,전북특별자치도 고창군,201907,고창군,12.6,3.74
52790,전북특별자치도 고창군,201908,고창군,14.3,3.7
52790,전북특별자치도 고창군,201909,고창군,13.5,3.78
52790,전북특별자치도 고창군,201910,고창군,9.7,3.94
52790,전북특별자치도 고창군,201911,고창군,12.3,3.69
52790,전북특별자치도 고창군,201912,고창군,12.0,4.21
52790,전북특별자치도 고창군,202001,고창군,17.7,3.12
52790,전북특별자치도 고창군,202002,고창군,10.6,3.92
52790,전북특별자치도 고창군,202003,고창군,9.9,4.1
52790,전북특별자치도 고창군,202004,고창군,11.8,2.58
52790,전북특별자치도 고창군,202005,고창군,12.7,3.34
52790,전북특별자치도 고창군,202006,고창군,11.5,3.18
52790,전북특별자치도 고창군,202007,고창군,12.4,3.92
52790,전북특별자치도 고창군,202008,고창군,13.7,2.78
52790,전북특별자치도 고창군,202009,고창군,13.0,3.52
52790,전북특별자치도 고창군,202010,고창군,12.0,3.97
52790,전북특별자치도 고창군,202011,고창군,11.7,3.79
52790,전북특별자치도 고창군,202012,고창군,11.6,3.14
52790,전북특별자치도 고창군,202101,고창군,10.8,4.76
52790,전북특별자치도 고창군,202102,고창군,14.3,2.74
52790,전북특별자치도 고창군,202103,고창군,9.6,4.55
52790,전북특별자치도 고창군,202104,고창군,10.8,4.72
52790,전북특별자치도 고창군,202105,고창군,11.6,4.17
52790,전북특별자치도 고창군,202106,고창군,10.8,2.56
52790,전북특별자치도 고창군,202107,고창군,12.3,2.65
52790,전북특별자치도 고창군,202108,고창군,12.2,4.19
52790,전북특별자치도 고창군,202109,고창군,12.6,3.98
52790,전북특별자치도 고창군,202110,고창군,10.6,2.77
52790,전북특별자치도 고창군,202111,고창군,12.1,3.0
52790,전북특별자치도 고창군,202112,고창군,12.2,2.7
52790,전북특별자치도 고창군,202201,고창군,16.1,5.01
52790,전북특별자치도 고창군,202202,고창군,11.9,2.77
52790,전북특별자치도 고창군,202203,고창군,9.9,3.89
52790,전북특별자치도 고창군,202204,고창군,11.5,3.0
52790,전북특별자치도 고창군,202205,고창군,11.6,3.42
52790,전북특별자치도 고창군,202206,고창군,12.1,3.03
52790,전북특별자치도 고창군,202207,고창군,12.7,3.26
52790,전북특별자치도 고창군,202208,고창군,12.8,3.28
52790,전북특별자치도 고창군,202209,고창군,12.7,3.27
52790,전북특별자치도 고창군,202210,고창군,10.7,3.3
52790,전북특별자치도 고창군,202211,고창군,12.5,2.98
52790,전북특별자치도 고창군,202212,고창군,16.1,3.53
52790,전북특별자치도 고창군,202301,고창군,18.5,3.81
52790,전북특별자치도 고창군,202302,고창군,12.4,3.72
52790,전북특별자치도 고창군,202303,고창군,12.1,3.39
52790,전북특별자치도 고창군,202304,고창군,11.9,4.06
52790,전북특별자치도 고창군,202305,고창군,13.5,3.57
52790,전북특별자치도 고창군,202306,고창군,12.7,3.59
52790,전북특별자치도 고창군,202307,고창군,15.0,3.35
52790,전북특별자치도 고창군,202308,고창군,14.2,3.41
52790,전북특별자치도 고창군,202309,고창군,17.3,3.41
52790,전북특별자치도 고창군,202310,고창군,11.5,3.18
52790,전북특별자치도 고창군,202311,고창군,13.1,3.01
52790,전북특별자치도 고창군,202312,고창군,16.5,3.58
52790,전북특별자치도 고창군,202401,고창군,11.8,3.76
52790,전북특별자치도 고창군,202402,고창군,18.8,3.87
52790,전북특별자치도 고창군,202403,고창군,10.6,3.6
52790,전북특별자치도 고창군,202404,고창군,10.3,3.61
52790,전북특별자치도 고창군,202405,고창군,11.6,3.27
52790,전북특별자치도 고창군,202406,고창군,11.4,3.26
52790,전북특별자치도 고창군,202407,고창군,11.5,3.46
52790,전북특별자치도 고창군,202408,고창군,13.0,4.04
52790,전북특별자치도 고창군,202409,고창군,12.7,3.46
52790,전북특별자치도 고창군,202410,고창군,9.7,3.59
52790,전북특별자치도 고창군,202411,고창군,11.6,3.39
52790,전북특별자치도 고창군,202412,고창군,11.2,3.41
52790,전북특별자치도 고창군,202501,고창군,15.8,3.39
52790,전북특별자치도 고창군,202502,고창군,10.3,4.13
52790,전북특별자치도 고창군,202503,고창군,11.1,4.2
52790,전북특별자치도 고창군,202504,고창군,9.6,3.93
52790,전북특별자치도 고창군,202505,고창군,11.4,3.88
52790,전북특별자치도 고창군,202506,고창군,10.7,4.02
52790,전북특별자치도 고창군,202507,고창군,12.0,3.54
52790,전북특별자치도 고창군,202508,고창군,12.7,3.94
52790,전북특별자치도 고창군,202509,고창군,9.7,4.54
52790,전북특별자치도 고창군,202510,고창군,13.9,3.73
52790,전북특별자치도 고창군,202511,고창군,10.4,3.82
52790,전북특별자치도 고창군,202512,고창군,11.5,3.76
52790,전북특별자치도 고창군,202601,고창군,11.2,3.87
52790,전북특별자치도 고창군,202602,고창군,15.3,3.47
52790,전북특별자치도 고창군,202603,고창군,9.9,3.83
52790,전북특별자치도 고창군,202604,고창군,9.9,3.68
52790,전북특별자치도 고창군,202605,고창군,11.3,3.47
52790,전북특별자치도 고창군,202606,고창군,10.5,3.46
52790,전북특별자치도 고창군,202607,고창군,11.8,4.03
52190,전북특별자치도 남원시,201801,남원시,19.3,4.05
52190,전북특별자치도 남원시,201802,남원시,25.7,3.87
52190,전북특별자치도 남원시,201803,남원시,16.7,2.99
52190,전북특별자치도 남원시,201804,남원시,15.1,3.63
52190,전북특별자치도 남원시,201805,남원시,16.5,3.44
52190,전북특별자치도 남원시,201806,남원시,15.9,3.61
52190,전북특별자치도 남원시,201807,남원시,18.6,4.13
52190,전북특별자치도 남원시,201808,남원시,21.4,3.83
52190,전북특별자치도 남원시,201809,남원시,21.1,4.51
52190,전북특별자치도 남원시,201810,남원시,14.0,3.27
52190,전북특별자치도 남원시,201811,남원시,16.3,3.59
52190,전북특별자치도 남원시,201812,남원시,17.0,3.56
52190,전북특별자치도 남원시,201901,남원시,13.4,3.08
52190,전북특별자치도 남원시,201902,남원시,23.6,3.93
52190,전북특별자치도 남원시,201903,남원시,15.1,3.44
52190,전북특별자치도 남원시,201904,남원시,14.2,3.64
52190,전북특별자치도 남원시,201905,남원시,15.0,3.06
52190,전북특별자치도 남원시,201906,남원시,15.1,3.57
52190,전북특별자치도 남원시,201907,남원시,17.7,3.36
52190,전북특별자치도 남원시,201908,남원시,20.7,2.94
52190,전북특별자치도 남원시,201909,남원시,19.9,3.56
52190,전북특별자치도 남원시,201910,남원시,14.1,2.95
52190,전북특별자치도 남원시,201911,남원시,15.9,2.88
52190,전북특별자치도 남원시,201912,남원시,14.9,3.16
52190,전북특별자치도 남원시,202001,남원시,21.4,3.55
52190,전북특별자치도 남원시,202002,남원시,12.8,3.76
52190,전북특별자치도 남원시,202003,남원시,11.7,4.39
52190,전북특별자치도 남원시,202004,남원시,14.1,3.89
52190,전북특별자치도 남원시,202005,남원시,15.8,3.57
52190,전북특별자치도 남원시,202006,남원시,14.0,2.61
52190,전북특별자치도 남원시,202007,남원시,17.2,2.62
52190,전북특별자치도 남원시,202008,남원시,20.1,2.6
52190,전북특별자치도 남원시,202009,남원시,17.4,3.74
52190,전북특별자치도 남원시,202010,남원시,16.9,2.8
52190,전북특별자치도 남원시,202011,남원시,14.6,4.38
52190,전북특별자치도 남원시,202012,남원시,14.2,3.9
52190,전북특별자치도 남원시,202101,남원시,13.4,3.68
52190,전북특별자치도 남원시,202102,남원시,18.8,4.5
52190,전북특별자치도 남원시,202103,남원시,12.3,3.49
52190,전북특별자치도 남원시,202104,남원시,15.1,3.98
52190,전북특별자치도 남원시,202105,남원시,15.8,5.59
52190,전북특별자치도 남원시,202106,남원시,14.2,3.08
52190,전북특별자치도 남원시,202107,남원시,18.5,2.61
52190,전북특별자치도 남원시,202108,남원시,18.6,3.05
52190,전북특별자치도 남원시,202109,남원시,18.4,4.07
52190,전북특별자치도 남원시,202110,남원시,15.0,3.39
52190,전북특별자치도 남원시,202111,남원시,16.1,3.57
52190,전북특별자치도 남원시,202112,남원시,15.6,3.94
52190,전북특별자치도 남원시,202201,남원시,20.6,4.34
52190,전북특별자치도 남원시,202202,남원시,15.2,3.91
52190,전북특별자치도 남원시,202203,남원시,12.5,3.68
52190,전북특별자치도 남원시,202204,남원시,15.0,3.46
52190,전북특별자치도 남원시,202205,남원시,14.9,2.89
52190,전북특별자치도 남원시,202206,남원시,15.5,3.36
52190,전북특별자치도 남원시,202207,남원시,17.6,3.13
52190,전북특별자치도 남원시,202208,남원시,18.3,2.91
52190,전북특별자치도 남원시,202209,남원시,18.2,3.42
52190,전북특별자치도 남원시,202210,남원시,14.8,2.9
52190,전북특별자치도 남원시,202211,남원시,15.0,3.19
52190,전북특별자치도 남원시,202212,남원시,16.2,2.98
52190,전북특별자치도 남원시,202301,남원시,19.8,3.03
52190,전북특별자치도 남원시,202302,남원시,13.2,3.45
52190,전북특별자치도 남원시,202303,남원시,12.7,3.17
52190,전북특별자치도 남원시,202304,남원시,14.5,3.51
52190,전북특별자치도 남원시,202305,남원시,14.7,3.45
52190,전북특별자치도 남원시,202306,남원시,14.3,3.24
52190,전북특별자치도 남원시,202307,남원시,17.3,3.56
52190,전북특별자치도 남원시,202308,남원시,17.1,3.13
52190,전북특별자치도 남원시,202309,남원시,21.3,2.79
52190,전북특별자치도 남원시,202310,남원시,14.3,3.6
52190,전북특별자치도 남원시,202311,남원시,15.0,2.89
52190,전북특별자치도 남원시,202312,남원시,16.6,3.1
52190,전북특별자치도 남원시,202401,남원시,12.8,3.97
52190,전북특별자치도 남원시,202402,남원시,20.5,3.63
52190,전북특별자치도 남원시,202403,남원시,11.3,3.22
52190,전북특별자치도 남원시,202404,남원시,12.1,3.52
52190,전북특별자치도 남원시,202405,남원시,12.6,3.26
52190,전북특별자치도 남원시,202406,남원시,12.7,3.22
52190,전북특별자치도 남원시,202407,남원시,13.5,3.87
52190,전북특별자치도 남원시,202408,남원시,15.1,3.29
52190,전북특별자치도 남원시,202409,남원시,14.8,3.24
52190,전북특별자치도 남원시,202410,남원시,11.6,3.09
52190,전북특별자치도 남원시,202411,남원시,13.4,3.09
52190,전북특별자치도 남원시,202412,남원시,12.1,3.13
52190,전북특별자치도 남원시,202501,남원시,16.4,3.43
52190,전북특별자치도 남원시,202502,남원시,11.0,3.63
52190,전북특별자치도 남원시,202503,남원시,12.2,3.4
52190,전북특별자치도 남원시,202504,남원시,12.2,3.75
52190,전북특별자치도 남원시,202505,남원시,13.4,3.5
52190,전북특별자치도 남원시,202506,남원시,11.6,3.27
52190,전북특별자치도 남원시,202507,남원시,13.6,3.33
52190,전북특별자치도 남원시,202508,남원시,14.7,3.28
52190,전북특별자치도 남원시,202509,남원시,11.3,3.42
52190,전북특별자치도 남원시,202510,남원시,16.5,3.1
52190,전북특별자치도 남원시,202511,남원시,12.0,2.78
52190,전북특별자치도 남원시,202512,남원시,12.0,3.43
52190,전북특별자치도 남원시,202601,남원시,11.7,3.92
52190,전북특별자치도 남원시,202602,남원시,15.9,3.5
52190,전북특별자치도 남원시,202603,남원시,10.3,3.09
52190,전북특별자치도 남원시,202604,남원시,12.5,3.75
52190,전북특별자치도 남원시,202605,남원시,13.0,3.38
52190,전북특별자치도 남원시,202606,남원시,11.6,3.17
52190,전북특별자치도 남원시,202607,남원시,13.7,3.36
52130,전북특별자치도 군산시,201801,군산시,17.0,3.34
52130,전북특별자치도 군산시,201802,군산시,20.2,3.38
52130,전북특별자치도 군산시,201803,군산시,14.4,3.38
52130,전북특별자치도 군산시,201804,군산시,14.4,3.14
52130,전북특별자치도 군산시,201805,군산시,15.5,3.2
52130,전북특별자치도 군산시,201806,군산시,15.3,3.23
52130,전북특별자치도 군산시,201807,군산시,16.0,3.39
52130,전북특별자치도 군산시,201808,군산시,17.8,3.41
52130,전북특별자치도 군산시,201809,군산시,17.6,3.33
52130,전북특별자치도 군산시,201810,군산시,14.6,3.14
52130,전북특별자치도 군산시,201811,군산시,16.2,3.09
52130,전북특별자치도 군산시,201812,군산시,16.7,3.41
52130,전북특별자치도 군산시,201901,군산시,14.0,3.31
52130,전북특별자치도 군산시,201902,군산시,19.5,3.17
52130,전북특별자치도 군산시,201903,군산시,14.6,3.35
52130,전북특별자치도 군산시,201904,군산시,13.9,3.3
52130,전북특별자치도 군산시,201905,군산시,15.4,3.16
52130,전북특별자치도 군산시,201906,군산시,15.3,3.11
52130,전북특별자치도 군산시,201907,군산시,16.9,3.25
52130,전북특별자치도 군산시,201908,군산시,17.2,2.96
52130,전북특별자치도 군산시,201909,군산시,17.6,3.11
52130,전북특별자치도 군산시,201910,군산시,14.8,2.96
52130,전북특별자치도 군산시,201911,군산시,16.5,2.84
52130,전북특별자치도 군산시,201912,군산시,15.8,3.13
52130,전북특별자치도 군산시,202001,군산시,17.5,3.47
52130,전북특별자치도 군산시,202002,군산시,14.5,3.71
52130,전북특별자치도 군산시,202003,군산시,14.3,3.66
52130,전북특별자치도 군산시,202004,군산시,15.3,3.47
52130,전북특별자치도 군산시,202005,군산시,16.0,3.47
52130,전북특별자치도 군산시,202006,군산시,15.1,3.73
52130,전북특별자치도 군산시,202007,군산시,17.3,3.76
52130,전북특별자치도 군산시,202008,군산시,18.1,3.88
52130,전북특별자치도 군산시,202009,군산시,17.6,3.9
52130,전북특별자치도 군산시,202010,군산시,17.8,3.8
52130,전북특별자치도 군산시,202011,군산시,14.5,4.01
52130,전북특별자치도 군산시,202012,군산시,15.0,3.89
52130,전북특별자치도 군산시,202101,군산시,14.0,3.67
52130,전북특별자치도 군산시,202102,군산시,17.1,4.05
52130,전북특별자치도 군산시,202103,군산시,13.7,3.66
52130,전북특별자치도 군산시,202104,군산시,15.4,3.47
52130,전북특별자치도 군산시,202105,군산시,15.9,3.61
52130,전북특별자치도 군산시,202106,군산시,15.0,3.54
52130,전북특별자치도 군산시,202107,군산시,16.6,3.53
52130,전북특별자치도 군산시,202108,군산시,16.2,3.81
52130,전북특별자치도 군산시,202109,군산시,16.8,3.57
52130,전북특별자치도 군산시,202110,군산시,15.7,3.73
52130,전북특별자치도 군산시,202111,군산시,16.1,5.52
52130,전북특별자치도 군산시,202112,군산시,16.7,4.04
52130,전북특별자치도 군산시,202201,군산시,18.0,3.8
52130,전북특별자치도 군산시,202202,군산시,15.3,3.44
52130,전북특별자치도 군산시,202203,군산시,14.2,3.57
52130,전북특별자치도 군산시,202204,군산시,16.2,3.26
52130,전북특별자치도 군산시,202205,군산시,16.5,3.71
52130,전북특별자치도 군산시,202206,군산시,17.3,3.58
52130,전북특별자치도 군산시,202207,군산시,16.6,3.84
52130,전북특별자치도 군산시,202208,군산시,16.7,4.04
52130,전북특별자치도 군산시,202209,군산시,17.6,3.8
52130,전북특별자치도 군산시,202210,군산시,16.8,3.46
52130,전북특별자치도 군산시,202211,군산시,15.8,3.78
52130,전북특별자치도 군산시,202212,군산시,17.5,3.94
52130,전북특별자치도 군산시,202301,군산시,17.9,4.03
52130,전북특별자치도 군산시,202302,군산시,15.2,3.61
52130,전북특별자치도 군산시,202303,군산시,15.1,3.73
52130,전북특별자치도 군산시,202304,군산시,16.1,3.23
52130,전북특별자치도 군산시,202305,군산시,16.5,3.11
52130,전북특별자치도 군산시,202306,군산시,15.9,3.18
52130,전북특별자치도 군산시,202307,군산시,16.5,3.23
52130,전북특별자치도 군산시,202308,군산시,16.6,3.26
52130,전북특별자치도 군산시,202309,군산시,19.3,3.49
52130,전북특별자치도 군산시,202310,군산시,16.2,3.13
52130,전북특별자치도 군산시,202311,군산시,15.7,3.36
52130,전북특별자치도 군산시,202312,군산시,17.5,3.45
52130,전북특별자치도 군산시,202401,군산시,13.9,3.57
52130,전북특별자치도 군산시,202402,군산시,18.8,3.78
52130,전북특별자치도 군산시,202403,군산시,13.5,3.8
52130,전북특별자치도 군산시,202404,군산시,13.5,3.41
52130,전북특별자치도 군산시,202405,군산시,14.5,3.62
52130,전북특별자치도 군산시,202406,군산시,14.3,3.62
52130,전북특별자치도 군산시,202407,군산시,14.2,3.23
52130,전북특별자치도 군산시,202408,군산시,15.5,3.87
52130,전북특별자치도 군산시,202409,군산시,15.7,3.63
52130,전북특별자치도 군산시,202410,군산시,14.1,3.06
52130,전북특별자치도 군산시,202411,군산시,15.1,3.51
52130,전북특별자치도 군산시,202412,군산시,13.9,3.18
52130,전북특별자치도 군산시,202501,군산시,15.6,3.43
52130,전북특별자치도 군산시,202502,군산시,13.2,3.5
52130,전북특별자치도 군산시,202503,군산시,14.2,3.67
52130,전북특별자치도 군산시,202504,군산시,13.6,3.57
52130,전북특별자치도 군산시,202505,군산시,15.5,3.51
52130,전북특별자치도 군산시,202506,군산시,13.6,3.38
52130,전북특별자치도 군산시,202507,군산시,14.2,3.54
52130,전북특별자치도 군산시,202508,군산시,15.1,3.52
52130,전북특별자치도 군산시,202509,군산시,13.9,3.49
52130,전북특별자치도 군산시,202510,군산시,16.8,3.52
52130,전북특별자치도 군산시,202511,군산시,13.6,3.29
52130,전북특별자치도 군산시,202512,군산시,13.9,3.24
