조회_SGG_CD,조회_지역,조회기간,DPTR_REGN_NM,DPTR_REGN_DTL_NM,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE,DTL_TOU_NUM,DTL_TOU_NUM_SQRT,DTL_TOU_NUM_RATE
52190,전북특별자치도 남원시,202501-202512,숙박,콘도미니엄,99672,316.0,15.2,18733,137.0,18.8
52190,전북특별자치도 남원시,202501-202512,숙박,모텔,99672,316.0,15.2,22549,150.0,22.6
52190,전북특별자치도 남원시,202501-202512,숙박,기타숙박,99672,316.0,15.2,1387,37.0,1.4
52190,전북특별자치도 남원시,202501-202512,기타관광,교통시설,151412,389.0,23.1,55892,236.0,36.9
52190,전북특별자치도 남원시,202501-202512,기타관광,기타관광,151412,389.0,23.1,95520,309.0,63.1
43130,충청북도 충주시,202501-202512,자연관광,자연경관(산),131906,363.0,5.3,31210,177.0,23.7
43130,충청북도 충주시,202501-202512,자연관광,자연경관(하천/해양),131906,363.0,5.3,14952,122.0,11.3
43130,충청북도 충주시,202501-202512,자연관광,자연공원,131906,363.0,5.3,13877,118.0,10.5
43130,충청북도 충주시,202501-202512,자연관광,자연생태,131906,363.0,5.3,71867,268.0,54.5
43130,충청북도 충주시,202501-202512,역사관광,역사유적지,32628,181.0,1.3,14905,122.0,45.7
43130,충청북도 충주시,202501-202512,역사관광,역사유물,32628,181.0,1.3,559,24.0,1.7
43130,충청북도 충주시,202501-202512,역사관광,종교성지,32628,181.0,1.3,17164,131.0,52.6
43130,충청북도 충주시,202501-202512,체험관광,공예체험,81205,285.0,3.2,182,13.0,0.2
43130,충청북도 충주시,202501-202512,체험관광,농/산/어촌체험,81205,285.0,3.2,8984,95.0,11.1
43130,충청북도 충주시,202501-202512,체험관광,웰니스관광,81205,285.0,3.2,70034,265.0,86.2
43130,충청북도 충주시,202501-202512,체험관광,체험관광기타,81205,285.0,3.2,2005,45.0,2.5
43130,충청북도 충주시,202501-202512,문화관광,랜드마크관광,203695,451.0,8.1,13859,118.0,6.8
43130,충청북도 충주시,202501-202512,문화관광,복합관광시설,203695,451.0,8.1,7147,85.0,3.5
43130,충청북도 충주시,202501-202512,문화관광,테마공원,203695,451.0,8.1,32888,181.0,16.1
43130,충청북도 충주시,202501-202512,문화관광,레저스포츠시설,203695,451.0,8.1,6305,79.0,3.1
43130,충청북도 충주시,202501-202512,문화관광,공연시설,203695,451.0,8.1,19624,140.0,9.6
43130,충청북도 충주시,202501-202512,문화관광,전시시설,203695,451.0,8.1,26929,164.0,13.2
43130,충청북도 충주시,202501-202512,문화관광,도시공원,203695,451.0,8.1,85979,293.0,42.2
43130,충청북도 충주시,202501-202512,문화관광,도시/지역문화관광,203695,451.0,8.1,88,9.0,0.0
43130,충청북도 충주시,202501-202512,문화관광,기타문화관광지,203695,451.0,8.1,10876,104.0,5.3
43130,충청북도 충주시,202501-202512,레저스포츠,항공레저스포츠,557385,747.0,22.2,684,26.0,0.1
43130,충청북도 충주시,202501-202512,레저스포츠,육상레저스포츠,557385,747.0,22.2,517678,719.0,92.9
43130,충청북도 충주시,202501-202512,레저스포츠,수상레저스포츠,557385,747.0,22.2,23192,152.0,4.2
43130,충청북도 충주시,202501-202512,레저스포츠,기타레저스포츠,557385,747.0,22.2,15831,126.0,2.8
43130,충청북도 충주시,202501-202512,쇼핑,쇼핑몰,65315,256.0,2.6,13002,114.0,19.9
43130,충청북도 충주시,202501-202512,쇼핑,시장,65315,256.0,2.6,52313,229.0,80.1
43130,충청북도 충주시,202501-202512,음식,카페/찻집,906933,952.0,36.2,179960,424.0,19.8
43130,충청북도 충주시,202501-202512,음식,간이음식,906933,952.0,36.2,96122,310.0,10.6
43130,충청북도 충주시,202501-202512,음식,외국식,906933,952.0,36.2,57673,240.0,6.4
43130,충청북도 충주시,202501-202512,음식,음식점기타,906933,952.0,36.2,611,25.0,0.1
43130,충청북도 충주시,202501-202512,음식,전문음식,906933,952.0,36.2,110134,332.0,12.1
43130,충청북도 충주시,202501-202512,음식,한식,906933,952.0,36.2,462433,680.0,51.0
43130,충청북도 충주시,202501-202512,숙박,펜션/민박,318240,564.0,12.7,27620,166.0,8.7
43130,충청북도 충주시,202501-202512,숙박,캠핑,318240,564.0,12.7,66042,257.0,20.8
43130,충청북도 충주시,202501-202512,숙박,호텔,318240,564.0,12.7,105702,325.0,33.2
43130,충청북도 충주시,202501-202512,숙박,호스텔,318240,564.0,12.7,1740,42.0,0.5
43130,충청북도 충주시,202501-202512,숙박,콘도미니엄,318240,564.0,12.7,24609,157.0,7.7
43130,충청북도 충주시,202501-202512,숙박,모텔,318240,564.0,12.7,92431,304.0,29.0
43130,충청북도 충주시,202501-202512,숙박,기타숙박,318240,564.0,12.7,96,10.0,0.0
43130,충청북도 충주시,202501-202512,기타관광,교통시설,210528,459.0,8.4,179433,424.0,85.2
43130,충청북도 충주시,202501-202512,기타관광,데이트코스,210528,459.0,8.4,2115,46.0,1.0
43130,충청북도 충주시,202501-202512,기타관광,기타관광,210528,459.0,8.4,28980,170.0,13.8
