조회_SGG_CD,조회_지역,조회기간,BASE_YM,D1,D2,D3,D4,D5,D6,D7,DA,PRE1,PRE2,PRE3,PRE4,PRE5,PRE6,PRE7,PREA,LYD1,LYD2,LYD3,LYD4,LYD5,LYD6,LYD7,LYDA
43130,충청북도 충주시,201801-202608,202205,70.6,16.6,5.0,2.7,1.4,0.7,3.0,100.0,73.3,14.7,4.6,1.9,1.2,0.8,3.4,100.0,-2.7,1.9,0.4,0.8,0.2,-0.1,-0.4,0.0
43130,충청북도 충주시,201801-202608,202206,69.9,16.3,4.9,2.4,2.2,0.8,3.4,100.0,70.2,15.2,4.7,2.4,1.5,0.9,5.2,100.0,-0.3,1.1,0.2,0.0,0.7,-0.1,-1.8,0.0
43130,충청북도 충주시,201801-202608,202207,70.0,17.6,4.5,2.2,1.5,0.8,3.4,100.0,69.5,16.5,4.9,2.3,1.6,1.0,4.3,100.0,0.5,1.1,-0.4,-0.1,-0.1,-0.2,-0.9,0.0
43130,충청북도 충주시,201801-202608,202208,65.8,17.7,6.6,3.9,1.6,0.9,3.5,100.0,67.3,17.2,5.7,2.5,1.7,1.2,4.4,100.0,-1.5,0.5,0.9,1.4,-0.1,-0.3,-0.9,0.0
43130,충청북도 충주시,201801-202608,202209,67.8,18.2,5.7,3.0,1.6,0.7,2.9,100.0,63.8,18.2,6.5,3.7,2.8,1.1,3.9,100.0,4.0,0.0,-0.8,-0.7,-1.2,-0.4,-1.0,0.0
43130,충청북도 충주시,201801-202608,202210,71.6,17.4,4.5,1.9,1.1,0.7,2.8,100.0,70.2,15.9,4.9,2.4,1.6,0.9,4.1,100.0,1.4,1.5,-0.4,-0.5,-0.5,-0.2,-1.3,0.0
43130,충청북도 충주시,201801-202608,202211,70.5,17.1,5.0,2.0,1.3,0.8,3.3,100.0,71.8,15.8,4.3,2.1,1.5,0.9,3.6,100.0,-1.3,1.3,0.7,-0.1,-0.2,-0.1,-0.3,0.0
43130,충청북도 충주시,201801-202608,202212,69.4,16.4,4.7,2.2,2.5,1.0,3.9,100.0,68.8,15.7,5.0,2.7,1.9,0.9,5.0,100.0,0.6,0.7,-0.3,-0.5,0.6,0.1,-1.1,0.0
43130,충청북도 충주시,201801-202608,202301,66.3,18.9,6.2,2.9,1.5,0.9,3.3,100.0,66.7,17.7,5.7,2.3,1.4,0.8,5.3,100.0,-0.4,1.2,0.5,0.6,0.1,0.1,-2.0,0.0
43130,충청북도 충주시,201801-202608,202302,68.5,15.7,5.0,3.5,1.8,1.0,4.4,100.0,70.4,14.6,4.7,2.6,1.8,1.1,4.9,100.0,-1.9,1.1,0.3,0.9,0.0,-0.1,-0.5,0.0
43130,충청북도 충주시,201801-202608,202303,62.0,15.7,5.6,4.8,4.2,1.3,6.4,100.0,57.8,15.1,8.1,5.5,3.0,1.5,9.0,100.0,4.2,0.6,-2.5,-0.7,1.2,-0.2,-2.6,0.0
43130,충청북도 충주시,201801-202608,202304,72.7,16.6,4.1,2.0,1.3,0.6,2.7,100.0,69.9,17.3,4.5,2.1,1.7,0.9,3.6,100.0,2.8,-0.7,-0.4,-0.1,-0.4,-0.3,-0.9,0.0
43130,충청북도 충주시,201801-202608,202305,68.5,18.9,5.2,2.4,1.2,0.7,3.1,100.0,70.6,16.6,5.0,2.7,1.4,0.7,3.0,100.0,-2.1,2.3,0.2,-0.3,-0.2,0.0,0.1,0.0
43130,충청북도 충주시,201801-202608,202306,70.7,15.3,4.3,2.9,2.4,0.8,3.5,100.0,69.9,16.3,4.9,2.4,2.2,0.8,3.4,100.0,0.8,-1.0,-0.6,0.5,0.2,0.0,0.1,0.0
43130,충청북도 충주시,201801-202608,202307,69.4,17.2,4.8,2.5,1.6,0.8,3.7,100.0,70.0,17.6,4.5,2.2,1.5,0.8,3.4,100.0,-0.6,-0.4,0.3,0.3,0.1,0.0,0.3,0.0
43130,충청북도 충주시,201801-202608,202308,65.8,17.5,5.8,3.6,2.7,1.0,3.6,100.0,65.8,17.7,6.6,3.9,1.6,0.9,3.5,100.0,0.0,-0.2,-0.8,-0.3,1.1,0.1,0.1,0.0
43130,충청북도 충주시,201801-202608,202309,66.9,19.6,6.6,2.2,1.7,0.6,2.3,100.0,67.8,18.2,5.7,3.0,1.6,0.7,2.9,100.0,-0.9,1.4,0.9,-0.8,0.1,-0.1,-0.6,0.0
43130,충청북도 충주시,201801-202608,202310,70.9,18.0,4.3,2.0,1.2,0.7,2.9,100.0,71.6,17.4,4.5,1.9,1.1,0.7,2.8,100.0,-0.7,0.6,-0.2,0.1,0.1,0.0,0.1,0.0
43130,충청북도 충주시,201801-202608,202311,71.4,16.7,4.8,2.2,1.3,0.7,3.0,100.0,70.5,17.1,5.0,2.0,1.3,0.8,3.3,100.0,0.9,-0.4,-0.2,0.2,0.0,-0.1,-0.3,0.0
43130,충청북도 충주시,201801-202608,202312,67.9,18.4,5.8,2.4,1.4,0.8,3.4,100.0,69.4,16.4,4.7,2.2,2.5,1.0,3.9,100.0,-1.5,2.0,1.1,0.2,-1.1,-0.2,-0.5,0.0
43130,충청북도 충주시,201801-202608,202401,66.4,15.1,6.3,2.5,3.0,1.0,5.7,100.0,66.3,18.9,6.2,2.9,1.5,0.9,3.3,100.0,0.1,-3.8,0.1,-0.4,1.5,0.1,2.4,0.0
43130,충청북도 충주시,201801-202608,202402,64.9,19.8,6.6,3.0,1.4,0.8,3.6,100.0,68.5,15.7,5.0,3.5,1.8,1.0,4.4,100.0,-3.6,4.1,1.6,-0.5,-0.4,-0.2,-0.8,0.0
43130,충청북도 충주시,201801-202608,202403,62.8,14.8,4.8,4.5,4.8,1.8,6.5,100.0,62.0,15.7,5.6,4.8,4.2,1.3,6.4,100.0,0.8,-0.9,-0.8,-0.3,0.6,0.5,0.1,0.0
43130,충청북도 충주시,201801-202608,202404,70.2,17.6,4.3,2.3,1.5,0.7,3.3,100.0,72.7,16.6,4.1,2.0,1.3,0.6,2.7,100.0,-2.5,1.0,0.2,0.3,0.2,0.1,0.6,0.0
43130,충청북도 충주시,201801-202608,202405,70.2,18.4,4.6,2.1,1.2,0.6,2.8,100.0,68.5,18.9,5.2,2.4,1.2,0.7,3.1,100.0,1.7,-0.5,-0.6,-0.3,0.0,-0.1,-0.3,0.0
43130,충청북도 충주시,201801-202608,202406,72.2,15.5,4.6,2.5,1.5,0.8,3.0,100.0,70.7,15.3,4.3,2.9,2.4,0.8,3.5,100.0,1.5,0.2,0.3,-0.4,-0.9,0.0,-0.5,0.0
43130,충청북도 충주시,201801-202608,202407,68.3,16.9,5.4,2.5,1.5,0.8,4.6,100.0,69.4,17.2,4.8,2.5,1.6,0.8,3.7,100.0,-1.1,-0.3,0.6,0.0,-0.1,0.0,0.9,0.0
43130,충청북도 충주시,201801-202608,202408,69.9,17.8,5.0,2.2,1.4,0.8,2.9,100.0,65.8,17.5,5.8,3.6,2.7,1.0,3.6,100.0,4.1,0.3,-0.8,-1.4,-1.3,-0.2,-0.7,0.0
43130,충청북도 충주시,201801-202608,202409,62.7,18.4,6.4,3.9,3.2,0.9,4.5,100.0,66.9,19.6,6.6,2.2,1.7,0.6,2.3,100.0,-4.2,-1.2,-0.2,1.7,1.5,0.3,2.2,0.0
43130,충청북도 충주시,201801-202608,202410,70.6,16.5,4.5,2.6,1.9,0.7,3.1,100.0,70.9,18.0,4.3,2.0,1.2,0.7,2.9,100.0,-0.3,-1.5,0.2,0.6,0.7,0.0,0.2,0.0
43130,충청북도 충주시,201801-202608,202411,73.0,16.7,3.9,1.8,1.2,0.7,2.7,100.0,71.4,16.7,4.8,2.2,1.3,0.7,3.0,100.0,1.6,0.0,-0.9,-0.4,-0.1,0.0,-0.3,0.0
43130,충청북도 충주시,201801-202608,202412,71.2,15.7,4.8,2.3,1.5,0.8,3.8,100.0,67.9,18.4,5.8,2.4,1.4,0.8,3.4,100.0,3.3,-2.7,-1.0,-0.1,0.1,0.0,0.4,0.0
43130,충청북도 충주시,201801-202608,202501,65.0,18.8,6.6,3.3,1.9,1.1,3.3,100.0,66.4,15.1,6.3,2.5,3.0,1.0,5.7,100.0,-1.4,3.7,0.3,0.8,-1.1,0.1,-2.4,0.0
43130,충청북도 충주시,201801-202608,202502,65.9,14.2,4.6,2.7,5.1,1.0,6.4,100.0,64.9,19.8,6.6,3.0,1.4,0.8,3.6,100.0,1.0,-5.6,-2.0,-0.3,3.7,0.2,2.8,0.0
43130,충청북도 충주시,201801-202608,202503,63.7,15.7,5.4,4.5,3.3,1.2,6.1,100.0,62.8,14.8,4.8,4.5,4.8,1.8,6.5,100.0,0.9,0.9,0.6,0.0,-1.5,-0.6,-0.4,0.0
43130,충청북도 충주시,201801-202608,202504,68.8,16.8,5.1,2.4,2.3,0.8,3.7,100.0,70.2,17.6,4.3,2.3,1.5,0.7,3.3,100.0,-1.4,-0.8,0.8,0.1,0.8,0.1,0.4,0.0
43130,충청북도 충주시,201801-202608,202505,68.5,17.6,5.1,2.5,1.4,0.8,4.0,100.0,70.2,18.4,4.6,2.1,1.2,0.6,2.8,100.0,-1.7,-0.8,0.5,0.4,0.2,0.2,1.2,0.0
43130,충청북도 충주시,201801-202608,202506,70.6,16.6,4.6,2.3,1.5,0.8,3.7,100.0,72.2,15.5,4.6,2.5,1.5,0.8,3.0,100.0,-1.6,1.1,0.0,-0.2,0.0,0.0,0.7,0.0
43130,충청북도 충주시,201801-202608,202507,68.2,17.2,5.5,2.7,1.7,0.9,4.0,100.0,68.3,16.9,5.4,2.5,1.5,0.8,4.6,100.0,-0.1,0.3,0.1,0.2,0.2,0.1,-0.6,0.0
43130,충청북도 충주시,201801-202608,202508,68.2,18.6,4.8,2.2,1.3,0.8,4.1,100.0,69.9,17.8,5.0,2.2,1.4,0.8,2.9,100.0,-1.7,0.8,-0.2,0.0,-0.1,0.0,1.2,0.0
43130,충청북도 충주시,201801-202608,202509,64.6,15.9,5.8,4.5,2.7,1.1,5.4,100.0,62.7,18.4,6.4,3.9,3.2,0.9,4.5,100.0,1.9,-2.5,-0.6,0.6,-0.5,0.2,0.9,0.0
43130,충청북도 충주시,201801-202608,202510,64.7,19.4,6.5,2.9,2.5,1.0,3.0,100.0,70.6,16.5,4.5,2.6,1.9,0.7,3.1,100.0,-5.9,2.9,2.0,0.3,0.6,0.3,-0.1,0.0
43130,충청북도 충주시,201801-202608,202511,72.0,13.8,4.3,2.5,3.1,0.9,3.4,100.0,73.0,16.7,3.9,1.8,1.2,0.7,2.7,100.0,-1.0,-2.9,0.4,0.7,1.9,0.2,0.7,0.0
43130,충청북도 충주시,201801-202608,202512,70.3,16.0,5.0,2.4,1.5,0.8,4.1,100.0,71.2,15.7,4.8,2.3,1.5,0.8,3.8,100.0,-0.9,0.3,0.2,0.1,0.0,0.0,0.3,0.0
43130,충청북도 충주시,201801-202608,202601,70.0,15.6,4.8,2.4,1.7,1.0,4.6,100.0,65.0,18.8,6.6,3.3,1.9,1.1,3.3,100.0,5.0,-3.2,-1.8,-0.9,-0.2,-0.1,1.3,0.0
43130,충청북도 충주시,201801-202608,202602,65.7,19.5,6.1,2.9,1.6,0.9,3.2,100.0,65.9,14.2,4.6,2.7,5.1,1.0,6.4,100.0,-0.2,5.3,1.5,0.2,-3.5,-0.1,-3.2,0.0
43130,충청북도 충주시,201801-202608,202603,59.2,15.4,5.3,5.0,6.0,1.2,7.9,100.0,63.7,15.7,5.4,4.5,3.3,1.2,6.1,100.0,-4.5,-0.3,-0.1,0.5,2.7,0.0,1.8,0.0
43130,충청북도 충주시,201801-202608,202604,71.4,16.3,4.8,2.3,1.3,0.7,3.1,100.0,68.8,16.8,5.1,2.4,2.3,0.8,3.7,100.0,2.6,-0.5,-0.3,-0.1,-1.0,-0.1,-0.6,0.0
43130,충청북도 충주시,201801-202608,202605,69.9,18.4,4.9,2.1,1.5,0.6,2.5,100.0,68.5,17.6,5.1,2.5,1.4,0.8,4.0,100.0,1.4,0.8,-0.2,-0.4,0.1,-0.2,-1.5,0.0
43130,충청북도 충주시,201801-202608,202606,70.3,16.4,4.5,2.8,2.1,0.8,3.2,100.0,70.6,16.6,4.6,2.3,1.5,0.8,3.7,100.0,-0.3,-0.2,-0.1,0.5,0.6,0.0,-0.5,0.0
43130,충청북도 충주시,201801-202608,202607,68.4,18.0,5.7,2.4,1.4,0.8,3.3,100.0,68.2,17.2,5.5,2.7,1.7,0.9,4.0,100.0,0.2,0.8,0.2,-0.3,-0.3,-0.1,-0.7,0.0
43130,충청북도 충주시,201801-202608,202608,68.7,18.1,5.5,2.4,1.4,0.8,3.2,100.0,68.2,18.6,4.8,2.2,1.3,0.8,4.1,100.0,0.5,-0.5,0.7,0.2,0.1,0.0,-0.9,0.0
