_조회_시도,_조회_시군구,_조회_SGG_CD,DPTR_REGN_NM,DPTR_REGN_DTL_NM,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE,DTL_TOU_NUM,DTL_TOU_NUM_SQRT,DTL_TOU_NUM_RATE
경상남도,통영시,48220,도산면,도산면,60276.0,246.0,0.7,60276.0,246.0,100.0
경상남도,통영시,48220,광도면,광도면,203715.0,451.0,2.3,203715.0,451.0,100.0
경상남도,통영시,48220,욕지면,욕지면,4338560.0,2083.0,48.8,4338560.0,2083.0,100.0
경상남도,통영시,48220,한산면,한산면,3593117.0,1896.0,40.4,3593117.0,1896.0,100.0
경상남도,통영시,48220,사량면,사량면,19694.0,140.0,0.2,19694.0,140.0,100.0
경상남도,통영시,48220,도천동,도천동,58402.0,242.0,0.7,58402.0,242.0,100.0
경상남도,통영시,48220,명정동,명정동,50368.0,224.0,0.6,50368.0,224.0,100.0
경상남도,통영시,48220,중앙동,중앙동,92948.0,305.0,1.0,92948.0,305.0,100.0
경상남도,통영시,48220,정량동,정량동,106891.0,327.0,1.2,106891.0,327.0,100.0
경상남도,통영시,48220,북신동,북신동,26344.0,162.0,0.3,26344.0,162.0,100.0
경상남도,통영시,48220,미수동,미수동,32103.0,179.0,0.4,32103.0,179.0,100.0
경상남도,통영시,48220,봉평동,봉평동,86514.0,294.0,1.0,86514.0,294.0,100.0
경상남도,통영시,48220,무전동,무전동,42947.0,207.0,0.5,42947.0,207.0,100.0
경상남도,하동군,48850,하동읍,하동읍,47869.0,219.0,12.7,47869.0,219.0,100.0
경상남도,하동군,48850,화개면,화개면,26962.0,164.0,7.2,26962.0,164.0,100.0
경상남도,하동군,48850,악양면,악양면,13675.0,117.0,3.6,13675.0,117.0,100.0
경상남도,하동군,48850,적량면,적량면,6221.0,79.0,1.7,6221.0,79.0,100.0
경상남도,하동군,48850,횡천면,횡천면,12359.0,111.0,3.3,12359.0,111.0,100.0
경상남도,하동군,48850,고전면,고전면,46339.0,215.0,12.3,46339.0,215.0,100.0
경상남도,하동군,48850,금남면,금남면,58093.0,241.0,15.5,58093.0,241.0,100.0
경상남도,하동군,48850,진교면,진교면,33885.0,184.0,9.0,33885.0,184.0,100.0
경상남도,하동군,48850,양보면,양보면,4855.0,70.0,1.3,4855.0,70.0,100.0
경상남도,하동군,48850,북천면,북천면,9548.0,98.0,2.5,9548.0,98.0,100.0
경상남도,하동군,48850,청암면,청암면,7992.0,89.0,2.1,7992.0,89.0,100.0
경상남도,하동군,48850,옥종면,옥종면,33978.0,184.0,9.0,33978.0,184.0,100.0
경상남도,하동군,48850,금성면,금성면,73970.0,272.0,19.7,73970.0,272.0,100.0
경상남도,함안군,48730,가야읍,가야읍,76992.0,277.0,11.3,76992.0,277.0,100.0
경상남도,함안군,48730,칠원읍,칠원읍,123241.0,351.0,18.0,123241.0,351.0,100.0
경상남도,함안군,48730,함안면,함안면,10987.0,105.0,1.6,10987.0,105.0,100.0
경상남도,함안군,48730,군북면,군북면,178214.0,422.0,26.1,178214.0,422.0,100.0
경상남도,함안군,48730,법수면,법수면,59642.0,244.0,8.7,59642.0,244.0,100.0
경상남도,함안군,48730,대산면,대산면,30464.0,175.0,4.5,30464.0,175.0,100.0
경상남도,함안군,48730,칠서면,칠서면,124825.0,353.0,18.3,124825.0,353.0,100.0
경상남도,함안군,48730,칠북면,칠북면,26447.0,163.0,3.9,26447.0,163.0,100.0
경상남도,함안군,48730,산인면,산인면,49617.0,223.0,7.3,49617.0,223.0,100.0
경상남도,함안군,48730,여항면,여항면,3452.0,59.0,0.5,3452.0,59.0,100.0
경상남도,함양군,48870,함양읍,함양읍,49422.0,222.0,19.4,49422.0,222.0,100.0
경상남도,함양군,48870,마천면,마천면,12550.0,112.0,4.9,12550.0,112.0,100.0
경상남도,함양군,48870,휴천면,휴천면,3162.0,56.0,1.2,3162.0,56.0,100.0
경상남도,함양군,48870,유림면,유림면,9138.0,96.0,3.6,9138.0,96.0,100.0
경상남도,함양군,48870,수동면,수동면,23583.0,154.0,9.3,23583.0,154.0,100.0
경상남도,함양군,48870,지곡면,지곡면,39036.0,198.0,15.4,39036.0,198.0,100.0
경상남도,함양군,48870,안의면,안의면,17384.0,132.0,6.8,17384.0,132.0,100.0
경상남도,함양군,48870,서하면,서하면,15587.0,125.0,6.1,15587.0,125.0,100.0
경상남도,함양군,48870,서상면,서상면,62919.0,251.0,24.8,62919.0,251.0,100.0
경상남도,함양군,48870,백전면,백전면,15799.0,126.0,6.2,15799.0,126.0,100.0
경상남도,함양군,48870,병곡면,병곡면,5570.0,75.0,2.2,5570.0,75.0,100.0
경상남도,합천군,48890,합천읍,합천읍,26492.0,163.0,10.8,26492.0,163.0,100.0
경상남도,합천군,48890,봉산면,봉산면,1757.0,42.0,0.7,1757.0,42.0,100.0
경상남도,합천군,48890,묘산면,묘산면,4732.0,69.0,1.9,4732.0,69.0,100.0
경상남도,합천군,48890,가야면,가야면,71331.0,267.0,29.2,71331.0,267.0,100.0
경상남도,합천군,48890,야로면,야로면,32639.0,181.0,13.4,32639.0,181.0,100.0
경상남도,합천군,48890,율곡면,율곡면,22283.0,149.0,9.1,22283.0,149.0,100.0
경상남도,합천군,48890,초계면,초계면,8379.0,92.0,3.4,8379.0,92.0,100.0
경상남도,합천군,48890,쌍책면,쌍책면,4517.0,67.0,1.8,4517.0,67.0,100.0
경상남도,합천군,48890,덕곡면,덕곡면,4253.0,65.0,1.7,4253.0,65.0,100.0
경상남도,합천군,48890,청덕면,청덕면,15060.0,123.0,6.2,15060.0,123.0,100.0
경상남도,합천군,48890,적중면,적중면,5709.0,76.0,2.3,5709.0,76.0,100.0
경상남도,합천군,48890,대양면,대양면,6976.0,84.0,2.9,6976.0,84.0,100.0
경상남도,합천군,48890,쌍백면,쌍백면,2676.0,52.0,1.1,2676.0,52.0,100.0
경상남도,합천군,48890,삼가면,삼가면,8547.0,92.0,3.5,8547.0,92.0,100.0
경상남도,합천군,48890,가회면,가회면,6435.0,80.0,2.6,6435.0,80.0,100.0
경상남도,합천군,48890,대병면,대병면,9121.0,96.0,3.7,9121.0,96.0,100.0
경상남도,합천군,48890,용주면,용주면,13350.0,116.0,5.5,13350.0,116.0,100.0
제주특별자치도,서귀포시,50130,대정읍,대정읍,4371985.0,2091.0,10.3,4371985.0,2091.0,100.0
제주특별자치도,서귀포시,50130,남원읍,남원읍,2135840.0,1461.0,5.0,2135840.0,1461.0,100.0
제주특별자치도,서귀포시,50130,성산읍,성산읍,5077533.0,2253.0,11.9,5077533.0,2253.0,100.0
제주특별자치도,서귀포시,50130,안덕면,안덕면,4998220.0,2236.0,11.7,4998220.0,2236.0,100.0
제주특별자치도,서귀포시,50130,표선면,표선면,3486211.0,1867.0,8.2,3486211.0,1867.0,100.0
제주특별자치도,서귀포시,50130,송산동,송산동,1525649.0,1235.0,3.6,1525649.0,1235.0,100.0
제주특별자치도,서귀포시,50130,정방동,정방동,1160057.0,1077.0,2.7,1160057.0,1077.0,100.0
제주특별자치도,서귀포시,50130,중앙동,중앙동,1703083.0,1305.0,4.0,1703083.0,1305.0,100.0
제주특별자치도,서귀포시,50130,천지동,천지동,1235144.0,1111.0,2.9,1235144.0,1111.0,100.0
제주특별자치도,서귀포시,50130,효돈동,효돈동,331212.0,576.0,0.8,331212.0,576.0,100.0
제주특별자치도,서귀포시,50130,영천동,영천동,895226.0,946.0,2.1,895226.0,946.0,100.0
제주특별자치도,서귀포시,50130,동홍동,동홍동,652777.0,808.0,1.5,652777.0,808.0,100.0
제주특별자치도,서귀포시,50130,서홍동,서홍동,251480.0,501.0,0.6,251480.0,501.0,100.0
제주특별자치도,서귀포시,50130,대륜동,대륜동,2329061.0,1526.0,5.5,2329061.0,1526.0,100.0
제주특별자치도,서귀포시,50130,대천동,대천동,5454527.0,2335.0,12.8,5454527.0,2335.0,100.0
제주특별자치도,서귀포시,50130,중문동,중문동,3010534.0,1735.0,7.1,3010534.0,1735.0,100.0
제주특별자치도,서귀포시,50130,예래동,예래동,4009978.0,2002.0,9.4,4009978.0,2002.0,100.0
제주특별자치도,제주시,50110,한림읍,한림읍,3225944.0,1796.0,3.7,3225944.0,1796.0,100.0
제주특별자치도,제주시,50110,애월읍,애월읍,6806571.0,2609.0,7.7,6806571.0,2609.0,100.0
제주특별자치도,제주시,50110,구좌읍,구좌읍,4155812.0,2039.0,4.7,4155812.0,2039.0,100.0
제주특별자치도,제주시,50110,조천읍,조천읍,4748678.0,2179.0,5.4,4748678.0,2179.0,100.0
제주특별자치도,제주시,50110,한경면,한경면,1258100.0,1122.0,1.4,1258100.0,1122.0,100.0
제주특별자치도,제주시,50110,추자면,추자면,2887836.0,1699.0,3.3,2887836.0,1699.0,100.0
제주특별자치도,제주시,50110,우도면,우도면,3001687.0,1733.0,3.4,3001687.0,1733.0,100.0
제주특별자치도,제주시,50110,일도1동,일도1동,2193820.0,1481.0,2.5,2193820.0,1481.0,100.0
제주특별자치도,제주시,50110,일도2동,일도2동,1065953.0,1032.0,1.2,1065953.0,1032.0,100.0
제주특별자치도,제주시,50110,이도1동,이도1동,1727530.0,1314.0,2.0,1727530.0,1314.0,100.0
제주특별자치도,제주시,50110,이도2동,이도2동,1665491.0,1291.0,1.9,1665491.0,1291.0,100.0
제주특별자치도,제주시,50110,삼도1동,삼도1동,856128.0,925.0,1.0,856128.0,925.0,100.0
제주특별자치도,제주시,50110,삼도2동,삼도2동,1896943.0,1377.0,2.1,1896943.0,1377.0,100.0
제주특별자치도,제주시,50110,용담1동,용담1동,557327.0,747.0,0.6,557327.0,747.0,100.0
제주특별자치도,제주시,50110,용담2동,용담2동,11596391.0,3405.0,13.1,11596391.0,3405.0,100.0
제주특별자치도,제주시,50110,건입동,건입동,2775368.0,1666.0,3.1,2775368.0,1666.0,100.0
제주특별자치도,제주시,50110,화북동,화북동,813454.0,902.0,0.9,813454.0,902.0,100.0
제주특별자치도,제주시,50110,삼양동,삼양동,862286.0,929.0,1.0,862286.0,929.0,100.0
제주특별자치도,제주시,50110,봉개동,봉개동,570702.0,755.0,0.6,570702.0,755.0,100.0
제주특별자치도,제주시,50110,아라동,아라동,1526238.0,1235.0,1.7,1526238.0,1235.0,100.0
제주특별자치도,제주시,50110,오라동,오라동,1344038.0,1159.0,1.5,1344038.0,1159.0,100.0
제주특별자치도,제주시,50110,연동,연동,15533232.0,3941.0,17.6,15533232.0,3941.0,100.0
제주특별자치도,제주시,50110,노형동,노형동,10654410.0,3264.0,12.1,10654410.0,3264.0,100.0
제주특별자치도,제주시,50110,외도동,외도동,878945.0,938.0,1.0,878945.0,938.0,100.0
제주특별자치도,제주시,50110,이호동,이호동,1522153.0,1234.0,1.7,1522153.0,1234.0,100.0
제주특별자치도,제주시,50110,도두동,도두동,4233047.0,2057.0,4.8,4233047.0,2057.0,100.0
강원특별자치도,강릉시,51150,주문진읍,주문진읍,241132.0,491.0,8.0,241132.0,491.0,100.0
강원특별자치도,강릉시,51150,성산면,성산면,168354.0,410.0,5.6,168354.0,410.0,100.0
강원특별자치도,강릉시,51150,왕산면,왕산면,43537.0,209.0,1.4,43537.0,209.0,100.0
강원특별자치도,강릉시,51150,구정면,구정면,56401.0,237.0,1.9,56401.0,237.0,100.0
강원특별자치도,강릉시,51150,강동면,강동면,321471.0,567.0,10.7,321471.0,567.0,100.0
강원특별자치도,강릉시,51150,옥계면,옥계면,67963.0,261.0,2.3,67963.0,261.0,100.0
강원특별자치도,강릉시,51150,사천면,사천면,112398.0,335.0,3.7,112398.0,335.0,100.0
강원특별자치도,강릉시,51150,연곡면,연곡면,65933.0,257.0,2.2,65933.0,257.0,100.0
강원특별자치도,강릉시,51150,홍제동,홍제동,209596.0,458.0,7.0,209596.0,458.0,100.0
강원특별자치도,강릉시,51150,중앙동,중앙동,135653.0,368.0,4.5,135653.0,368.0,100.0
강원특별자치도,강릉시,51150,옥천동,옥천동,128883.0,359.0,4.3,128883.0,359.0,100.0
강원특별자치도,강릉시,51150,교1동,교1동,147787.0,384.0,4.9,147787.0,384.0,100.0
강원특별자치도,강릉시,51150,교2동,교2동,193623.0,440.0,6.4,193623.0,440.0,100.0
강원특별자치도,강릉시,51150,포남1동,포남1동,96023.0,310.0,3.2,96023.0,310.0,100.0
강원특별자치도,강릉시,51150,포남2동,포남2동,107367.0,328.0,3.6,107367.0,328.0,100.0
강원특별자치도,강릉시,51150,초당동,초당동,214341.0,463.0,7.1,214341.0,463.0,100.0
강원특별자치도,강릉시,51150,송정동,송정동,161516.0,402.0,5.4,161516.0,402.0,100.0
강원특별자치도,강릉시,51150,내곡동,내곡동,55930.0,236.0,1.9,55930.0,236.0,100.0
강원특별자치도,강릉시,51150,강남동,강남동,64733.0,254.0,2.2,64733.0,254.0,100.0
강원특별자치도,강릉시,51150,성덕동,성덕동,73610.0,271.0,2.4,73610.0,271.0,100.0
강원특별자치도,강릉시,51150,경포동,경포동,341852.0,585.0,11.4,341852.0,585.0,100.0
강원특별자치도,고성군,51820,간성읍,간성읍,46186.0,215.0,8.1,46186.0,215.0,100.0
강원특별자치도,고성군,51820,거진읍,거진읍,29757.0,173.0,5.2,29757.0,173.0,100.0
강원특별자치도,고성군,51820,현내면,현내면,36944.0,192.0,6.5,36944.0,192.0,100.0
강원특별자치도,고성군,51820,죽왕면,죽왕면,77394.0,278.0,13.5,77394.0,278.0,100.0
강원특별자치도,고성군,51820,토성면,토성면,376948.0,614.0,65.9,376948.0,614.0,100.0
강원특별자치도,고성군,51820,수동면,수동면,4707.0,69.0,0.8,4707.0,69.0,100.0
강원특별자치도,동해시,51170,천곡동,천곡동,255281.0,505.0,25.3,255281.0,505.0,100.0
강원특별자치도,동해시,51170,송정동,송정동,274595.0,524.0,27.3,274595.0,524.0,100.0
강원특별자치도,동해시,51170,북삼동,북삼동,85298.0,292.0,8.5,85298.0,292.0,100.0
강원특별자치도,동해시,51170,부곡동,부곡동,24751.0,157.0,2.5,24751.0,157.0,100.0
강원특별자치도,동해시,51170,동호동,동호동,10676.0,103.0,1.1,10676.0,103.0,100.0
강원특별자치도,동해시,51170,발한동,발한동,64739.0,254.0,6.4,64739.0,254.0,100.0
강원특별자치도,동해시,51170,묵호동,묵호동,86969.0,295.0,8.6,86969.0,295.0,100.0
강원특별자치도,동해시,51170,북평동,북평동,136057.0,369.0,13.5,136057.0,369.0,100.0
강원특별자치도,동해시,51170,망상동,망상동,52766.0,230.0,5.2,52766.0,230.0,100.0
강원특별자치도,동해시,51170,삼화동,삼화동,16124.0,127.0,1.6,16124.0,127.0,100.0
강원특별자치도,삼척시,51230,도계읍,도계읍,57712.0,240.0,6.3,57712.0,240.0,100.0
강원특별자치도,삼척시,51230,원덕읍,원덕읍,319844.0,566.0,35.0,319844.0,566.0,100.0
강원특별자치도,삼척시,51230,근덕면,근덕면,135667.0,368.0,14.8,135667.0,368.0,100.0
강원특별자치도,삼척시,51230,하장면,하장면,42453.0,206.0,4.6,42453.0,206.0,100.0
강원특별자치도,삼척시,51230,노곡면,노곡면,11418.0,107.0,1.2,11418.0,107.0,100.0
강원특별자치도,삼척시,51230,미로면,미로면,10945.0,105.0,1.2,10945.0,105.0,100.0
강원특별자치도,삼척시,51230,가곡면,가곡면,2854.0,53.0,0.3,2854.0,53.0,100.0
강원특별자치도,삼척시,51230,신기면,신기면,14152.0,119.0,1.5,14152.0,119.0,100.0
강원특별자치도,삼척시,51230,남양동,남양동,63296.0,252.0,6.9,63296.0,252.0,100.0
강원특별자치도,삼척시,51230,교동,교동,167568.0,409.0,18.3,167568.0,409.0,100.0
강원특별자치도,삼척시,51230,정라동,정라동,49394.0,222.0,5.4,49394.0,222.0,100.0
강원특별자치도,삼척시,51230,성내동,성내동,39749.0,199.0,4.3,39749.0,199.0,100.0
강원특별자치도,속초시,51210,영랑동,영랑동,135914.0,369.0,5.4,135914.0,369.0,100.0
강원특별자치도,속초시,51210,동명동,동명동,139488.0,373.0,5.6,139488.0,373.0,100.0
강원특별자치도,속초시,51210,금호동,금호동,260127.0,510.0,10.4,260127.0,510.0,100.0
강원특별자치도,속초시,51210,교동,교동,101012.0,318.0,4.0,101012.0,318.0,100.0
강원특별자치도,속초시,51210,노학동,노학동,613602.0,783.0,24.4,613602.0,783.0,100.0
강원특별자치도,속초시,51210,조양동,조양동,393120.0,627.0,15.6,393120.0,627.0,100.0
강원특별자치도,속초시,51210,청호동,청호동,262203.0,512.0,10.4,262203.0,512.0,100.0
강원특별자치도,속초시,51210,대포동,대포동,607698.0,780.0,24.2,607698.0,780.0,100.0
강원특별자치도,양구군,51800,양구읍,양구읍,63762.0,253.0,28.4,63762.0,253.0,100.0
강원특별자치도,양구군,51800,_,_,16005.0,127.0,7.1,16005.0,127.0,100.0
강원특별자치도,양구군,51800,국토정중앙면,국토정중앙면,43678.0,209.0,19.5,43678.0,209.0,100.0
강원특별자치도,양구군,51800,동면,동면,22599.0,150.0,10.1,22599.0,150.0,100.0
강원특별자치도,양구군,51800,방산면,방산면,11924.0,109.0,5.3,11924.0,109.0,100.0
강원특별자치도,양구군,51800,해안면,해안면,66387.0,258.0,29.6,66387.0,258.0,100.0
강원특별자치도,양양군,51830,양양읍,양양읍,131367.0,362.0,14.6,131367.0,362.0,100.0
강원특별자치도,양양군,51830,서면,서면,266001.0,516.0,29.7,266001.0,516.0,100.0
강원특별자치도,양양군,51830,손양면,손양면,112147.0,335.0,12.5,112147.0,335.0,100.0
강원특별자치도,양양군,51830,현북면,현북면,52336.0,229.0,5.8,52336.0,229.0,100.0
강원특별자치도,양양군,51830,현남면,현남면,134589.0,367.0,15.0,134589.0,367.0,100.0
강원특별자치도,양양군,51830,강현면,강현면,200325.0,448.0,22.3,200325.0,448.0,100.0
강원특별자치도,영월군,51750,영월읍,영월읍,87185.0,295.0,35.6,87185.0,295.0,100.0
강원특별자치도,영월군,51750,상동읍,상동읍,16606.0,129.0,6.8,16606.0,129.0,100.0
강원특별자치도,영월군,51750,_,_,3015.0,55.0,1.2,3015.0,55.0,100.0
강원특별자치도,영월군,51750,산솔면,산솔면,8512.0,92.0,3.5,8512.0,92.0,100.0
강원특별자치도,영월군,51750,김삿갓면,김삿갓면,16171.0,127.0,6.6,16171.0,127.0,100.0
강원특별자치도,영월군,51750,북면,북면,12380.0,111.0,5.1,12380.0,111.0,100.0
강원특별자치도,영월군,51750,남면,남면,24534.0,157.0,10.0,24534.0,157.0,100.0
강원특별자치도,영월군,51750,한반도면,한반도면,40436.0,201.0,16.5,40436.0,201.0,100.0
강원특별자치도,영월군,51750,주천면,주천면,24668.0,157.0,10.1,24668.0,157.0,100.0
강원특별자치도,영월군,51750,무릉도원면,무릉도원면,11345.0,107.0,4.6,11345.0,107.0,100.0
강원특별자치도,원주시,51130,문막읍,문막읍,176700.0,420.0,8.9,176700.0,420.0,100.0
강원특별자치도,원주시,51130,소초면,소초면,74203.0,272.0,3.7,74203.0,272.0,100.0
강원특별자치도,원주시,51130,호저면,호저면,70542.0,266.0,3.5,70542.0,266.0,100.0
강원특별자치도,원주시,51130,지정면,지정면,245307.0,495.0,12.3,245307.0,495.0,100.0
강원특별자치도,원주시,51130,부론면,부론면,42857.0,207.0,2.1,42857.0,207.0,100.0
강원특별자치도,원주시,51130,귀래면,귀래면,17560.0,133.0,0.9,17560.0,133.0,100.0
강원특별자치도,원주시,51130,흥업면,흥업면,162953.0,404.0,8.2,162953.0,404.0,100.0
강원특별자치도,원주시,51130,판부면,판부면,41594.0,204.0,2.1,41594.0,204.0,100.0
강원특별자치도,원주시,51130,신림면,신림면,66851.0,259.0,3.4,66851.0,259.0,100.0
강원특별자치도,원주시,51130,중앙동,중앙동,64947.0,255.0,3.3,64947.0,255.0,100.0
강원특별자치도,원주시,51130,원인동,원인동,16181.0,127.0,0.8,16181.0,127.0,100.0
강원특별자치도,원주시,51130,개운동,개운동,26086.0,162.0,1.3,26086.0,162.0,100.0
강원특별자치도,원주시,51130,명륜1동,명륜1동,51227.0,226.0,2.6,51227.0,226.0,100.0
강원특별자치도,원주시,51130,명륜2동,명륜2동,43084.0,208.0,2.2,43084.0,208.0,100.0
강원특별자치도,원주시,51130,단구동,단구동,91586.0,303.0,4.6,91586.0,303.0,100.0
강원특별자치도,원주시,51130,일산동,일산동,63355.0,252.0,3.2,63355.0,252.0,100.0
강원특별자치도,원주시,51130,학성동,학성동,17677.0,133.0,0.9,17677.0,133.0,100.0
강원특별자치도,원주시,51130,단계동,단계동,168283.0,410.0,8.4,168283.0,410.0,100.0
강원특별자치도,원주시,51130,우산동,우산동,105871.0,325.0,5.3,105871.0,325.0,100.0
강원특별자치도,원주시,51130,태장1동,태장1동,17807.0,133.0,0.9,17807.0,133.0,100.0
강원특별자치도,원주시,51130,태장2동,태장2동,80222.0,283.0,4.0,80222.0,283.0,100.0
강원특별자치도,원주시,51130,봉산동,봉산동,19821.0,141.0,1.0,19821.0,141.0,100.0
강원특별자치도,원주시,51130,행구동,행구동,32028.0,179.0,1.6,32028.0,179.0,100.0
강원특별자치도,원주시,51130,무실동,무실동,171013.0,414.0,8.6,171013.0,414.0,100.0
강원특별자치도,원주시,51130,반곡관설동,반곡관설동,127372.0,357.0,6.4,127372.0,357.0,100.0
강원특별자치도,인제군,51810,인제읍,인제읍,106034.0,326.0,22.7,106034.0,326.0,100.0
강원특별자치도,인제군,51810,남면,남면,60365.0,246.0,12.9,60365.0,246.0,100.0
강원특별자치도,인제군,51810,북면,북면,108459.0,329.0,23.2,108459.0,329.0,100.0
강원특별자치도,인제군,51810,기린면,기린면,65154.0,255.0,13.9,65154.0,255.0,100.0
강원특별자치도,인제군,51810,서화면,서화면,24983.0,158.0,5.3,24983.0,158.0,100.0
강원특별자치도,인제군,51810,상남면,상남면,102586.0,320.0,21.9,102586.0,320.0,100.0
강원특별자치도,정선군,51770,정선읍,정선읍,60084.0,245.0,10.8,60084.0,245.0,100.0
강원특별자치도,정선군,51770,고한읍,고한읍,132720.0,364.0,23.9,132720.0,364.0,100.0
강원특별자치도,정선군,51770,사북읍,사북읍,95489.0,309.0,17.2,95489.0,309.0,100.0
강원특별자치도,정선군,51770,신동읍,신동읍,54736.0,234.0,9.9,54736.0,234.0,100.0
강원특별자치도,정선군,51770,남면,남면,43157.0,208.0,7.8,43157.0,208.0,100.0
강원특별자치도,정선군,51770,북평면,북평면,30836.0,176.0,5.6,30836.0,176.0,100.0
강원특별자치도,정선군,51770,임계면,임계면,66013.0,257.0,11.9,66013.0,257.0,100.0
강원특별자치도,정선군,51770,화암면,화암면,36428.0,191.0,6.6,36428.0,191.0,100.0
강원특별자치도,정선군,51770,여량면,여량면,35294.0,188.0,6.4,35294.0,188.0,100.0
강원특별자치도,철원군,51780,철원읍,철원읍,33581.0,183.0,8.8,33581.0,183.0,100.0
강원특별자치도,철원군,51780,김화읍,김화읍,61413.0,248.0,16.0,61413.0,248.0,100.0
강원특별자치도,철원군,51780,갈말읍,갈말읍,68467.0,262.0,17.8,68467.0,262.0,100.0
강원특별자치도,철원군,51780,동송읍,동송읍,83684.0,289.0,21.8,83684.0,289.0,100.0
강원특별자치도,철원군,51780,서면,서면,44584.0,211.0,11.6,44584.0,211.0,100.0
강원특별자치도,철원군,51780,근남면,근남면,86403.0,294.0,22.5,86403.0,294.0,100.0
강원특별자치도,철원군,51780,근북면,근북면,2058.0,45.0,0.5,2058.0,45.0,100.0
강원특별자치도,철원군,51780,근동면,근동면,1817.0,43.0,0.5,1817.0,43.0,100.0
강원특별자치도,철원군,51780,원동면,원동면,152.0,12.0,0.0,152.0,12.0,100.0
강원특별자치도,철원군,51780,원남면,원남면,1464.0,38.0,0.4,1464.0,38.0,100.0
강원특별자치도,철원군,51780,임남면,임남면,11.0,3.0,0.0,11.0,3.0,100.0
강원특별자치도,춘천시,51110,신북읍,신북읍,116107.0,341.0,1.8,116107.0,341.0,100.0
강원특별자치도,춘천시,51110,동면,동면,295614.0,544.0,4.5,295614.0,544.0,100.0
강원특별자치도,춘천시,51110,동산면,동산면,103564.0,322.0,1.6,103564.0,322.0,100.0
강원특별자치도,춘천시,51110,신동면,신동면,555969.0,746.0,8.4,555969.0,746.0,100.0
강원특별자치도,춘천시,51110,남면,남면,140542.0,375.0,2.1,140542.0,375.0,100.0
강원특별자치도,춘천시,51110,서면,서면,568297.0,754.0,8.6,568297.0,754.0,100.0
강원특별자치도,춘천시,51110,사북면,사북면,32413.0,180.0,0.5,32413.0,180.0,100.0
강원특별자치도,춘천시,51110,북산면,북산면,10269.0,101.0,0.2,10269.0,101.0,100.0
강원특별자치도,춘천시,51110,동내면,동내면,121540.0,349.0,1.8,121540.0,349.0,100.0
강원특별자치도,춘천시,51110,남산면,남산면,2603515.0,1614.0,39.5,2603515.0,1614.0,100.0
강원특별자치도,춘천시,51110,교동,교동,35599.0,189.0,0.5,35599.0,189.0,100.0
강원특별자치도,춘천시,51110,조운동,조운동,97401.0,312.0,1.5,97401.0,312.0,100.0
강원특별자치도,춘천시,51110,약사명동,약사명동,112451.0,335.0,1.7,112451.0,335.0,100.0
강원특별자치도,춘천시,51110,근화동,근화동,290352.0,539.0,4.4,290352.0,539.0,100.0
강원특별자치도,춘천시,51110,소양동,소양동,58335.0,242.0,0.9,58335.0,242.0,100.0
강원특별자치도,춘천시,51110,후평1동,후평1동,138394.0,372.0,2.1,138394.0,372.0,100.0
강원특별자치도,춘천시,51110,후평2동,후평2동,72274.0,269.0,1.1,72274.0,269.0,100.0
강원특별자치도,춘천시,51110,후평3동,후평3동,57336.0,239.0,0.9,57336.0,239.0,100.0
강원특별자치도,춘천시,51110,효자1동,효자1동,19780.0,141.0,0.3,19780.0,141.0,100.0
강원특별자치도,춘천시,51110,효자2동,효자2동,272076.0,522.0,4.1,272076.0,522.0,100.0
강원특별자치도,춘천시,51110,효자3동,효자3동,131004.0,362.0,2.0,131004.0,362.0,100.0
강원특별자치도,춘천시,51110,석사동,석사동,171365.0,414.0,2.6,171365.0,414.0,100.0
강원특별자치도,춘천시,51110,퇴계동,퇴계동,164252.0,405.0,2.5,164252.0,405.0,100.0
강원특별자치도,춘천시,51110,강남동,강남동,340143.0,583.0,5.2,340143.0,583.0,100.0
강원특별자치도,춘천시,51110,신사우동,신사우동,75009.0,274.0,1.1,75009.0,274.0,100.0
강원특별자치도,태백시,51190,황지동,황지동,31031.0,176.0,12.9,31031.0,176.0,100.0
강원특별자치도,태백시,51190,황연동,황연동,31192.0,177.0,13.0,31192.0,177.0,100.0
강원특별자치도,태백시,51190,삼수동,삼수동,76528.0,277.0,31.9,76528.0,277.0,100.0
강원특별자치도,태백시,51190,상장동,상장동,34256.0,185.0,14.3,34256.0,185.0,100.0
강원특별자치도,태백시,51190,문곡소도동,문곡소도동,28418.0,169.0,11.8,28418.0,169.0,100.0
강원특별자치도,태백시,51190,장성동,장성동,14092.0,119.0,5.9,14092.0,119.0,100.0
강원특별자치도,태백시,51190,구문소동,구문소동,17618.0,133.0,7.3,17618.0,133.0,100.0
강원특별자치도,태백시,51190,철암동,철암동,7007.0,84.0,2.9,7007.0,84.0,100.0
강원특별자치도,평창군,51760,평창읍,평창읍,50613.0,225.0,3.2,50613.0,225.0,100.0
강원특별자치도,평창군,51760,미탄면,미탄면,17462.0,132.0,1.1,17462.0,132.0,100.0
강원특별자치도,평창군,51760,방림면,방림면,39422.0,199.0,2.5,39422.0,199.0,100.0
강원특별자치도,평창군,51760,대화면,대화면,62991.0,251.0,4.0,62991.0,251.0,100.0
강원특별자치도,평창군,51760,봉평면,봉평면,252750.0,503.0,15.9,252750.0,503.0,100.0
강원특별자치도,평창군,51760,용평면,용평면,180541.0,425.0,11.4,180541.0,425.0,100.0
강원특별자치도,평창군,51760,진부면,진부면,217168.0,466.0,13.7,217168.0,466.0,100.0
