R:기초단체,R:광역단체,R:기준연월,C:숙박일수,C:방문자유형별,V:관광객수,V:숙박자수,V:숙박체류시간
고창군,전북특별자치도,202608,1박,외국인(c),126.0,3.63,6060.27
고창군,전북특별자치도,202608,1박,외지인(b),53159.0,2.61,1720747.68
고창군,전북특별자치도,202608,2박,외국인(c),37.0,3.63,2659.07
고창군,전북특별자치도,202608,2박,외지인(b),15176.0,2.61,861027.89
고창군,전북특별자치도,202608,3박,외국인(c),22.0,3.63,4300.79
고창군,전북특별자치도,202608,3박,외지인(b),4469.0,2.61,830845.68
고창군,전북특별자치도,202608,4박,외국인(c),22.0,3.63,5911.34
고창군,전북특별자치도,202608,4박,외지인(b),1364.0,2.61,602151.94
고창군,전북특별자치도,202608,5박,외국인(c),8.0,3.63,4169.87
고창군,전북특별자치도,202608,5박,외지인(b),760.0,2.61,554268.48
고창군,전북특별자치도,202608,6박,외국인(c),8.0,3.63,5630.89
고창군,전북특별자치도,202608,6박,외지인(b),729.0,2.61,698432.84
고창군,전북특별자치도,202608,7박이상,외국인(c),33.0,3.63,36156.07
고창군,전북특별자치도,202608,7박이상,외지인(b),2075.0,2.61,4330666.96
고창군,전북특별자치도,202608,무박,외국인(c),1022.0,0.0,6157.01
고창군,전북특별자치도,202608,무박,외지인(b),577927.0,0.0,1919717.1
고흥군,전남광주통합특별시,202608,1박,외국인(c),59.0,4.1,2233.78
고흥군,전남광주통합특별시,202608,1박,외지인(b),63499.0,2.68,1929214.68
고흥군,전남광주통합특별시,202608,2박,외국인(c),41.0,4.1,2784.21
고흥군,전남광주통합특별시,202608,2박,외지인(b),22094.0,2.68,1183106.68
고흥군,전남광주통합특별시,202608,3박,외국인(c),23.0,4.1,3689.14
고흥군,전남광주통합특별시,202608,3박,외지인(b),6727.0,2.68,1161110.59
고흥군,전남광주통합특별시,202608,4박,외국인(c),13.0,4.1,4161.73
고흥군,전남광주통합특별시,202608,4박,외지인(b),2743.0,2.68,1042560.41
고흥군,전남광주통합특별시,202608,5박,외국인(c),12.0,4.1,6079.08
고흥군,전남광주통합특별시,202608,5박,외지인(b),1097.0,2.68,776769.6
고흥군,전남광주통합특별시,202608,6박,외국인(c),9.0,4.1,5948.94
고흥군,전남광주통합특별시,202608,6박,외지인(b),559.0,2.68,594990.56
고흥군,전남광주통합특별시,202608,7박이상,외국인(c),29.0,4.1,33263.5
고흥군,전남광주통합특별시,202608,7박이상,외지인(b),2802.0,2.68,6315459.37
고흥군,전남광주통합특별시,202608,무박,외국인(c),644.0,0.0,4716.48
고흥군,전남광주통합특별시,202608,무박,외지인(b),361527.0,0.0,1730693.37
곡성군,전남광주통합특별시,202608,1박,외국인(c),17.0,3.83,933.64
곡성군,전남광주통합특별시,202608,1박,외지인(b),24818.0,2.7,965446.97
곡성군,전남광주통합특별시,202608,2박,외국인(c),13.0,3.83,1001.45
곡성군,전남광주통합특별시,202608,2박,외지인(b),7370.0,2.7,462051.14
곡성군,전남광주통합특별시,202608,3박,외국인(c),4.0,3.83,775.75
곡성군,전남광주통합특별시,202608,3박,외지인(b),2551.0,2.7,534396.92
곡성군,전남광주통합특별시,202608,4박,외국인(c),1.0,3.83,479.02
곡성군,전남광주통합특별시,202608,4박,외지인(b),1166.0,2.7,490483.67
곡성군,전남광주통합특별시,202608,5박,외국인(c),1.0,3.83,457.69
곡성군,전남광주통합특별시,202608,5박,외지인(b),681.0,2.7,451858.94
곡성군,전남광주통합특별시,202608,6박,외국인(c),1.0,3.83,647.91
곡성군,전남광주통합특별시,202608,6박,외지인(b),307.0,2.7,326277.38
곡성군,전남광주통합특별시,202608,7박이상,외국인(c),9.0,3.83,11000.79
곡성군,전남광주통합특별시,202608,7박이상,외지인(b),1071.0,2.7,2258992.72
곡성군,전남광주통합특별시,202608,무박,외국인(c),208.0,0.0,1155.66
곡성군,전남광주통합특별시,202608,무박,외지인(b),337218.0,0.0,1131153.78
공주시,충청남도,202608,1박,외국인(c),196.0,3.34,6180.39
공주시,충청남도,202608,1박,외지인(b),142912.0,2.56,4615791.47
공주시,충청남도,202608,2박,외국인(c),74.0,3.34,4258.44
공주시,충청남도,202608,2박,외지인(b),30996.0,2.56,1960281.82
공주시,충청남도,202608,3박,외국인(c),39.0,3.34,5629.73
공주시,충청남도,202608,3박,외지인(b),17057.0,2.56,3007960.79
공주시,충청남도,202608,4박,외국인(c),15.0,3.34,4825.68
공주시,충청남도,202608,4박,외지인(b),4466.0,2.56,2054258.05
공주시,충청남도,202608,5박,외국인(c),10.0,3.34,5893.51
공주시,충청남도,202608,5박,외지인(b),1842.0,2.56,1463438.97
공주시,충청남도,202608,6박,외국인(c),9.0,3.34,6227.38
공주시,충청남도,202608,6박,외지인(b),1004.0,2.56,1237637.15
공주시,충청남도,202608,7박이상,외국인(c),38.0,3.34,42025.34
공주시,충청남도,202608,7박이상,외지인(b),3759.0,2.56,8347007.8
공주시,충청남도,202608,무박,외국인(c),2931.0,0.0,13605.72
공주시,충청남도,202608,무박,외지인(b),1988314.0,0.0,6070394.66
과천시,경기도,202608,1박,외국인(c),145.0,3.68,6130.37
과천시,경기도,202608,1박,외지인(b),23635.0,3.16,1788099.33
과천시,경기도,202608,2박,외국인(c),56.0,3.68,3926.28
과천시,경기도,202608,2박,외지인(b),5753.0,3.16,685035.76
과천시,경기도,202608,3박,외국인(c),33.0,3.68,6043.81
과천시,경기도,202608,3박,외지인(b),2955.0,3.16,893082.07
과천시,경기도,202608,4박,외국인(c),16.0,3.68,5420.66
과천시,경기도,202608,4박,외지인(b),1574.0,3.16,869228.37
과천시,경기도,202608,5박,외국인(c),15.0,3.68,7317.06
과천시,경기도,202608,5박,외지인(b),1038.0,3.16,919326.05
과천시,경기도,202608,6박,외국인(c),6.0,3.68,3439.05
과천시,경기도,202608,6박,외지인(b),689.0,3.16,748596.29
과천시,경기도,202608,7박이상,외국인(c),44.0,3.68,50175.69
과천시,경기도,202608,7박이상,외지인(b),3595.0,3.16,6978347.7
과천시,경기도,202608,무박,외국인(c),4190.0,0.0,19362.98
과천시,경기도,202608,무박,외지인(b),1586041.0,0.0,3911889.8
관악구,서울특별시,202608,1박,외국인(c),3091.0,3.49,92740.8
관악구,서울특별시,202608,1박,외지인(b),239819.0,2.96,12890123.42
관악구,서울특별시,202608,2박,외국인(c),1652.0,3.49,73214.93
관악구,서울특별시,202608,2박,외지인(b),53242.0,2.96,5453675.03
관악구,서울특별시,202608,3박,외국인(c),1072.0,3.49,120674.95
관악구,서울특별시,202608,3박,외지인(b),22464.0,2.96,6295168.6
관악구,서울특별시,202608,4박,외국인(c),721.0,3.49,160370.49
관악구,서울특별시,202608,4박,외지인(b),12037.0,2.96,6207682.63
관악구,서울특별시,202608,5박,외국인(c),422.0,3.49,159053.63
관악구,서울특별시,202608,5박,외지인(b),7955.0,2.96,6331131.57
관악구,서울특별시,202608,6박,외국인(c),212.0,3.49,125034.23
관악구,서울특별시,202608,6박,외지인(b),6688.0,2.96,6842592.92
관악구,서울특별시,202608,7박이상,외국인(c),444.0,3.49,537095.4
관악구,서울특별시,202608,7박이상,외지인(b),25288.0,2.96,48405150.68
관악구,서울특별시,202608,무박,외국인(c),24353.0,0.0,144341.93
관악구,서울특별시,202608,무박,외지인(b),4927885.0,0.0,13745406.2
광명시,경기도,202608,1박,외국인(c),815.0,3.2,21254.65
광명시,경기도,202608,1박,외지인(b),103818.0,2.95,5880925.61
광명시,경기도,202608,2박,외국인(c),350.0,3.2,16765.48
광명시,경기도,202608,2박,외지인(b),22788.0,2.95,2366856.81
광명시,경기도,202608,3박,외국인(c),187.0,3.2,25969.18
광명시,경기도,202608,3박,외지인(b),10082.0,2.95,2904437.43
광명시,경기도,202608,4박,외국인(c),111.0,3.2,25864.69
광명시,경기도,202608,4박,외지인(b),5595.0,2.95,2794201.16
광명시,경기도,202608,5박,외국인(c),55.0,3.2,23804.77
광명시,경기도,202608,5박,외지인(b),3544.0,2.95,2768657.41
광명시,경기도,202608,6박,외국인(c),35.0,3.2,26195.18
광명시,경기도,202608,6박,외지인(b),2480.0,2.95,2655135.58
광명시,경기도,202608,7박이상,외국인(c),86.0,3.2,105816.85
광명시,경기도,202608,7박이상,외지인(b),10720.0,2.95,19853697.54
광명시,경기도,202608,무박,외국인(c),18389.0,0.0,97231.43
광명시,경기도,202608,무박,외지인(b),3596602.0,0.0,7849617.18
광산구,전남광주통합특별시,202608,1박,외국인(c),428.0,3.69,19564.69
광산구,전남광주통합특별시,202608,1박,외지인(b),182854.0,2.98,9688085.71
광산구,전남광주통합특별시,202608,2박,외국인(c),174.0,3.69,12274.65
광산구,전남광주통합특별시,202608,2박,외지인(b),48574.0,2.98,4493556.14
광산구,전남광주통합특별시,202608,3박,외국인(c),98.0,3.69,22120.18
광산구,전남광주통합특별시,202608,3박,외지인(b),20171.0,2.98,5140733.09
광산구,전남광주통합특별시,202608,4박,외국인(c),64.0,3.69,21663.54
광산구,전남광주통합특별시,202608,4박,외지인(b),10606.0,2.98,5189921.36
광산구,전남광주통합특별시,202608,5박,외국인(c),49.0,3.69,24790.97
광산구,전남광주통합특별시,202608,5박,외지인(b),6840.0,2.98,5165664.0
광산구,전남광주통합특별시,202608,6박,외국인(c),31.0,3.69,23880.07
광산구,전남광주통합특별시,202608,6박,외지인(b),4453.0,2.98,4695643.86
광산구,전남광주통합특별시,202608,7박이상,외국인(c),119.0,3.69,158535.92
광산구,전남광주통합특별시,202608,7박이상,외지인(b),19302.0,2.98,36553420.68
광산구,전남광주통합특별시,202608,무박,외국인(c),9150.0,0.0,47225.58
광산구,전남광주통합특별시,202608,무박,외지인(b),3423763.0,0.0,10025049.5
광양시,전남광주통합특별시,202608,1박,외국인(c),955.0,2.89,27370.28
광양시,전남광주통합특별시,202608,1박,외지인(b),84168.0,2.78,3661076.87
광양시,전남광주통합특별시,202608,2박,외국인(c),232.0,2.89,13316.84
광양시,전남광주통합특별시,202608,2박,외지인(b),22058.0,2.78,1665983.31
광양시,전남광주통합특별시,202608,3박,외국인(c),126.0,2.89,19810.19
광양시,전남광주통합특별시,202608,3박,외지인(b),7533.0,2.78,1714525.72
광양시,전남광주통합특별시,202608,4박,외국인(c),91.0,2.89,28027.42
광양시,전남광주통합특별시,202608,4박,외지인(b),3565.0,2.78,1704553.93
광양시,전남광주통합특별시,202608,5박,외국인(c),46.0,2.89,22893.55
광양시,전남광주통합특별시,202608,5박,외지인(b),2234.0,2.78,1695935.76
광양시,전남광주통합특별시,202608,6박,외국인(c),18.0,2.89,14650.25
광양시,전남광주통합특별시,202608,6박,외지인(b),1493.0,2.78,1711410.71
광양시,전남광주통합특별시,202608,7박이상,외국인(c),53.0,2.89,64207.65
광양시,전남광주통합특별시,202608,7박이상,외지인(b),5790.0,2.78,11722858.33
광양시,전남광주통합특별시,202608,무박,외국인(c),10030.0,0.0,72702.64
광양시,전남광주통합특별시,202608,무박,외지인(b),966171.0,0.0,3525055.58
광주시,경기도,202608,1박,외국인(c),790.0,3.54,29749.7
광주시,경기도,202608,1박,외지인(b),157486.0,2.91,8039777.43
광주시,경기도,202608,2박,외국인(c),272.0,3.54,19677.63
광주시,경기도,202608,2박,외지인(b),39335.0,2.91,3625173.0
광주시,경기도,202608,3박,외국인(c),198.0,3.54,36305.96
광주시,경기도,202608,3박,외지인(b),14183.0,2.91,4082633.31
광주시,경기도,202608,4박,외국인(c),94.0,3.54,29862.36
광주시,경기도,202608,4박,외지인(b),7350.0,2.91,4194725.22
광주시,경기도,202608,5박,외국인(c),61.0,3.54,31752.55
광주시,경기도,202608,5박,외지인(b),5033.0,2.91,4375991.16
광주시,경기도,202608,6박,외국인(c),39.0,3.54,29212.63
광주시,경기도,202608,6박,외지인(b),3139.0,2.91,3844546.57
광주시,경기도,202608,7박이상,외국인(c),189.0,3.54,249322.46
광주시,경기도,202608,7박이상,외지인(b),16021.0,2.91,33731403.31
광주시,경기도,202608,무박,외국인(c),7484.0,0.0,63104.3
광주시,경기도,202608,무박,외지인(b),3287737.0,0.0,9257424.33
광진구,서울특별시,202608,1박,외국인(c),2629.0,3.56,71728.23
광진구,서울특별시,202608,1박,외지인(b),184842.0,2.88,8833786.89
광진구,서울특별시,202608,2박,외국인(c),1437.0,3.56,60035.01
광진구,서울특별시,202608,2박,외지인(b),38138.0,2.88,3536543.3
광진구,서울특별시,202608,3박,외국인(c),1008.0,3.56,110074.5
광진구,서울특별시,202608,3박,외지인(b),15602.0,2.88,3975892.36
광진구,서울특별시,202608,4박,외국인(c),597.0,3.56,121889.46
광진구,서울특별시,202608,4박,외지인(b),8811.0,2.88,4245444.78
광진구,서울특별시,202608,5박,외국인(c),375.0,3.56,130956.04
광진구,서울특별시,202608,5박,외지인(b),5833.0,2.88,4289653.33
광진구,서울특별시,202608,6박,외국인(c),213.0,3.56,123684.6
광진구,서울특별시,202608,6박,외지인(b),3954.0,2.88,4034980.15
광진구,서울특별시,202608,7박이상,외국인(c),443.0,3.56,444536.14
광진구,서울특별시,202608,7박이상,외지인(b),17343.0,2.88,30712400.98
광진구,서울특별시,202608,무박,외국인(c),51127.0,0.0,134634.85
광진구,서울특별시,202608,무박,외지인(b),5070095.0,0.0,11234403.76
괴산군,충청북도,202608,1박,외국인(c),75.0,3.31,1864.87
괴산군,충청북도,202608,1박,외지인(b),92187.0,2.39,2604175.28
괴산군,충청북도,202608,2박,외국인(c),20.0,3.31,1076.17
괴산군,충청북도,202608,2박,외지인(b),21841.0,2.39,1182853.57
괴산군,충청북도,202608,3박,외국인(c),8.0,3.31,1008.38
괴산군,충청북도,202608,3박,외지인(b),3924.0,2.39,765101.71
괴산군,충청북도,202608,4박,외국인(c),6.0,3.31,1440.17
괴산군,충청북도,202608,4박,외지인(b),1257.0,2.39,621537.0
괴산군,충청북도,202608,5박,외국인(c),1.0,3.31,360.18
괴산군,충청북도,202608,5박,외지인(b),664.0,2.39,584448.13
괴산군,충청북도,202608,6박,외국인(c),1.0,3.31,1203.71
괴산군,충청북도,202608,6박,외지인(b),400.0,2.39,471370.16
괴산군,충청북도,202608,7박이상,외국인(c),17.0,3.31,19401.5
괴산군,충청북도,202608,7박이상,외지인(b),1560.0,2.39,3480385.36
괴산군,충청북도,202608,무박,외국인(c),972.0,0.0,3971.41
괴산군,충청북도,202608,무박,외지인(b),929027.0,0.0,3310382.69
구례군,전남광주통합특별시,202608,1박,외국인(c),42.0,2.71,1082.07
구례군,전남광주통합특별시,202608,1박,외지인(b),60713.0,2.44,1586078.67
구례군,전남광주통합특별시,202608,2박,외국인(c),26.0,2.71,1304.99
구례군,전남광주통합특별시,202608,2박,외지인(b),17751.0,2.44,832947.09
구례군,전남광주통합특별시,202608,3박,외국인(c),9.0,2.71,1263.79
구례군,전남광주통합특별시,202608,3박,외지인(b),3503.0,2.44,565272.86
구례군,전남광주통합특별시,202608,4박,외국인(c),2.0,2.71,551.46
구례군,전남광주통합특별시,202608,4박,외지인(b),1145.0,2.44,422345.33
구례군,전남광주통합특별시,202608,5박,외국인(c),0.0,2.71,0.0
구례군,전남광주통합특별시,202608,5박,외지인(b),466.0,2.44,334270.34
구례군,전남광주통합특별시,202608,6박,외국인(c),0.0,2.71,0.0
구례군,전남광주통합특별시,202608,6박,외지인(b),281.0,2.44,300283.2
구례군,전남광주통합특별시,202608,7박이상,외국인(c),1.0,2.71,1181.88
구례군,전남광주통합특별시,202608,7박이상,외지인(b),1048.0,2.44,2209095.54
구례군,전남광주통합특별시,202608,무박,외국인(c),370.0,0.0,1911.61
구례군,전남광주통합특별시,202608,무박,외지인(b),440264.0,0.0,1730384.78
구로구,서울특별시,202608,1박,외국인(c),3410.0,3.29,94458.72
구로구,서울특별시,202608,1박,외지인(b),151213.0,3.0,8591545.81
구로구,서울특별시,202608,2박,외국인(c),2016.0,3.29,79112.36
구로구,서울특별시,202608,2박,외지인(b),35721.0,3.0,3589544.73
구로구,서울특별시,202608,3박,외국인(c),976.0,3.29,112866.27
구로구,서울특별시,202608,3박,외지인(b),15385.0,3.0,4062391.08
구로구,서울특별시,202608,4박,외국인(c),696.0,3.29,153587.51
구로구,서울특별시,202608,4박,외지인(b),8630.0,3.0,4291207.06
구로구,서울특별시,202608,5박,외국인(c),300.0,3.29,130949.56
구로구,서울특별시,202608,5박,외지인(b),5317.0,3.0,4061715.03
구로구,서울특별시,202608,6박,외국인(c),131.0,3.29,85538.99
구로구,서울특별시,202608,6박,외지인(b),3664.0,3.0,3893290.45
구로구,서울특별시,202608,7박이상,외국인(c),383.0,3.29,515082.69
구로구,서울특별시,202608,7박이상,외지인(b),17616.0,3.0,32804554.33
구로구,서울특별시,202608,무박,외국인(c),30352.0,0.0,151549.0
구로구,서울특별시,202608,무박,외지인(b),4620673.0,0.0,11140362.56
구리시,경기도,202608,1박,외국인(c),281.0,3.67,10435.37
구리시,경기도,202608,1박,외지인(b),93765.0,2.97,5536754.1
